bill_number,session,session_type,chamber,action_date,action,order
HB22-1012,2022,RS,House,2022-04-22,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB22-1012,2022,RS,House,2022-04-22,House Second Reading Special Order - Laid Over Daily - No Amendments,4
HB22-1012,2022,RS,House,2022-04-26,House Second Reading Special Order - Passed with Amendments - Committee,5
HB22-1012,2022,RS,House,2022-04-27,House Third Reading Passed - No Amendments,6
HB22-1012,2022,RS,Senate,2022-04-27,Introduced In Senate - Assigned to Finance,7
HB22-1012,2022,RS,Senate,2022-05-02,Senate Committee on Finance Refer Unamended to Appropriations,8
HB22-1012,2022,RS,Senate,2022-05-06,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,9
HB22-1012,2022,RS,Senate,2022-05-06,Senate Second Reading Special Order - Passed with Amendments - Committee,10
HB22-1012,2022,RS,Senate,2022-05-09,Senate Third Reading Passed - No Amendments,11
HB22-1012,2022,RS,House,2022-05-10,House Considered Senate Amendments - Result was to Concur - Repass,12
HB22-1012,2022,RS,House,2022-05-23,Signed by the Speaker of the House,13
HB22-1012,2022,RS,Senate,2022-05-25,Signed by the President of the Senate,14
HB22-1012,2022,RS,Governor,2022-05-25,Sent to the Governor,15
HB22-1012,2022,RS,Governor,2022-06-03,Governor Signed,16
HB22-1013,2022,RS,House,2022-01-12,Introduced In House - Assigned to Energy & Environment,1
HB22-1013,2022,RS,House,2022-02-03,House Committee on Energy & Environment Refer Amended to Appropriations,2
HB22-1013,2022,RS,House,2022-04-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB22-1013,2022,RS,House,2022-04-29,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB22-1013,2022,RS,House,2022-05-02,House Third Reading Passed - No Amendments,5
HB22-1013,2022,RS,Senate,2022-05-02,Introduced In Senate - Assigned to Transportation & Energy,6
HB22-1013,2022,RS,Senate,2022-05-03,Senate Committee on Transportation & Energy Refer Unamended to Appropriations,7
HB22-1013,2022,RS,Senate,2022-05-05,Senate Committee on Appropriations Refer Amended - Consent Calendar to Senate Committee of the Whole,8
HB22-1013,2022,RS,Senate,2022-05-05,Senate Second Reading Special Order - Passed with Amendments - Committee,9
HB22-1013,2022,RS,Senate,2022-05-06,Senate Third Reading Passed - No Amendments,10
HB22-1013,2022,RS,House,2022-05-09,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB22-1013,2022,RS,House,2022-05-10,House Considered Senate Amendments - Result was to Concur - Repass,12
HB22-1013,2022,RS,House,2022-05-20,Signed by the Speaker of the House,13
HB22-1013,2022,RS,Senate,2022-05-20,Signed by the President of the Senate,14
HB22-1013,2022,RS,Governor,2022-05-20,Sent to the Governor,15
HB22-1013,2022,RS,Governor,2022-06-02,Governor Signed,16
HB22-1014,2022,RS,House,2022-01-12,Introduced In House - Assigned to Finance,1
HB22-1014,2022,RS,House,2022-02-07,House Committee on Finance Refer Unamended to Appropriations,2
HB22-1014,2022,RS,House,2022-04-05,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB22-1014,2022,RS,House,2022-04-05,House Second Reading Special Order - Passed with Amendments - Committee,4
HB22-1014,2022,RS,House,2022-04-06,House Third Reading Passed - No Amendments,5
HB22-1014,2022,RS,Senate,2022-04-07,Introduced In Senate - Assigned to Finance,6
HB22-1014,2022,RS,Senate,2022-04-27,Senate Committee on Finance Refer Unamended to Appropriations,7
HB22-1014,2022,RS,Senate,2022-05-03,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB22-1014,2022,RS,Senate,2022-05-03,Senate Second Reading Laid Over Daily - No Amendments,9
HB22-1014,2022,RS,Senate,2022-05-04,Senate Second Reading Special Order - Passed with Amendments - Floor,10
HB22-1014,2022,RS,Senate,2022-05-05,Senate Third Reading Passed - No Amendments,11
HB22-1014,2022,RS,House,2022-05-09,House Considered Senate Amendments - Result was to Laid Over Daily,12
HB22-1014,2022,RS,House,2022-05-10,House Considered Senate Amendments - Result was to Concur - Repass,13
HB22-1014,2022,RS,House,2022-05-25,Signed by the Speaker of the House,14
HB22-1014,2022,RS,Senate,2022-05-25,Signed by the President of the Senate,15
HB22-1014,2022,RS,Governor,2022-05-25,Sent to the Governor,16
HB22-1014,2022,RS,Governor,2022-05-26,Governor Signed,17
HB22-1015,2022,RS,House,2022-01-12,Introduced In House - Assigned to Health & Insurance,1
HB22-1015,2022,RS,House,2022-03-16,House Committee on Health & Insurance Postpone Indefinitely,2
HB22-1016,2022,RS,House,2022-01-12,"Introduced In House - Assigned to Agriculture, Livestock, & Water",1
HB22-1016,2022,RS,House,2022-02-14,"House Committee on Agriculture, Livestock, & Water Refer Unamended to Appropriations",2
HB22-1016,2022,RS,House,2022-03-03,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB22-1016,2022,RS,House,2022-03-03,House Second Reading Special Order - Passed with Amendments - Committee,4
HB22-1016,2022,RS,House,2022-03-04,House Third Reading Passed - No Amendments,5
HB22-1016,2022,RS,Senate,2022-03-07,Introduced In Senate - Assigned to Finance,6
HB22-1016,2022,RS,Senate,2022-03-16,Senate Committee on Finance Refer Unamended to Appropriations,7
HB22-1016,2022,RS,Senate,2022-04-01,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,8
HB22-1016,2022,RS,Senate,2022-04-01,Senate Second Reading Special Order - Passed - No Amendments,9
HB22-1016,2022,RS,Senate,2022-04-04,Senate Third Reading Passed - No Amendments,10
HB22-1016,2022,RS,House,2022-04-14,Signed by the Speaker of the House,11
HB22-1016,2022,RS,Senate,2022-04-14,Signed by the President of the Senate,12
HB22-1016,2022,RS,Governor,2022-04-14,Sent to the Governor,13
HB22-1016,2022,RS,Governor,2022-04-21,Governor Signed,14
HB22-1017,2022,RS,House,2022-01-12,Introduced In House - Assigned to Business Affairs & Labor,1
HB22-1017,2022,RS,House,2022-02-17,House Committee on Business Affairs & Labor Refer Amended to House Committee of the Whole,2
HB22-1017,2022,RS,House,2022-02-23,House Second Reading Passed with Amendments - Committee,3
HB22-1017,2022,RS,House,2022-02-24,House Third Reading Passed - No Amendments,4
HB22-1017,2022,RS,Senate,2022-02-28,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB22-1017,2022,RS,Senate,2022-03-07,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",6
HB22-1017,2022,RS,Senate,2022-03-09,Senate Second Reading Special Order - Passed - No Amendments,7
HB22-1017,2022,RS,Senate,2022-03-10,Senate Third Reading Passed - No Amendments,8
HB22-1017,2022,RS,House,2022-03-17,Signed by the Speaker of the House,9
HB22-1017,2022,RS,Senate,2022-03-18,Signed by the President of the Senate,10
HB22-1017,2022,RS,Governor,2022-03-18,Sent to the Governor,11
HB22-1017,2022,RS,Governor,2022-03-24,Governor Signed,12
HB22-1018,2022,RS,House,2022-01-12,Introduced In House - Assigned to Energy & Environment + Appropriations,1
HB22-1018,2022,RS,House,2022-02-10,House Committee on Energy & Environment Refer Amended to Finance,2
HB22-1018,2022,RS,House,2022-02-17,House Committee on Finance Refer Amended to Appropriations,3
HB22-1018,2022,RS,House,2022-03-03,House Committee on Appropriations Refer Unamended to House Committee of the Whole,4
HB22-1018,2022,RS,House,2022-03-03,House Second Reading Special Order - Laid Over Daily - No Amendments,5
HB22-1018,2022,RS,House,2022-03-04,House Second Reading Special Order - Passed with Amendments - Committee,6
HB22-1018,2022,RS,House,2022-03-07,House Third Reading Passed - No Amendments,7
HB22-1018,2022,RS,Senate,2022-03-10,Introduced In Senate - Assigned to Transportation & Energy,8
HB22-1018,2022,RS,Senate,2022-03-29,Senate Committee on Transportation & Energy Refer Unamended - Consent Calendar to Senate Committee of the Whole,9
HB22-1018,2022,RS,Senate,2022-04-01,Senate Second Reading Passed - No Amendments,10
HB22-1018,2022,RS,Senate,2022-04-04,Senate Third Reading Passed - No Amendments,11
HB22-1018,2022,RS,House,2022-04-18,Signed by the Speaker of the House,12
HB22-1018,2022,RS,Senate,2022-04-18,Signed by the President of the Senate,13
HB22-1018,2022,RS,Governor,2022-04-19,Sent to the Governor,14
HB22-1018,2022,RS,Governor,2022-04-21,Governor Signed,15
HB22-1019,2022,RS,House,2022-01-12,Introduced In House - Assigned to Education,1
HB22-1019,2022,RS,House,2022-03-31,House Committee on Education Postpone Indefinitely,2
HB22-1020,2022,RS,House,2022-01-12,Introduced In House - Assigned to Energy & Environment,1
HB22-1020,2022,RS,House,2022-02-03,House Committee on Energy & Environment Postpone Indefinitely,2
HB22-1021,2022,RS,House,2022-01-12,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB22-1021,2022,RS,House,2022-03-14,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely",2
HB22-1022,2022,RS,House,2022-01-12,"Introduced In House - Assigned to Agriculture, Livestock, & Water",1
HB22-1022,2022,RS,House,2022-02-03,"House Committee on Agriculture, Livestock, & Water Refer Unamended to House Committee of the Whole",2
HB22-1022,2022,RS,House,2022-02-07,House Second Reading Laid Over Daily - No Amendments,3
HB22-1022,2022,RS,House,2022-02-08,House Second Reading Laid Over to 02/22/2022 - No Amendments,4
HB22-1022,2022,RS,House,2022-02-23,House Second Reading Passed with Amendments - Floor,5
HB22-1022,2022,RS,House,2022-02-24,House Third Reading Laid Over to 03/01/2022 - No Amendments,6
HB22-1022,2022,RS,House,2022-03-01,House Third Reading Passed - No Amendments,7
HB22-1022,2022,RS,Senate,2022-03-04,Introduced In Senate - Assigned to Agriculture & Natural Resources,8
HB22-1022,2022,RS,Senate,2022-03-17,Senate Committee on Agriculture & Natural Resources Refer Unamended - Consent Calendar to Senate Committee of the Whole,9
HB22-1022,2022,RS,Senate,2022-03-22,Senate Second Reading Passed - No Amendments,10
HB22-1022,2022,RS,Senate,2022-03-23,Senate Third Reading Passed - No Amendments,11
HB22-1022,2022,RS,House,2022-04-01,Signed by the Speaker of the House,12
HB22-1022,2022,RS,Governor,2022-04-04,Sent to the Governor,13
HB22-1022,2022,RS,Senate,2022-04-04,Signed by the President of the Senate,14
HB22-1022,2022,RS,Governor,2022-04-12,Governor Signed,15
HB22-1023,2022,RS,House,2022-01-12,Introduced In House - Assigned to Finance,1
HB22-1023,2022,RS,House,2022-02-03,House Committee on Finance Postpone Indefinitely,2
HB22-1024,2022,RS,House,2022-01-12,Introduced In House - Assigned to Transportation & Local Government,1
HB22-1024,2022,RS,House,2022-02-08,House Committee on Transportation & Local Government Refer Amended to Appropriations,2
HB22-1024,2022,RS,House,2022-02-17,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB22-1024,2022,RS,House,2022-02-22,House Second Reading Laid Over Daily - No Amendments,4
HB22-1024,2022,RS,House,2022-02-23,"House Second Reading Passed with Amendments - Committee, Floor",5
HB22-1024,2022,RS,House,2022-02-24,House Third Reading Passed - No Amendments,6
HB22-1024,2022,RS,Senate,2022-02-28,Introduced In Senate - Assigned to Finance,7
HB22-1024,2022,RS,Senate,2022-03-09,Senate Committee on Finance Refer Unamended to Appropriations,8
HB22-1024,2022,RS,Senate,2022-03-18,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB22-1024,2022,RS,Senate,2022-03-22,Senate Second Reading Laid Over Daily - No Amendments,10
HB22-1024,2022,RS,Senate,2022-03-25,Senate Second Reading Passed - No Amendments,11
HB22-1024,2022,RS,Senate,2022-03-28,Senate Third Reading Passed - No Amendments,12
HB22-1024,2022,RS,House,2022-04-07,Signed by the Speaker of the House,13
HB22-1024,2022,RS,Senate,2022-04-08,Signed by the President of the Senate,14
HB22-1024,2022,RS,Governor,2022-04-08,Sent to the Governor,15
HB22-1024,2022,RS,Governor,2022-04-18,Governor Signed,16
HB22-1025,2022,RS,House,2022-01-12,Introduced In House - Assigned to Finance,1
HB22-1025,2022,RS,House,2022-02-07,House Committee on Finance Refer Amended to Appropriations,2
HB22-1025,2022,RS,House,2022-03-11,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB22-1025,2022,RS,House,2022-03-14,House Second Reading Laid Over Daily - No Amendments,4
HB22-1025,2022,RS,House,2022-03-15,House Second Reading Passed with Amendments - Committee,5
HB22-1025,2022,RS,House,2022-03-16,House Third Reading Passed - No Amendments,6
HB22-1025,2022,RS,Senate,2022-03-18,Introduced In Senate - Assigned to Finance,7
HB22-1025,2022,RS,Senate,2022-03-30,Senate Committee on Finance Refer Unamended to Appropriations,8
HB22-1025,2022,RS,Senate,2022-04-08,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB22-1025,2022,RS,Senate,2022-04-12,Senate Second Reading Passed - No Amendments,10
HB22-1025,2022,RS,Senate,2022-04-13,Senate Third Reading Passed - No Amendments,11
HB22-1025,2022,RS,House,2022-04-28,Signed by the Speaker of the House,12
HB22-1025,2022,RS,Senate,2022-04-29,Signed by the President of the Senate,13
HB22-1025,2022,RS,Governor,2022-04-29,Sent to the Governor,14
HB22-1025,2022,RS,Governor,2022-05-02,Governor Signed,15
HB22-1026,2022,RS,House,2022-01-12,Introduced In House - Assigned to Finance,1
HB22-1026,2022,RS,House,2022-02-03,House Committee on Finance Refer Amended to Appropriations,2
HB22-1026,2022,RS,House,2022-04-29,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB22-1026,2022,RS,House,2022-05-02,House Second Reading Special Order - Laid Over Daily - No Amendments,4
HB22-1026,2022,RS,House,2022-05-03,"House Second Reading Passed with Amendments - Committee, Floor",5
HB22-1026,2022,RS,House,2022-05-04,House Third Reading Passed - No Amendments,6
HB22-1026,2022,RS,Senate,2022-05-04,Introduced In Senate - Assigned to Finance,7
HB22-1026,2022,RS,Senate,2022-05-09,Senate Committee on Finance Refer Amended to Appropriations,8
HB22-1026,2022,RS,Senate,2022-05-09,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB22-1026,2022,RS,Senate,2022-05-09,Senate Second Reading Special Order - Passed with Amendments - Committee,10
HB22-1026,2022,RS,Senate,2022-05-10,Senate Third Reading Passed - No Amendments,11
HB22-1026,2022,RS,House,2022-05-11,House Considered Senate Amendments - Result was to Concur - Repass,12
HB22-1026,2022,RS,House,2022-05-26,Signed by the Speaker of the House,13
HB22-1026,2022,RS,Senate,2022-05-31,Signed by the President of the Senate,14
HB22-1026,2022,RS,Governor,2022-05-31,Sent to the Governor,15
HB22-1026,2022,RS,Governor,2022-06-07,Governor Signed,16
HB22-1027,2022,RS,House,2022-01-12,Introduced In House - Assigned to Business Affairs & Labor,1
HB22-1027,2022,RS,House,2022-01-20,House Committee on Business Affairs & Labor Refer Unamended to House Committee of the Whole,2
HB22-1027,2022,RS,House,2022-01-21,House Second Reading Special Order - Passed - No Amendments,3
