bill_number,session,session_type,chamber,action_date,action,order
HB17-1001,2017,RS,House,2017-01-11,Introduced In House - Assigned to Education,1
HB17-1001,2017,RS,House,2017-02-06,House Committee on Education Refer Unamended to House Committee of the Whole,2
HB17-1001,2017,RS,House,2017-02-09,House Second Reading Passed - No Amendments,3
HB17-1001,2017,RS,House,2017-02-10,House Third Reading Passed - No Amendments,4
HB17-1001,2017,RS,Senate,2017-02-24,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB17-1001,2017,RS,Senate,2017-03-15,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",6
HB17-1002,2017,RS,House,2017-01-11,Introduced In House - Assigned to Finance + Appropriations,1
HB17-1002,2017,RS,House,2017-02-27,House Committee on Finance Refer Unamended to Appropriations,2
HB17-1002,2017,RS,House,2017-05-02,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB17-1002,2017,RS,House,2017-05-02,House Second Reading Special Order - Passed - No Amendments,4
HB17-1002,2017,RS,House,2017-05-03,House Third Reading Passed - No Amendments,5
HB17-1002,2017,RS,Senate,2017-05-03,Introduced In Senate - Assigned to Finance,6
HB17-1002,2017,RS,Senate,2017-05-05,Senate Committee on Finance Refer Unamended to Appropriations,7
HB17-1002,2017,RS,Senate,2017-05-09,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB17-1002,2017,RS,Senate,2017-05-09,Senate Second Reading Special Order - Passed with Amendments - Floor,9
HB17-1002,2017,RS,Senate,2017-05-10,Senate Third Reading Passed with Amendments - Floor,10
HB17-1002,2017,RS,House,2017-05-10,House Considered Senate Amendments - Result was to Concur - Repass,11
HB17-1002,2017,RS,Senate,2017-05-19,Signed by the President of the Senate,12
HB17-1002,2017,RS,House,2017-05-19,Signed by the Speaker of the House,13
HB17-1002,2017,RS,Governor,2017-05-22,Sent to the Governor,14
HB17-1002,2017,RS,Governor,2017-06-02,Governor Signed,15
HB17-1003,2017,RS,House,2017-01-11,Introduced In House - Assigned to Education,1
HB17-1003,2017,RS,House,2017-03-20,House Committee on Education Refer Unamended to House Committee of the Whole,2
HB17-1003,2017,RS,House,2017-03-23,House Second Reading Laid Over Daily - No Amendments,3
HB17-1003,2017,RS,House,2017-03-24,House Second Reading Passed with Amendments - Floor,4
HB17-1003,2017,RS,House,2017-03-27,House Third Reading Passed - No Amendments,5
HB17-1003,2017,RS,Senate,2017-03-31,Introduced In Senate - Assigned to Education,6
HB17-1003,2017,RS,Senate,2017-04-12,Senate Committee on Education Refer Amended to Senate Committee of the Whole,7
HB17-1003,2017,RS,Senate,2017-04-18,"Senate Second Reading Passed with Amendments - Committee, Floor",8
HB17-1003,2017,RS,Senate,2017-04-19,Senate Third Reading Passed - No Amendments,9
HB17-1003,2017,RS,House,2017-04-20,House Considered Senate Amendments - Result was to Laid Over Daily,10
HB17-1003,2017,RS,House,2017-04-21,House Considered Senate Amendments - Result was to Concur - Repass,11
HB17-1003,2017,RS,House,2017-05-15,Signed by the Speaker of the House,12
HB17-1003,2017,RS,Senate,2017-05-18,Signed by the President of the Senate,13
HB17-1003,2017,RS,Governor,2017-05-18,Sent to the Governor,14
HB17-1003,2017,RS,Governor,2017-05-21,Governor Signed,15
HB17-1004,2017,RS,House,2017-01-11,Introduced In House - Assigned to Education,1
HB17-1004,2017,RS,House,2017-03-27,House Committee on Education Refer Amended to Appropriations,2
HB17-1004,2017,RS,House,2017-04-04,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB17-1004,2017,RS,House,2017-04-04,House Second Reading Special Order - Passed with Amendments - Committee,4
HB17-1004,2017,RS,House,2017-04-05,House Third Reading Passed - No Amendments,5
HB17-1004,2017,RS,Senate,2017-04-07,Introduced In Senate - Assigned to Education,6
HB17-1004,2017,RS,Senate,2017-04-20,Senate Committee on Education Refer Amended - Consent Calendar to Senate Committee of the Whole,7
HB17-1004,2017,RS,Senate,2017-04-25,Senate Second Reading Passed with Amendments - Committee,8
HB17-1004,2017,RS,Senate,2017-04-26,Senate Third Reading Passed - No Amendments,9
HB17-1004,2017,RS,House,2017-04-27,House Considered Senate Amendments - Result was to Laid Over to 05/01/2017,10
HB17-1004,2017,RS,House,2017-05-01,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB17-1004,2017,RS,House,2017-05-02,House Considered Senate Amendments - Result was to Not Concur - Request Conference Committee,12
HB17-1004,2017,RS,Senate,2017-05-09,Senate Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass,13
HB17-1004,2017,RS,House,2017-05-09,House Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass,14
HB17-1004,2017,RS,House,2017-05-22,Signed by the Speaker of the House,15
HB17-1004,2017,RS,Senate,2017-05-24,Signed by the President of the Senate,16
HB17-1004,2017,RS,Governor,2017-05-24,Sent to the Governor,17
HB17-1004,2017,RS,Governor,2017-06-01,Governor Signed,18
HB17-1005,2017,RS,House,2017-01-11,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB17-1005,2017,RS,House,2017-01-19,"House Committee on State, Veterans, & Military Affairs Refer Unamended to House Committee of the Whole",2
HB17-1005,2017,RS,House,2017-01-23,House Second Reading Laid Over to 01/26/2017 - No Amendments,3
HB17-1005,2017,RS,House,2017-01-26,House Second Reading Passed - No Amendments,4
HB17-1005,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,5
HB17-1005,2017,RS,Senate,2017-01-31,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB17-1005,2017,RS,Senate,2017-02-15,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended - Consent Calendar to Senate Committee of the Whole",7
HB17-1005,2017,RS,Senate,2017-02-21,Senate Second Reading Passed - No Amendments,8
HB17-1005,2017,RS,Senate,2017-02-22,Senate Third Reading Passed - No Amendments,9
HB17-1005,2017,RS,House,2017-02-27,Signed by the Speaker of the House,10
HB17-1005,2017,RS,Senate,2017-02-27,Signed by the President of the Senate,11
HB17-1005,2017,RS,Governor,2017-02-27,Sent to the Governor,12
HB17-1005,2017,RS,Governor,2017-03-01,Governor Signed,13
HB17-1006,2017,RS,House,2017-01-11,Introduced In House - Assigned to Judiciary,1
HB17-1006,2017,RS,House,2017-01-24,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB17-1006,2017,RS,House,2017-01-26,House Second Reading Laid Over to 01/30/2017 - No Amendments,3
HB17-1006,2017,RS,House,2017-01-30,House Second Reading Passed - No Amendments,4
HB17-1006,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,5
HB17-1006,2017,RS,Senate,2017-01-31,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB17-1006,2017,RS,Senate,2017-02-27,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended - Consent Calendar to Senate Committee of the Whole",7
HB17-1006,2017,RS,Senate,2017-03-02,Senate Second Reading Passed - No Amendments,8
HB17-1006,2017,RS,Senate,2017-03-03,Senate Third Reading Passed - No Amendments,9
HB17-1006,2017,RS,Governor,2017-03-08,Sent to the Governor,10
HB17-1006,2017,RS,Senate,2017-03-08,Signed by the President of the Senate,11
HB17-1006,2017,RS,House,2017-03-08,Signed by the Speaker of the House,12
HB17-1006,2017,RS,Governor,2017-03-16,Governor Signed,13
HB17-1007,2017,RS,House,2017-01-11,Introduced In House - Assigned to Education + Finance,1
HB17-1007,2017,RS,House,2017-04-12,House Committee on Education Postpone Indefinitely,2
HB17-1008,2017,RS,House,2017-01-11,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources",1
HB17-1008,2017,RS,House,2017-03-15,"House Committee on Agriculture, Livestock, & Natural Resources Refer Amended to House Committee of the Whole",2
HB17-1008,2017,RS,House,2017-03-20,House Second Reading Passed with Amendments - Committee,3
HB17-1008,2017,RS,House,2017-03-21,House Third Reading Passed - No Amendments,4
HB17-1008,2017,RS,Senate,2017-03-23,"Introduced In Senate - Assigned to Agriculture, Natural Resources, & Energy",5
HB17-1008,2017,RS,Senate,2017-04-06,"Senate Committee on Agriculture, Natural Resources, & Energy Refer Unamended to Senate Committee of the Whole",6
HB17-1008,2017,RS,Senate,2017-04-11,Senate Second Reading Passed - No Amendments,7
HB17-1008,2017,RS,Senate,2017-04-12,Senate Third Reading Passed - No Amendments,8
HB17-1008,2017,RS,House,2017-04-21,Signed by the Speaker of the House,9
HB17-1008,2017,RS,Senate,2017-04-25,Signed by the President of the Senate,10
HB17-1008,2017,RS,Governor,2017-04-26,Sent to the Governor,11
HB17-1008,2017,RS,Governor,2017-05-08,Governor Signed,12
HB17-1009,2017,RS,House,2017-01-11,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB17-1009,2017,RS,House,2017-01-26,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB17-1010,2017,RS,House,2017-01-11,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB17-1010,2017,RS,House,2017-01-24,"House Committee on Health, Insurance, & Environment Refer Unamended to House Committee of the Whole",2
HB17-1010,2017,RS,House,2017-01-26,House Second Reading Laid Over to 01/30/2017 - No Amendments,3
HB17-1010,2017,RS,House,2017-01-30,House Second Reading Passed - No Amendments,4
HB17-1010,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,5
HB17-1010,2017,RS,Senate,2017-01-31,Introduced In Senate - Assigned to Health & Human Services,6
HB17-1010,2017,RS,Senate,2017-02-15,Senate Committee on Health & Human Services Refer Unamended to Senate Committee of the Whole,7
HB17-1010,2017,RS,Senate,2017-02-17,Senate Second Reading Passed - No Amendments,8
HB17-1010,2017,RS,Senate,2017-02-21,Senate Third Reading Passed - No Amendments,9
HB17-1010,2017,RS,House,2017-02-27,Signed by the Speaker of the House,10
HB17-1010,2017,RS,Senate,2017-02-27,Signed by the President of the Senate,11
HB17-1010,2017,RS,Governor,2017-02-27,Sent to the Governor,12
HB17-1010,2017,RS,Governor,2017-03-01,Governor Signed,13
HB17-1011,2017,RS,House,2017-01-11,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB17-1011,2017,RS,House,2017-01-26,"House Committee on Health, Insurance, & Environment Refer Amended to House Committee of the Whole",2
HB17-1011,2017,RS,House,2017-01-31,House Second Reading Laid Over to 02/01/2017 - No Amendments,3
HB17-1011,2017,RS,House,2017-02-01,House Second Reading Passed with Amendments - Committee,4
HB17-1011,2017,RS,House,2017-02-02,House Third Reading Passed - No Amendments,5
HB17-1011,2017,RS,Senate,2017-02-03,Introduced In Senate - Assigned to Health & Human Services,6
HB17-1011,2017,RS,Senate,2017-02-23,Senate Committee on Health & Human Services Refer Amended to Senate Committee of the Whole,7
HB17-1011,2017,RS,Senate,2017-02-28,Senate Second Reading Laid Over Daily - No Amendments,8
HB17-1011,2017,RS,Senate,2017-03-01,Senate Second Reading Passed with Amendments - Committee,9
HB17-1011,2017,RS,Senate,2017-03-02,Senate Third Reading Passed - No Amendments,10
HB17-1011,2017,RS,House,2017-03-02,House Considered Senate Amendments - Result was to Laid Over to 03/06/2017,11
HB17-1011,2017,RS,House,2017-03-06,House Considered Senate Amendments - Result was to Concur - Repass,12
HB17-1011,2017,RS,House,2017-03-10,Signed by the Speaker of the House,13
HB17-1011,2017,RS,Senate,2017-03-14,Signed by the President of the Senate,14
HB17-1011,2017,RS,Governor,2017-03-14,Sent to the Governor,15
HB17-1011,2017,RS,Governor,2017-03-16,Governor Signed,16
HB17-1012,2017,RS,House,2017-01-11,Introduced In House - Assigned to Transportation & Energy,1
HB17-1012,2017,RS,House,2017-02-02,House Committee on Transportation & Energy Refer Unamended to Appropriations,2
HB17-1012,2017,RS,House,2017-02-24,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB17-1012,2017,RS,House,2017-02-28,"House Second Reading Passed with Amendments - Committee, Floor",4
HB17-1012,2017,RS,House,2017-03-01,House Third Reading Passed - No Amendments,5
HB17-1012,2017,RS,Senate,2017-03-03,Introduced In Senate - Assigned to Finance,6
HB17-1012,2017,RS,Senate,2017-03-09,Senate Committee on Finance Refer Unamended to Appropriations,7
HB17-1012,2017,RS,Senate,2017-04-06,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB17-1012,2017,RS,Senate,2017-04-10,Senate Second Reading Passed - No Amendments,9
HB17-1012,2017,RS,Senate,2017-04-11,Senate Third Reading Passed - No Amendments,10
HB17-1012,2017,RS,House,2017-04-11,Signed by the Speaker of the House,11
HB17-1012,2017,RS,Senate,2017-04-12,Signed by the President of the Senate,12
HB17-1012,2017,RS,Governor,2017-04-13,Sent to the Governor,13
HB17-1012,2017,RS,Governor,2017-04-18,Governor Signed,14
HB17-1013,2017,RS,House,2017-01-11,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB17-1013,2017,RS,House,2017-01-25,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB17-1014,2017,RS,House,2017-01-11,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB17-1014,2017,RS,House,2017-01-25,"House Committee on State, Veterans, & Military Affairs Refer Amended to House Committee of the Whole",2
HB17-1014,2017,RS,House,2017-01-30,House Second Reading Passed with Amendments - Committee,3
HB17-1014,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,4
HB17-1014,2017,RS,Senate,2017-01-31,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB17-1014,2017,RS,Senate,2017-02-22,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Senate Committee of the Whole",6
HB17-1014,2017,RS,Senate,2017-02-27,Senate Second Reading Laid Over Daily - No Amendments,7
HB17-1014,2017,RS,Senate,2017-03-01,Senate Second Reading Passed - No Amendments,8
HB17-1014,2017,RS,Senate,2017-03-02,Senate Third Reading Passed - No Amendments,9
HB17-1014,2017,RS,Governor,2017-03-08,Sent to the Governor,10
HB17-1014,2017,RS,Senate,2017-03-08,Signed by the President of the Senate,11
HB17-1014,2017,RS,House,2017-03-08,Signed by the Speaker of the House,12
HB17-1014,2017,RS,Governor,2017-03-16,Governor Signed,13
HB17-1015,2017,RS,House,2017-01-11,Introduced In House - Assigned to Judiciary,1
HB17-1015,2017,RS,House,2017-02-09,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB17-1015,2017,RS,House,2017-02-13,House Second Reading Laid Over to 02/15/2017 - No Amendments,3
HB17-1015,2017,RS,House,2017-02-15,House Second Reading Laid Over Daily - No Amendments,4
HB17-1015,2017,RS,House,2017-02-16,House Second Reading Passed with Amendments - Committee,5
HB17-1015,2017,RS,House,2017-02-21,House Third Reading Passed with Amendments - Floor,6
HB17-1015,2017,RS,Senate,2017-02-22,Introduced In Senate - Assigned to Judiciary,7
HB17-1015,2017,RS,Senate,2017-03-06,Senate Committee on Judiciary Refer Amended - Consent Calendar to Senate Committee of the Whole,8
HB17-1015,2017,RS,Senate,2017-03-08,Senate Second Reading Special Order - Passed with Amendments - Committee,9
HB17-1015,2017,RS,Senate,2017-03-09,Senate Third Reading Passed - No Amendments,10
HB17-1015,2017,RS,House,2017-03-09,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB17-1015,2017,RS,House,2017-03-10,House Considered Senate Amendments - Result was to Laid Over to 03/13/2017,12
HB17-1015,2017,RS,House,2017-03-13,House Considered Senate Amendments - Result was to Concur - Repass,13
HB17-1015,2017,RS,House,2017-03-17,Signed by the Speaker of the House,14
HB17-1015,2017,RS,Senate,2017-03-17,Signed by the President of the Senate,15
HB17-1015,2017,RS,Governor,2017-03-20,Sent to the Governor,16
HB17-1015,2017,RS,Governor,2017-03-23,Governor Signed,17
HB17-1016,2017,RS,House,2017-01-11,Introduced In House - Assigned to Local Government + Finance,1
HB17-1016,2017,RS,House,2017-01-18,House Committee on Local Government Refer Amended to Finance,2
HB17-1016,2017,RS,House,2017-02-01,House Committee on Finance Refer Unamended to House Committee of the Whole,3
HB17-1016,2017,RS,House,2017-02-06,House Second Reading Passed with Amendments - Committee,4
HB17-1016,2017,RS,House,2017-02-07,House Third Reading Passed - No Amendments,5
HB17-1016,2017,RS,Senate,2017-02-08,Introduced In Senate - Assigned to Local Government,6
HB17-1016,2017,RS,Senate,2017-02-21,Senate Committee on Local Government Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB17-1016,2017,RS,Senate,2017-02-24,Senate Second Reading Passed - No Amendments,8
HB17-1016,2017,RS,Senate,2017-02-27,Senate Third Reading Passed - No Amendments,9
HB17-1016,2017,RS,House,2017-03-02,Signed by the Speaker of the House,10
HB17-1016,2017,RS,Senate,2017-03-03,Signed by the President of the Senate,11
HB17-1016,2017,RS,Governor,2017-03-03,Sent to the Governor,12
HB17-1016,2017,RS,Governor,2017-03-08,Governor Signed,13
HB17-1017,2017,RS,House,2017-01-11,Introduced In House - Assigned to Local Government,1
HB17-1017,2017,RS,House,2017-01-25,House Committee on Local Government Refer Unamended to House Committee of the Whole,2
HB17-1017,2017,RS,House,2017-01-30,House Second Reading Passed - No Amendments,3
HB17-1017,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,4
HB17-1017,2017,RS,Senate,2017-01-31,Introduced In Senate - Assigned to Local Government,5
HB17-1017,2017,RS,Senate,2017-02-14,Senate Committee on Local Government Refer Amended to Senate Committee of the Whole,6
HB17-1017,2017,RS,Senate,2017-02-17,Senate Second Reading Passed with Amendments - Committee,7
HB17-1017,2017,RS,Senate,2017-02-21,Senate Third Reading Passed - No Amendments,8
HB17-1017,2017,RS,House,2017-02-23,House Considered Senate Amendments - Result was to Concur - Repass,9
HB17-1017,2017,RS,House,2017-03-01,Signed by the Speaker of the House,10
HB17-1017,2017,RS,Senate,2017-03-02,Signed by the President of the Senate,11
HB17-1017,2017,RS,Governor,2017-03-02,Sent to the Governor,12
HB17-1017,2017,RS,Governor,2017-03-08,Governor Signed,13
HB17-1018,2017,RS,House,2017-01-11,Introduced In House - Assigned to Transportation & Energy,1
HB17-1018,2017,RS,House,2017-01-25,House Committee on Transportation & Energy Refer Unamended to House Committee of the Whole,2
HB17-1018,2017,RS,House,2017-01-30,House Second Reading Passed - No Amendments,3
HB17-1018,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,4
HB17-1018,2017,RS,Senate,2017-01-31,Introduced In Senate - Assigned to Local Government,5
HB17-1018,2017,RS,Senate,2017-02-14,Senate Committee on Local Government Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB17-1018,2017,RS,Senate,2017-02-17,Senate Second Reading Passed - No Amendments,7
HB17-1018,2017,RS,Senate,2017-02-21,Senate Third Reading Passed - No Amendments,8
HB17-1018,2017,RS,House,2017-02-27,Signed by the Speaker of the House,9
HB17-1018,2017,RS,Senate,2017-02-27,Signed by the President of the Senate,10
HB17-1018,2017,RS,Governor,2017-02-27,Sent to the Governor,11
HB17-1018,2017,RS,Governor,2017-03-01,Governor Signed,12
HB17-1019,2017,RS,House,2017-01-11,Introduced In House - Assigned to Finance,1
HB17-1019,2017,RS,House,2017-01-23,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB17-1019,2017,RS,House,2017-01-26,House Second Reading Passed with Amendments - Floor,3
HB17-1019,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,4
HB17-1019,2017,RS,Senate,2017-01-31,Introduced In Senate - Assigned to Finance,5
HB17-1019,2017,RS,Senate,2017-02-09,Senate Committee on Finance Refer Amended - Consent Calendar to Senate Committee of the Whole,6
HB17-1019,2017,RS,Senate,2017-02-13,Senate Second Reading Special Order - Passed with Amendments - Committee,7
HB17-1019,2017,RS,Senate,2017-02-14,Senate Third Reading Passed - No Amendments,8
HB17-1019,2017,RS,House,2017-02-23,House Considered Senate Amendments - Result was to Concur - Repass,9
HB17-1019,2017,RS,House,2017-03-01,Signed by the Speaker of the House,10
HB17-1019,2017,RS,Senate,2017-03-02,Signed by the President of the Senate,11
HB17-1019,2017,RS,Governor,2017-03-02,Sent to the Governor,12
HB17-1019,2017,RS,Governor,2017-03-08,Governor Signed,13
HB17-1020,2017,RS,House,2017-01-11,Introduced In House - Assigned to Public Health Care & Human Services,1
HB17-1020,2017,RS,House,2017-01-24,House Committee on Public Health Care & Human Services Refer Unamended to House Committee of the Whole,2
HB17-1020,2017,RS,House,2017-01-26,House Second Reading Laid Over to 01/30/2017 - No Amendments,3
HB17-1020,2017,RS,House,2017-01-30,House Second Reading Passed - No Amendments,4
HB17-1020,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,5
HB17-1020,2017,RS,Senate,2017-01-31,Introduced In Senate - Assigned to Health & Human Services,6
HB17-1020,2017,RS,Senate,2017-02-15,Senate Committee on Health & Human Services Refer Amended to Senate Committee of the Whole,7
HB17-1020,2017,RS,Senate,2017-02-17,Senate Second Reading Passed with Amendments - Committee,8
HB17-1020,2017,RS,Senate,2017-02-21,Senate Third Reading Passed - No Amendments,9
HB17-1020,2017,RS,House,2017-02-23,House Considered Senate Amendments - Result was to Concur - Repass,10
HB17-1020,2017,RS,House,2017-02-28,Signed by the Speaker of the House,11
HB17-1020,2017,RS,Senate,2017-03-02,Signed by the President of the Senate,12
HB17-1020,2017,RS,Governor,2017-03-02,Sent to the Governor,13
HB17-1020,2017,RS,Governor,2017-03-08,Governor Signed,14
HB17-1021,2017,RS,House,2017-01-11,Introduced In House - Assigned to Judiciary,1
HB17-1021,2017,RS,House,2017-02-16,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB17-1021,2017,RS,House,2017-02-21,House Second Reading Passed with Amendments - Committee,3
HB17-1021,2017,RS,House,2017-02-22,House Third Reading Laid Over Daily - No Amendments,4
HB17-1021,2017,RS,House,2017-02-23,House Third Reading Passed - No Amendments,5
HB17-1021,2017,RS,Senate,2017-02-24,"Introduced In Senate - Assigned to Business, Labor, & Technology",6
HB17-1021,2017,RS,Senate,2017-03-20,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",7
HB17-1021,2017,RS,Senate,2017-03-21,Senate Second Reading Special Order - Passed - No Amendments,8
HB17-1021,2017,RS,Senate,2017-03-22,Senate Third Reading Laid Over Daily - No Amendments,9
HB17-1021,2017,RS,Senate,2017-03-23,Senate Second Reading Reconsidered - No Amendments,10
HB17-1021,2017,RS,Senate,2017-03-23,Senate Second Reading Laid Over to 03/27/2017 - No Amendments,11
HB17-1021,2017,RS,Senate,2017-03-27,Senate Second Reading Passed - No Amendments,12
HB17-1021,2017,RS,Senate,2017-03-28,Senate Third Reading Passed - No Amendments,13
HB17-1021,2017,RS,House,2017-04-04,Signed by the Speaker of the House,14
HB17-1021,2017,RS,Senate,2017-04-04,Signed by the President of the Senate,15
HB17-1021,2017,RS,Governor,2017-04-04,Sent to the Governor,16
HB17-1021,2017,RS,Governor,2017-04-13,Governor Signed,17
HB17-1022,2017,RS,House,2017-01-11,Introduced In House - Assigned to Education,1
HB17-1022,2017,RS,House,2017-01-30,House Committee on Education Refer Unamended to Appropriations,2
HB17-1022,2017,RS,House,2017-04-28,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB17-1022,2017,RS,House,2017-04-28,House Second Reading Special Order - Passed with Amendments - Committee,4
HB17-1022,2017,RS,House,2017-05-01,House Third Reading Passed - No Amendments,5
HB17-1022,2017,RS,Senate,2017-05-01,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB17-1022,2017,RS,Senate,2017-05-03,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",7
HB17-1023,2017,RS,House,2017-01-11,Introduced In House - Assigned to Judiciary,1
HB17-1023,2017,RS,House,2017-01-31,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB17-1023,2017,RS,House,2017-02-03,House Second Reading Passed with Amendments - Committee,3
HB17-1023,2017,RS,House,2017-02-06,House Third Reading Passed - No Amendments,4
HB17-1023,2017,RS,Senate,2017-02-06,Introduced In Senate - Assigned to Judiciary,5
HB17-1023,2017,RS,Senate,2017-03-06,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB17-1023,2017,RS,Senate,2017-03-08,Senate Second Reading Special Order - Passed - No Amendments,7
HB17-1023,2017,RS,Senate,2017-03-09,Senate Third Reading Passed - No Amendments,8
HB17-1023,2017,RS,House,2017-03-14,Signed by the Speaker of the House,9
HB17-1023,2017,RS,Senate,2017-03-16,Signed by the President of the Senate,10
HB17-1023,2017,RS,Governor,2017-03-16,Sent to the Governor,11
HB17-1023,2017,RS,Governor,2017-03-20,Governor Signed,12
HB17-1024,2017,RS,House,2017-01-11,Introduced In House - Assigned to Public Health Care & Human Services,1
HB17-1024,2017,RS,House,2017-01-24,House Committee on Public Health Care & Human Services Refer Unamended to House Committee of the Whole,2
HB17-1024,2017,RS,House,2017-01-26,House Second Reading Laid Over to 01/30/2017 - No Amendments,3
HB17-1024,2017,RS,House,2017-01-30,House Second Reading Passed - No Amendments,4
HB17-1024,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,5
HB17-1024,2017,RS,Senate,2017-01-31,Introduced In Senate - Assigned to Health & Human Services,6
HB17-1024,2017,RS,Senate,2017-02-15,Senate Committee on Health & Human Services Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB17-1024,2017,RS,Senate,2017-02-17,Senate Second Reading Passed - No Amendments,8
HB17-1024,2017,RS,Senate,2017-02-21,Senate Third Reading Passed - No Amendments,9
HB17-1024,2017,RS,House,2017-02-27,Signed by the Speaker of the House,10
HB17-1024,2017,RS,Senate,2017-02-27,Signed by the President of the Senate,11
HB17-1024,2017,RS,Governor,2017-02-27,Sent to the Governor,12
HB17-1024,2017,RS,Governor,2017-03-01,Governor Signed,13
HB17-1025,2017,RS,House,2017-01-11,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB17-1025,2017,RS,House,2017-01-26,"House Committee on State, Veterans, & Military Affairs Refer Unamended to House Committee of the Whole",2
HB17-1025,2017,RS,House,2017-02-01,House Second Reading Passed - No Amendments,3
HB17-1025,2017,RS,House,2017-02-02,House Third Reading Passed - No Amendments,4
HB17-1025,2017,RS,Senate,2017-02-03,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB17-1025,2017,RS,Senate,2017-02-22,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended - Consent Calendar to Senate Committee of the Whole",6
HB17-1025,2017,RS,Senate,2017-02-24,Senate Second Reading Special Order - Passed - No Amendments,7
HB17-1025,2017,RS,Senate,2017-02-27,Senate Third Reading Passed - No Amendments,8
HB17-1025,2017,RS,House,2017-03-02,Signed by the Speaker of the House,9
HB17-1025,2017,RS,Senate,2017-03-03,Signed by the President of the Senate,10
HB17-1025,2017,RS,Governor,2017-03-03,Sent to the Governor,11
HB17-1025,2017,RS,Governor,2017-03-08,Governor Signed,12
HB17-1026,2017,RS,House,2017-01-11,Introduced In House - Assigned to Local Government,1
HB17-1026,2017,RS,House,2017-01-18,House Committee on Local Government Witness Testimony and/or Committee Discussion Only,2
HB17-1026,2017,RS,House,2017-02-15,House Committee on Local Government Lay Over Unamended - Amendment(s) Failed,3
HB17-1026,2017,RS,House,2017-04-12,House Committee on Local Government Refer Amended to House Committee of the Whole,4
HB17-1026,2017,RS,House,2017-04-17,House Second Reading Passed with Amendments - Committee,5
HB17-1026,2017,RS,House,2017-04-18,House Third Reading Passed - No Amendments,6
HB17-1026,2017,RS,Senate,2017-04-19,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",7
HB17-1026,2017,RS,Senate,2017-04-24,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",8
HB17-1027,2017,RS,House,2017-01-11,Introduced In House - Assigned to Finance,1
HB17-1027,2017,RS,House,2017-01-23,House Committee on Finance Refer Amended to Appropriations,2
HB17-1027,2017,RS,House,2017-02-24,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
