bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB18-1269,2018,RS,Bill,Parent Notice For Student Safety And Protection,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Representative Paul Lundeen; Representative Brittany Pettersen; Senator Owen Hill; Senator Rhonda Fields,,Rep. J. Danielson; Rep. C. Duran; Rep. T. Exum; Rep. A. Garnett; Rep. S. Humphrey; Rep. D. Jackson; Rep. C. Kennedy; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Ransom; Rep. P. Rosenthal; Rep. K. Van Winkle; Rep. D. Williams; Rep. A. Winkler; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. J. Cooke; Sen. L. Crowder; Sen. B. Gardner; Sen. C. Jahn; Sen. J. Kefalas; Sen. K. Lambert; Sen. B. Martinez Humenik; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Tate,Judiciary,Judiciary,"Concerning notification to parents of charges brought against public school employees for alleged felony offenses that would result in the revocation of an educator license pursuant to title 22, Colorado Revised Statutes.","Public schools - parent notification - charges filed against teachers. The act requires school districts, district charter schools, institute charter schools, charter school collaboratives, and boards of cooperative services (local education providers) to notify parents of students enrolled in a local education provider of charges brought against an employee or former employee, if the employee was employed at any time within 12 months before an offense is charged, who has or had contact with students, if the charges are for certain felony offenses that requires the denial, suspension, or revocation of a teacher license if the employee were a teacher. The act specifies the students whose parents must receive notification and the information that a local education provider shall include in the parent notification. The local education provider shall notify parents by mail or electronic means within 2 school days after the employee has had or has waived a preliminary hearing, if available, on the charge unless the appropriate law enforcement agency requests a delay in notification. If notice is sent to parents, the local education provider shall also send notice within 2 school days to the same parents in the same manner regarding the disposition of the charges. Each local education provider shall monitor employee arrest information received from the Colorado bureau of investigation to determine whether charges are filed and the status of the preliminary hearing. The act prohibits the state board of education from waiving the requirements of the act relating to parent notification for school districts or for charter schools authorized by a school district or by the state charter school institute. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1269
HB18-1270,2018,RS,Bill,Public Utilities Commission Evaluation Of Energy Storage Systems,Energy; Business & Economic Development,Introduced; Passed; Became Law,Representative Chris Hansen; Representative Jon Becker; Senator Jack Tate,,Sen. L. Crowder; Sen. S. Fenberg; Sen. C. Jahn; Sen. J. Kefalas; Sen. B. Martinez Humenik; Sen. K. Priola,Transportation & Energy,"Agriculture, Natural Resources, & Energy","Concerning energy storage, and, in connection therewith, requiring the public utilities commission to establish mechanisms for investor-owned electric utilities to procure energy storage systems if certain criteria are satisfied.","Electric utilities - resource planning - energy storage systems - rules and conditions for procurement. The act directs the public utilities commission to adopt rules, by February 1, 2019, establishing mechanisms for the procurement of energy storage systems by investor-owned electric utilities, based on an analysis of costs and benefits as well as factors such as grid reliability and a reduction in the need for additional peak generation capacity. The information supplied by the utilities must include appropriate data and must specify interconnection points to enable independent evaluation. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1270
HB18-1271,2018,RS,Bill,Public Utilities Commission Electric Utilities Economic Development Rates,Business & Economic Development; Energy,Introduced; Passed; Became Law,Representative Matt Gray; Representative Yeulin Willett; Senator Jack Tate,,Sen. R. Fields; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. K. Priola; Sen. R. Zenzinger,Transportation & Energy,"Business, Labor, & Technology",Concerning the authorization of economic development rates to be charged by electric utilities to qualifying nonresidential customers.,"Electric utilities - rates and charges - economic development rates for qualified commercial and industrial users - criteria - approval by public utilities commission. The act allows the public utilities commission (commission) to approve, and electric utilities to charge, economic development rates, which are lower rates for commercial and industrial users who locate or expand their operations in Colorado so as to increase the demand by at least 3 megawatts. To qualify for the economic development rates, these users must demonstrate that the cost of electricity is a critical consideration in deciding where to locate or expand their business and that the availability of lower rates is a substantial factor. The rates may be offered for up to 10 years. The act also authorizes the expansion of a voluntary renewable energy program or service offering as necessary to meet the needs of a commercial or industrial customer that makes a capital investment of $250 million or more, requires the expansion in order to remain as a customer of a utility, or is a new customer. Utilities that offer economic development rates cannot cross-subsidize the economic development rates by raising rates on other customers, and a utility bears the burden of proof on this issue in any proceeding before the commission. The act automatically repeals on January 1, 2028, unless extended by future legislation. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1271
HB18-1272,2018,RS,Bill,Network-level Distracted Driving Control Technology,Telecommunications & Information Technology; Transportation & Motor Vehicles,Introduced; Lost,Representative Mike Foote; Representative Jovan Melton; Senator Lois Court,Rep. J. Ginal; Rep. C. Hansen; Rep. E. Hooton; Rep. B. McLachlan; Rep. B. Pettersen; Rep. D. Roberts; Rep. J. Singer,Rep. T. Exum; Rep. M. Hamner; Rep. L. Herod; Rep. S. Lontine; Rep. J. Salazar; Rep. D. Young,Transportation & Energy,"State, Veterans, & Military Affairs",Concerning the availability of network-level mobile phone distracted driving prevention technology.,"The bill requires a provider of commercial mobile radio service in Colorado to make network-level distraction control technology available to the provider's customers so that, at the customer's request, the provider can limit distracting content on an authorized user's mobile electronic device from the network level while the authorized user is driving. The bill specifies that the public utilities commission does not have the authority to regulate, enforce, or promulgate rules regarding the bill. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB18-1272
HB18-1273,2018,RS,Bill,Protect Colorado Residents From Federal Government Overreach,State Government,Introduced; Lost,Representative Joseph Salazar; Representative Daneya Esgar; Senator Michael Merrifield,,Rep. A. Benavidez; Rep. J. Buckner; Rep. C. Duran; Rep. T. Exum; Rep. M. Foote; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. C. Kennedy; Rep. S. Lontine; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. B. Pettersen; Rep. D. Roberts; Rep. P. Rosenthal; Rep. J. Singer; Rep. M. Weissman; Rep. D. Young,Judiciary,"State, Veterans, & Military Affairs",Concerning protection for Colorado residents from federal government overreach based on a person's status.,"The bill prohibits a state or political subdivision from: Providing the race, ethnicity, national origin, immigration status, sexual orientation, gender identity, physical disability, intellectual and developmental disability, or religious affiliation of a Colorado resident to the federal government without determining that it is for a legal and constitutional purpose; Aiding or assisting the federal government in creating, maintaining, or updating a registry for the purpose of identifying Colorado residents based on race, ethnicity, national origin, immigration status, sexual orientation, gender identity, physical disability, intellectual and developmental disability, or religious affiliation; Aiding or assisting the federal government or a federal agency in marking or otherwise placing a physical or electronic identifier on a person based on his or her race, ethnicity, national origin, immigration status, sexual orientation, gender identity, physical disability, intellectual and developmental disability, or religious affiliation; and Aiding or assisting, including using state or local lands or resources, the federal government in interning, arresting, or detaining a person based on his or her race, ethnicity, national origin, immigration status, sexual orientation, gender identity, physical disability, intellectual and developmental disability, or religious affiliation. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB18-1273
HB18-1274,2018,RS,Bill,Reduce Greenhouse Gas Emissions by 2050,Natural Resources & Environment; Public Health,Introduced; Lost,Representative KC Becker; Representative Jeff Bridges; Senator Andy Kerr,Rep. J. Arndt; Rep. M. Foote; Rep. L. Herod; Rep. C. Kennedy; Rep. P. Lee; Rep. D. Michaelson Jenet; Rep. D. Roberts; Rep. P. Rosenthal; Rep. J. Singer; Rep. M. Weissman; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. L. Court; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. L. Guzman; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. M. Merrifield; Sen. D. Moreno; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,Rep. A. Benavidez; Rep. J. Coleman; Rep. C. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Hamner; Rep. C. Hansen; Rep. E. Hooton; Rep. D. Jackson; Rep. S. Lontine; Rep. B. McLachlan; Rep. J. Melton; Rep. B. Pettersen; Rep. J. Salazar,Transportation & Energy,"State, Veterans, & Military Affairs","Concerning a reduction in greenhouse gas emissions in Colorado, and, in connection therewith, requiring that, by the year 2050, statewide greenhouse gas emissions be reduced by eighty percent of the levels of greenhouse gas emissions that existed in the year 2005.","The bill requires that, by the year 2050, statewide greenhouse gas emissions be reduced by at least 80% of the levels of greenhouse gas emissions that existed in the year 2005. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB18-1274
HB18-1275,2018,RS,Bill,Repeal Craig Hospital License Plate Donation,Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Jeff Bridges; Senator Daniel Kagan,Rep. F. Winter; Sen. B. Martinez Humenik,Sen. A. Kerr; Sen. D. Moreno; Sen. J. Tate; Sen. N. Todd,Transportation & Energy,Transportation,Concerning the repeal of the Craig hospital license plate donation requirement.,Taxation - special license plates - Craig hospital - donations. Current law requires an applicant to make a donation to Craig hospital in order to be issued a special Craig hospital license plate. The act repeals the $20 donation requirement. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB18-1275
HB18-1276,2018,RS,Bill,Teaching Competent History In Public Schools,Education & School Finance (Pre & K-12),Introduced; Lost,Representative Joseph Salazar; Senator Rhonda Fields,Rep. A. Benavidez; Rep. J. Buckner; Rep. J. Coleman; Rep. J. Danielson; Rep. C. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Foote; Rep. J. Ginal; Rep. L. Herod; Rep. D. Jackson; Rep. S. Lontine; Rep. J. Melton; Rep. D. Pabon; Rep. D. Roberts; Rep. P. Rosenthal; Rep. F. Winter,Rep. D. Michaelson Jenet; Rep. M. Weissman; Rep. D. Young,Education,"State, Veterans, & Military Affairs","Concerning teaching civil government in public schools, and, in connection therewith, establishing the history, culture, and civil government in education commission to make recommendations to include the history, culture, and contributions of American Indians, Hispanic Americans, African Americans, and Asian Americans in the teaching and content standards for history and civics, and making an appropriation.","The bill mandates funding instruction in public schools of history and civil government of the United States and Colorado, including but not limited to the history, culture, and contributions of American Indians, Hispanic Americans, African Americans, and Asian Americans. Current law requires school districts to convene community forums to discuss the content standards in history and civil government at least once every 10 years. The bill requires the forums to be held at least every 2 years. The history, culture, and civil government in education commission is established to make recommendations to the state board of education when the state board performs its scheduled 6-year review of education standards so those standards and programs accurately reflect the history, culture, and civil government of the United States and Colorado, including the contributions and influence of American Indians, Hispanic Americans, African Americans, and Asian Americans. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB18-1276
HB18-1277,2018,RS,Bill,BEST Building Excellent Schools Today Financial Assistance Grant Application Requirements,Capital Construction; Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Representative Jon Becker; Representative Daneya Esgar; Senator Randy Baumgardner; Senator John Kefalas,Rep. C. Hansen; Sen. J. Sonnenberg,Rep. J. Bridges; Rep. J. Buckner; Rep. M. Hamner; Rep. D. Michaelson Jenet; Rep. F. Winter; Rep. D. Young; Sen. J. Cooke; Sen. D. Coram; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. B. Gardner; Sen. L. Guzman; Sen. C. Jahn; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. R. Scott; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams,Education,Education,"Concerning a requirement that an application for a ""Building Excellent Schools Today Act"" grant of financial assistance for public school capital construction include a plan for the future use or disposition of any existing public school facility that the applicant will stop using for its current use if it receives the grant.","Public school capital construction financial assistance - grant application requirements. Beginning with the state fiscal year 2019-20 grant cycle, the act requires an application made to the public school capital construction assistance board under the ""Building Excellent Schools Today Act"" for a grant of financial assistance that is for either the construction of a new public school facility that will replace one or more existing public school facilities or the reconstruction or expansion of an existing public school facility to include a plan for the future use or disposition of any existing public school facility that the applicant will stop using for its current use if it receives the grant. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1277
HB18-1278,2018,RS,Bill,Apprentice Utilization In Public Projects,Business & Economic Development,Introduced; Lost,Representative Adrienne Benavidez; Senator Dominick Moreno,,Rep. J. Arndt; Rep. K. Becker; Rep. J. Coleman; Rep. J. Danielson; Rep. C. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Foote; Rep. A. Garnett; Rep. J. Ginal; Rep. C. Hansen; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. C. Kennedy; Rep. P. Lee; Rep. S. Lontine; Rep. B. McLachlan; Rep. J. Melton; Rep. B. Pettersen; Rep. P. Rosenthal; Rep. J. Salazar; Rep. J. Singer; Rep. M. Weissman; Rep. F. Winter; Rep. D. Young,Business Affairs and Labor,"State, Veterans, & Military Affairs",Concerning a requirement that contractors for public projects over five hundred thousand dollars that are not funded using federal money use apprentices for the parts of the project that are performed by workers in an apprenticeable occupation.,"The bill requires the contractor for any public project that does not receive any federal money to use apprentices registered with an apprenticeship program for at least 25% of the workforce in an apprenticeable occupation that is hired to work on the public project (apprenticeship requirements). The apprenticeship program must be registered with the United States department of labor, office of apprenticeship. For purposes of the bill, a public project is a project under the supervision of any state agency, including the department of transportation, that is likely to cost $500,000 or more in any fiscal year. A government agency may consider a bid or proposal for a public project that does not receive any federal money only if the bid or proposal indicates that at least 25% of the project workforce that is in an apprenticeable occupation and that is hired by the contractor to work on the public project will be apprentices registered with an apprenticeship program. Upon completion of a public project, the contractor is required to submit an affidavit to the government agency stating that the contractor has either complied with the apprenticeship requirements or has made a good faith effort to comply. If the contractor complied with the apprenticeship requirements, the affidavit must include the names of the registered apprentices, identify the specific apprenticeship programs with which the apprentices are registered, and specify the total number of people in the workforce for the public project who are in apprenticeable occupations. If the contractor did not comply with the apprenticeship requirements, the affidavit must include documentation of the contractor's good faith effort to comply. If the contractor fails to submit the affidavit or if the state agency finds that the affidavit does not reflect the contractor's compliance or good faith effort to comply with the apprenticeship requirements, the agency may retain any unallocated portion of the amount of the contract price that the agency is authorized to withhold until the contract is completed as liquidated damages. The bill specifies that the apprenticeship requirements do not supersede existing statutory requirements for licensed apprenticeable occupations. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB18-1278
HB18-1279,2018,RS,Bill,Electronic Prescribing Controlled Substances,Health Care & Health Insurance,Introduced; Lost,Representative Daneya Esgar; Senator Kevin Priola; Senator Dominick Moreno,Rep. J. Buckner; Rep. J. Ginal; Rep. C. Kennedy; Rep. D. Roberts,Rep. F. Winter,"Health, Insurance, & Environment","State, Veterans, & Military Affairs",Concerning a requirement that certain practitioners prescribe controlled substances electronically.,"The bill requires podiatrists, physicians, physician assistants, advanced practice nurses, and optometrists, starting July 1, 2021, and dentists and practitioners serving rural communities or in a solo practice, starting July 1, 2022, to prescribe schedule II, III, or IV controlled substances only via a prescription that is electronically transmitted to a pharmacy unless a specified exception applies. Prescribers are required to indicate on license renewal questionnaires whether they have complied with the electronic prescribing requirement. Pharmacists need not verify the applicability of an exception to electronic prescribing when they receive an order for a controlled substance in writing, orally, or via facsimile transmission and may fill the order if otherwise valid under the law. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB18-1279
HB18-1280,2018,RS,Bill,Court Appointees For Marijuana Businesses,"Liquor, Tobacco, & Marijuana",Introduced; Passed; Became Law,Representative Jovan Melton; Senator Don Coram,,Sen. C. Jahn; Sen. V. Marble; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Tate,Finance,Finance,"Concerning regulatory procedures related to the appointment of a court appointee for a regulated marijuana business, and, in connection therewith, making an appropriation.","Marijuana businesses - appointment of receiver - temporary appointee registrations - appropriation. Under current law, there are no provisions that specifically address what happens to a regulated marijuana business when a representative is appointed for the business. The act requires a potential appointee to certify to the court prior to the appointment that he or she is suitable to hold a marijuana business license. After the appointment, the appointee shall apply to the state licensing authority for a finding of suitability. The state licensing authority must provide the appointee with a temporary appointee registration after receiving notification of the initial appointment. The act gives the state licensing authority rule-making authority regarding temporary appointee registrations. The act appropriates $28,950 from the marijuana cash tax fund to the department of revenue to implement the act. $14,918 is reappropriated to the department of law for legal services to the department of revenue. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1280
HB18-1281,2018,RS,Bill,Public Utilities Commission Ethics And Improved Public Information Reporting,Business & Economic Development; State Government; Energy,Introduced; Lost,Representative Daneya Esgar; Senator Leroy Garcia,,Rep. K. Becker; Rep. J. Bridges; Rep. J. Buckner; Rep. J. Coleman; Rep. C. Duran; Rep. M. Hamner; Rep. L. Herod; Rep. E. Hooton; Rep. P. Lee; Rep. S. Lontine; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. B. Pettersen; Rep. J. Singer; Rep. M. Weissman; Rep. D. Young,Transportation & Energy,"State, Veterans, & Military Affairs","Concerning measures to enhance the consumer protection mission of the Colorado public utilities commission, and, in connection therewith, prohibiting a person with recent connections to a regulated utility from serving on the commission and providing for periodic performance audits.","Section 2 of the bill prohibits a person from serving on the public utilities commission if, on or after July 1, 2018, he or she has or acquires any official relation to, or financial interest in, a regulated utility. Section 3 encourages the director of the commission to assign employees to temporary training and development sessions with other state agencies, particularly those with which the commission has frequent interaction, to improve the employees' substantive expertise and familiarity with the operations of those agencies. Section 3 also requires the director to keep written and audio records of the commission's proceedings and make them publicly available online. In addition, section 3 expressly authorizes the executive director of the department of regulatory agencies (of which the commission is a part) to request that the state auditor conduct performance audits of the commission and its staff and operations. Section 4 directs the commission to adopt rules concerning: Policies under which commissioners should recuse themselves from certain proceedings; Conflicts of interest; Activities and relationships that the commission deems incompatible with its policies concerning conflicts of interest; and Ex parte communications. Section 1 makes conforming amendments. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB18-1281
HB18-1282,2018,RS,Bill,Health Care Provider Unique Identification Per Site Or Service,Health Care & Health Insurance; Insurance; Public Health,Introduced; Passed; Became Law,Representative Susan Lontine; Representative Lang Sias; Senator Jim Smallwood; Senator John Kefalas,,Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. M. Jones; Sen. D. Kagan; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,"Health, Insurance, & Environment",Health & Human Services,Concerning a requirement that a health care provider include certain identifying information on all claims for reimbursement for health care services.,"Health care providers - claims for payment for services - use of unique provider identifier. The act requires an off-campus location of a hospital to apply for, obtain, and use on claims for reimbursement submitted on or after January 1, 2020, for health care services provided at the off-campus location a unique national provider identifier, commonly referred to as ""NPI"". The off-campus location's NPI must be used on all claims related to health care services provided at that location, regardless of whether the claim is filed through the hospital's central billing or claims department or through a health care clearinghouse. Additionally, all medicaid providers that are entities are required to obtain and use, on and after January 1, 2020, a unique NPI for each site at which they deliver services and for each provider type that the department of health care policy and financing has specified. Entity medicaid providers must use on all claims the unique NPI that identifies both the site where the services were provided and the provider type rendering the services, regardless of whether the claim is filed through the entity's central billing or claims department or through a health care clearinghouse. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1282
HB18-1283,2018,RS,Bill,Classify Residential Land Change In Improvements,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Adrienne Benavidez; Senator Tim Neville,,Rep. M. Gray; Rep. S. Humphrey; Rep. D. Pabon; Rep. J. Singer; Sen. R. Baumgardner; Sen. J. Kefalas; Sen. D. Moreno; Sen. K. Priola; Sen. J. Smallwood; Sen. J. Tate,Finance,Finance,Concerning the classification of residential land for property tax purposes resulting from a significant change in the residential improvements located upon the land.,"Property tax - destruction, demolition, or relocation of residential improvements - residential land classification to remain in place. On or after January 1, 2018, if residential improvements are destroyed, demolished, or relocated, and, were it not for their destruction, demolition, or relocation, the improvements would have qualified the land upon which the improvements were located as residential land for the following property tax year, the act requires the residential land classification to remain in place for the year in which the improvements were destroyed, demolished, or relocated and one subsequent property tax year if the assessor determines that evidence is present that the owner intends to rebuild or locate a residential improvement on the land. For purposes of making this determination, the assessor may consider, but is not limited to considering, a building permit or other land development permit for the land, construction plans for such residential improvement, or efforts by the owner to obtain financing for a residential improvement. The residential land classification of the land must change according to current use if: A new residential improvement or part of a new residential improvement is not constructed or placed on the land in accordance with applicable land use regulations before January 1 of the property tax year immediately following the 2-year period described in the act; The assessor determines that the classification of the land at the time of the destruction, demolition, or relocation was erroneous; or A change of use has occurred. For purposes of the act, a change of use does not include the temporary loss of the residential use due to the destruction, demolition, or relocation of the residential improvement. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1283
HB18-1284,2018,RS,Bill,Disclosure Of Prescription Costs At Pharmacies,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Janet Buckner; Representative James Wilson; Senator Beth Humenik; Senator John Kefalas,,Rep. J. Arndt; Rep. K. Becker; Rep. J. Bridges; Rep. M. Catlin; Rep. J. Coleman; Rep. J. Danielson; Rep. C. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. A. Garnett; Rep. J. Ginal; Rep. M. Gray; Rep. M. Hamner; Rep. C. Hansen; Rep. L. Herod; Rep. E. Hooton; Rep. C. Kennedy; Rep. L. Landgraf; Rep. P. Lee; Rep. L. Liston; Rep. S. Lontine; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. P. Neville; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Roberts; Rep. P. Rosenthal; Rep. J. Salazar; Rep. L. Sias; Rep. J. Singer; Rep. K. Van Winkle; Rep. M. Weissman; Rep. A. Winkler; Rep. F. Winter; Rep. D. Young; Sen. I. Aguilar; Sen. L. Court; Sen. K. Donovan; Sen. R. Fields; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,"Health, Insurance, & Environment",Health & Human Services,Concerning the cost of prescription drugs purchased at a pharmacy.,"Carriers - pharmacy benefit management firms - contracts with pharmacies and pharmacists - prohibitions against disallowing cost-sharing measures. The act prohibits a carrier that has a contract with a pharmacy or pharmacist, or a pharmacy benefit management firm acting on behalf of a carrier, from: Prohibiting a pharmacy or pharmacist from, or penalizing a pharmacy or pharmacist for, providing a covered person information on the amount of the covered person's cost share for the covered person's prescription drug and the clinical efficacy of any more affordable alternative drugs that are therapeutically equivalent; or Requiring a pharmacy to charge or collect a copayment from a covered person that exceeds the total submitted charges by the network pharmacy. The act requires the commissioner of insurance to act when the commissioner determines that a carrier or pharmacy benefit management firm has engaged in the prohibited conduct. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1284
HB18-1285,2018,RS,Bill,Remuneration-exempt Disability Parking Placard,Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Dan Pabon; Senator Jim Smallwood; Senator Nancy Todd,Rep. J. Arndt; Rep. J. Danielson; Rep. A. Garnett; Rep. E. Hooton; Rep. L. Landgraf; Rep. J. Singer; Sen. I. Aguilar; Sen. L. Court; Sen. L. Guzman,Rep. K. Becker; Rep. S. Beckman; Rep. A. Benavidez; Rep. J. Bridges; Rep. J. Buckner; Rep. M. Catlin; Rep. J. Coleman; Rep. P. Covarrubias; Rep. C. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Foote; Rep. J. Ginal; Rep. M. Gray; Rep. M. Hamner; Rep. C. Hansen; Rep. L. Herod; Rep. S. Humphrey; Rep. D. Jackson; Rep. C. Kennedy; Rep. P. Lawrence; Rep. P. Lee; Rep. S. Lontine; Rep. P. Lundeen; Rep. H. McKean; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. B. Pettersen; Rep. B. Rankin; Rep. D. Roberts; Rep. P. Rosenthal; Rep. J. Salazar; Rep. L. Sias; Rep. K. Van Winkle; Rep. M. Weissman; Rep. J. Wilson; Rep. A. Winkler; Rep. F. Winter; Rep. C. Wist; Rep. D. Young; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. C. Jahn; Sen. M. Jones; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. J. Tate; Sen. A. Williams; Sen. R. Zenzinger,Transportation & Energy,"State, Veterans, & Military Affairs","Concerning parking for people with certain disabilities, and, in connection therewith, making an appropriation.","Identifying placard for persons with disabilities - remuneration-exempt parking - creation and qualifications - appropriation. The act creates a remuneration-exempt identifying placard that exempts an individual with a disability from paying for parking if the disability limits the individual's: Fine motor control in both hands; Ability to reach a height of 48 inches from the ground due to lack of finger, hand, or upper extremity strength or mobility; or Ability to reach or access a parking meter due to the use of a wheelchair or other ambulatory device. $9,870 is appropriated to the department of revenue from the general fund for use by the division of motor vehicles to order license plates to implement the act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1285
HB18-1286,2018,RS,Bill,School Nurse Give Medical Marijuana At School,"Liquor, Tobacco, & Marijuana; Education & School Finance (Pre & K-12); Health Care & Health Insurance",Introduced; Passed; Became Law,Representative Dylan Roberts; Senator Irene Aguilar; Senator Vicki Marble,Rep. E. Hooton; Rep. J. Singer; Rep. K. Van Winkle; Sen. L. Guzman,Sen. R. Baumgardner; Sen. L. Crowder; Sen. C. Jahn; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. J. Tate; Sen. N. Todd,"Health, Insurance, & Environment",Health & Human Services,Concerning allowing school personnel to give medical marijuana to a student with a medical marijuana registry card while at school.,"Medical marijuana administration at school - school personnel administration. Under current law, a primary caregiver may possess and administer medical marijuana in a nonsmokeable form to a student while the student is at school. The act allows school personnel to also possess and administer medical marijuana in a nonsmokeable form to a student at school. The school may adopt policies regarding which school personnel can possess and administer the medical marijuana. The act provides school personnel protection from criminal prosecution if he or she possesses and administers medical marijuana to a student at school. Prior to administering the medical marijuana by school personnel, there must be a signed agreement between the principal and the student's parent or legal guardian, and the parent or legal guardian must submit the required documentation to the school. The student's parent or primary caregiver shall deliver the student's medical marijuana to the person designated by the school as the person who secures the medical marijuana for the school day. The person who secures the medical marijuana shall place the medical marijuana in a locked storage container. The person who secures the medical marijuana shall return any unused medical marijuana to the student's parent at the end of the school day. The student shall not handle the medical marijuana on the grounds of the school, school bus, or school-sponsored event. A school does not have to comply with the provisions of the act if it loses federal funding as a result and posts its decision not to comply on its website. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB18-1286
