bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB19-1083,2019,RS,Bill,Athletic Trainers License,Business & Economic Development; Higher Education; Professions & Occupations,Introduced; Passed; Became Law,Representative Edie Hooton; Representative Kevin Van Winkle; Senator Angela Williams; Senator John Cooke,Rep. S. Bird; Rep. P. Buck; Rep. B. Buentello; Rep. T. Exum; Rep. L. Landgraf; Rep. C. Larson; Rep. L. Liston; Rep. H. McKean; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. M. Soper; Rep. B. Titone; Sen. J. Ginal; Sen. K. Priola,Rep. J. Arndt; Rep. K. Becker; Rep. M. Duran; Rep. D. Esgar; Rep. R. Galindo; Rep. L. Herod; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. B. McLachlan; Rep. E. Sirota; Rep. T. Sullivan; Rep. A. Valdez; Rep. D. Valdez; Rep. D. Williams; Rep. J. Wilson; Sen. D. Moreno,Business Affairs & Labor,"Business, Labor, & Technology",Concerning a reclassification of the regulation of athletic trainers from registration to licensure.,"Athletic trainers - regulation - change from registration to licensing. The act changes the terms describing the regulation of athletic trainers from ""registration"" to ""license"" and ""licensure"" and from ""registrant"" and ""registered athletic trainer"" to ""licensee"". (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1083
HB19-1084,2019,RS,Bill,Notice To Property Owners Whether Area Blighted,Local Government,Introduced; Passed; Became Law,Representative Matt Gray; Senator Rachel Zenzinger,,Rep. J. Arndt; Rep. S. Bird; Rep. R. Bockenfeld; Rep. M. Catlin; Rep. T. Exum; Rep. R. Galindo; Rep. C. Hansen; Rep. C. Kipp; Rep. P. Neville; Rep. D. Roberts; Rep. L. Saine; Rep. S. Sandridge; Rep. M. Snyder; Rep. M. Soper; Rep. T. Sullivan; Rep. B. Titone; Rep. D. Valdez; Sen. J. Bridges; Sen. L. Court; Sen. S. Fenberg; Sen. L. Garcia; Sen. D. Moreno; Sen. B. Pettersen; Sen. A. Williams,Transportation & Local Government,Local Government,Concerning a requirement that notice of a determination on whether a particular land area is blighted be given to owners of private property within the area.,"Urban renewal - blight determination - notice of determination. Under current law, before an urban renewal authority (authority) may undertake an urban renewal project for an urban renewal area, it must determine that the area is a slum, blighted area, or a combination of such conditions. When the authority determines that the area is not a slum, a blighted area, or a combination of such conditions, the authority is also required to send notice of the determination to any owner of private property located within the area within 30 days of the determination. The act modifies this latter requirement by requiring notice be provided to such property owners within 7 days of either determination being made. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1084
HB19-1085,2019,RS,Bill,Grants For Property Tax Rent And Heat,Fiscal Policy & Taxes; State Government,Introduced; Passed; Became Law,Representative Tony Exum; Senator Rachel Zenzinger,,Rep. J. Arndt; Rep. A. Benavidez; Rep. S. Bird; Rep. J. Buckner; Rep. B. Buentello; Rep. Y. Caraveo; Rep. J. Coleman; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. M. Froelich; Rep. R. Galindo; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. C. Hansen; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. J. McCluskie; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. J. Singer; Rep. E. Sirota; Rep. M. Snyder; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Sen. J. Bridges; Sen. L. Court; Sen. R. Fields; Sen. J. Ginal; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. T. Story; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. F. Winter,Finance,Finance,"Concerning the property-related expense assistance grants for low-income seniors and individuals with disabilities, and, in connection therewith, making an appropriation.","Property tax and rent assistance grant - heat assistance grant - expansion - increase. A low-income senior or individual with a disability is currently eligible for 2 types of annual state assistance grants administered by the department of revenue related to his or her property: A grant for their property taxes or rent paid, with the latter being deemed a tax-equivalent payment (property tax and rent assistance grant), and a grant for heat or fuel expenses (heat assistance grant). Together these are commonly known as the ""PTC"" rebate. The act expands the property tax and rent assistance grant by repealing the requirement that rent must be paid to a landlord that pays property tax. For both types of grants allowed under the PTC rebate program, the act increases the: Maximum grant amounts; Phase-out amounts, which are the income levels at which a person's maximum grant begins to decrease; and Flat grant amounts, which are the minimum grant amounts assuming that the actual expenses exceed them. All of these amounts will also continue to be adjusted for inflation in the future. Obsolete provisions relating to grants claimed for past years are repealed and other provisions relating to grants prior to 2019 are repealed after they become obsolete in the future. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1085
HB19-1086,2019,RS,Bill,Plumbing Inspections Ensure Compliance,Professions & Occupations,Introduced; Passed; Became Law,Representative Monica Duran; Senator Brittany Pettersen,,Rep. A. Benavidez; Rep. S. Bird; Rep. C. deGruy Kennedy; Rep. D. Esgar; Rep. R. Galindo; Rep. S. Gonzales-Gutierrez; Rep. E. Hooton; Rep. S. Jaquez Lewis; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. M. Snyder; Rep. T. Sullivan; Rep. M. Weissman; Sen. J. Bridges; Sen. S. Fenberg; Sen. F. Winter; Sen. R. Zenzinger,Business Affairs & Labor,"Business, Labor, & Technology",Concerning the conduct of plumbing inspections to ensure compliance with the plumbing law.,"Plumbing - registrants' demonstration of competency upon reinstatement - inspections. Section 1 of the act allows the state plumbing board (board) to require plumbing apprentices and plumbing contractors to demonstrate competency before reinstatement of an expired registration. To reinstate a license or registration that has been expired for 2 or more years, a person must demonstrate competency by: Providing verification of a license in good standing from another state and proof of active practice in that state for the year previous to the date of receipt of the reinstatement application; Satisfactorily passing the state plumbing examination; or Any other means approved by the board. To reinstate a license or registration that has been expired for less than 2 years (other than the first renewal or reinstatement of a license for which, as a condition of issuance, the applicant successfully completed a licensing examination), a person must have completed 8 hours of continuing education for every 12 months that have passed after the later of the last date of renewal or reinstatement. The board is required to adopt rules establishing continuing education requirements and standards. Section 2 requires state plumbing inspectors, an incorporated town or city, county, city and county, or qualified state institution of higher education (inspecting entity) to conduct a contemporaneous review of each plumbing project inspected to ensure compliance with the plumbing law, including specifically licensure and apprentice requirements. However, each inspecting entity need not perform a contemporaneous review for each inspection of a project. Each inspecting entity shall develop standard procedures to advise inspectors on how to conduct a contemporaneous review. Each inspecting entity must post its standard procedures on its public website and provide the director of the division of professions and occupations within the department of regulatory agencies with a link to the web page on which the standard procedures have been posted or, if the inspecting entity does not have a website, provide its current procedures to the director for posting on the board's website. The board can issue a cease-and-desist order to an inspecting entity that is conducting inspections that do not comply with statutory requirements. Specified provisions of the act are contingent upon House Bill 19-1172 becoming law. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1086
HB19-1087,2019,RS,Bill,Local Public Meeting Notices Posted On Website,State Government,Introduced; Passed; Became Law,Representative Matt Soper; Representative Chris Hansen; Senator Rob Woodward; Senator Jeff Bridges,Rep. J. Coleman; Rep. H. McKean; Rep. M. Snyder; Rep. D. Williams,Rep. R. Bockenfeld; Rep. M. Gray; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. J. Rich; Rep. K. Tipper; Rep. B. Titone; Rep. M. Weissman; Sen. J. Gonzales; Sen. D. Hisey; Sen. D. Moreno; Sen. N. Todd,Transportation & Local Government,Local Government,Concerning online notice of public meetings of a local governmental entity.,"Public meetings - notice - online posting. Current law requires local governments to post notices of public meetings required by the state open meetings law in physical locations. The act allows a local government to post the notices on the local government's website. The notices are accessible to the public at no charge. The notices shall be searchable, if feasible, by type of meeting, date and time of meeting, and agenda contents. A local government that posts notices of public meetings on its website may continue to post the notices in a physical location, but is not required to do so. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1087
HB19-1088,2019,RS,Bill,Modify Income Tax Credit Health Care Preceptors,Fiscal Policy & Taxes; Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Perry Buck; Representative Donald Valdez; Senator Kerry Donovan,,Rep. J. Arndt; Rep. S. Bird; Rep. R. Bockenfeld; Rep. J. Buckner; Rep. B. Buentello; Rep. Y. Caraveo; Rep. C. deGruy Kennedy; Rep. D. Esgar; Rep. M. Froelich; Rep. R. Galindo; Rep. M. Gray; Rep. C. Hansen; Rep. E. Hooton; Rep. J. McCluskie; Rep. K. Mullica; Rep. D. Roberts; Rep. S. Sandridge; Rep. B. Titone; Sen. L. Crowder; Sen. J. Ginal; Sen. D. Hisey; Sen. B. Pettersen; Sen. K. Priola; Sen. B. Rankin; Sen. R. Scott; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. R. Woodward,Rural Affairs & Agriculture,Finance,"Concerning modifications to the existing income tax credit for health care preceptors working in health care professional shortage areas, and, in connection therewith, clarifying the definition of ""preceptorship"" and extending the existing sunset date for the tax credit.","Income tax credit - health care preceptors working in health care professional shortage areas - definition of ""preceptorship"" - continuation under the sunset law. The act makes the following modifications to the existing income tax credit for health care preceptors working in health care professional shortage areas: Clarifies the definition of ""preceptorship"" to specify that the period of time for which the period of personalized instruction, training, and supervision must be provided to be eligible to claim the tax credit is not less than 4 working weeks or 20 business days per calendar year; and Extends the existing sunset date under which the tax credit would expire to tax years commencing prior to January 1, 2023. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1088
HB19-1089,2019,RS,Bill,Exemption From Garnishment For Medical Debt,Civil Law; Courts & Judicial,Introduced; Lost,Representative Kerry Tipper; Representative Alex Valdez; Senator Brittany Pettersen; Senator Dominick Moreno,,,Finance,,Concerning an exemption from garnishment for liens arising from judgments for medical debt.,"The bill exempts a person's earnings from garnishment if the person's family income does not exceed 400% of current federal poverty guidelines and the judgment is for medical debt. A writ of continuing garnishment must include notice that a person's earnings may be exempt if those criteria are met, notice of the judgment debtor's right to object and have a hearing on that objection, and a statement that, to the best of the judgment creditor's knowledge, the judgment debtor's earnings are not exempt. The bill takes effect on January 1, 2020, and applies to judgments entered on or after that date. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1089
HB19-1090,2019,RS,Bill,Publicly Licensed Marijuana Companies,"Liquor, Tobacco, & Marijuana",Introduced; Passed; Became Law,Representative Matt Gray; Representative Kevin Van Winkle; Senator Julie Gonzales; Senator Owen Hill,Rep. J. Arndt; Rep. J. Buckner; Rep. B. Buentello; Rep. R. Galindo; Rep. E. Hooton; Rep. C. Larson; Rep. S. Lontine; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. A. Valdez; Sen. D. Coram; Sen. J. Ginal; Sen. C. Holbert; Sen. V. Marble; Sen. R. Rodriguez; Sen. A. Williams; Sen. F. Winter,Rep. S. Bird; Rep. D. Esgar; Rep. C. Hansen; Rep. L. Herod; Rep. S. Jaquez Lewis; Rep. T. Kraft-Tharp; Rep. D. Roberts; Rep. M. Snyder; Sen. L. Crowder; Sen. D. Moreno; Sen. B. Pettersen,Finance,Finance,"Concerning measures to allow greater investment flexibility in marijuana businesses, and, in connection therewith, making an appropriation.","Licensed marijuana ownership - allow publicly traded corporations - controlling beneficial owners, indirect financial interest holders, and passive beneficial owners - rule-making authority - suitability finding - notification, disclosure, notice requirements - appropriation. The act repeals the provision that prohibits publicly traded corporations from holding a marijuana license. The act creates new ownership concepts of controlling beneficial owners, indirect financial interest holders, and passive beneficial owners. The act repeals the concept of direct beneficial owner and the associated requirements. The act gives the state licensing authority rule-making authority related to the parameters of, qualifications of, disclosure of, requirements for, and suitability for the new ownership concepts. A ""controlling beneficial owner"" is limited to a person that satisfies one or more of the following criteria: A natural person, an entity as defined in section 7-90-102 (20) that is organized under the laws of and for which its principal place of business is located in one of the states or District of Columbia, a publicly traded corporation, or a qualified private fund that is not a qualified institutional investor: Acting alone or acting in concert, that owns or acquires beneficial ownership of ten percent or more of the owner's interest of a medical marijuana business; That is an affiliate that controls a medical marijuana business and includes, without limitation, any manager; or That is otherwise in a position to control the medical marijuana business except as authorized in section 44-11-407; or A qualified institutional investor acting alone or acting in concert that owns or acquires beneficial ownership of more than 30 percent of the owner's interest of a medical marijuana business. ""Indirect financial interest holder"" is a person that is not an affiliate, a controlling beneficial owner, or a passive beneficial owner of a medical marijuana business and that: Holds a commercially reasonable royalty interest in exchange for a medical marijuana business's use of the person's intellectual property; Holds a permitted economic interest that was issued prior to January 1, 2020, and that has not been converted into an ownership interest; Is a contract counterparty with a medical marijuana business, other than a customary employment agreement, that has a direct nexus to the cultivation, manufacture, or sale of medical marijuana, including, but not limited to, a lease of real property on which the medical marijuana business operates, a lease of equipment used in the cultivation of medical marijuana, a secured or unsecured financing agreement with the medical marijuana business, a security contract with the medical marijuana business, or a management agreement with the medical marijuana business, provided that no such contract compensates the contract counterparty with a percentage of revenue for profits of the medical marijuana business; or Is identified by rule by the state licensing authority as an indirect financial interest holder. ""Passive beneficial owner"" means any person acquiring any interest in a medical marijuana business that is not otherwise a controlling beneficial owner or in control. The act requires a person intending to apply to become a controlling beneficial owner or passive beneficial owner to receive a finding of suitability or an exemption from the state licensing authority prior to submitting a marijuana business application. The act also requires a marijuana business or controlling beneficial owner that is a publicly traded corporation to comply with various notification, disclosure, notice, and suitability requirements. The act limits the types of publicly traded corporations that can be marijuana businesses or controlling beneficial owners. For the 2019-20 state fiscal year, $2,783,561 was appropriated from the marijuana cash fund to the department of revenue. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1090
HB19-1091,2019,RS,Bill,Conservation Easement Transparency,Local Government; State Government,Introduced; Lost,Representative Kimmi Lewis,,,Rural Affairs & Agriculture,,Concerning conservation easement transparency.,"A conservation easement is an agreement in which a property owner agrees to limit the use of his or her land in perpetuity in order to protect one or more specified conservation purposes. The instruments creating the conservation easement are recorded in the public records affecting the ownership of the property. The conservation easement is held by a third party, which monitors the use of the land and ensures that the terms of the agreement are upheld. Prior to creating a conservation easement, the bill requires the property owner to sign a disclosure form acknowledging certain specified consequences and risks of creating the easement on his or her land. The bill requires the commissioner of agriculture to work with local government officials to create a database of conservation easements in the state. The database includes specified information about the easements and a corresponding map displaying each easement in the state relative to county boundaries. Local government officials and the commissioner of agriculture are authorized to enter into contracts to assist in gathering information for the database. The bill specifies the sources of information that may be used to create the database. The commissioner of agriculture is required to annually update the information in the database and make the information and corresponding map available to the public at no charge on the department of agriculture's website. When a conservation easement agreement, amendment, or transfer is recorded with a county clerk and recorder, the bill requires a complete copy of the agreement, amendment, or transfer to be submitted to the commissioner of agriculture and the county tax assessor of the county in which the easement is located. The commissioner of agriculture is required to create a tracking form with specified information for each conservation easement agreement, amendment, or transfer submitted. The tracking forms are made available on the department of agriculture's website and can be used by the commissioner of agriculture to create and maintain the database of conservation easements. If a single property owner acquires both a conservation easement and title to the underlying property, current law allows the conservation easement to be released, terminated, extinguished, or abandoned by a process known as ""merger"". The bill prohibits a conservation easement from being extinguished by taking fee title to the land to which the conservation easement is attached. For any state income tax credit claimed for a donation of a conservation easement that is disallowed, the bill allows a landowner to elect to either extinguish the conservation easement for which the credit was claimed or receive an equitable relief payment from the state. If a landowner elects to extinguish the conservation easement, the bill requires the department of revenue to reimburse the taxpayer for all reasonable costs incurred by the landowner in establishing the conservation easement donation as well any federal or state income tax liability incurred by the taxpayer. The attorney general is required to assist landowners with executing any documents required to seek a court order to extinguish a conservation easement. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1091
HB19-1092,2019,RS,Bill,Animal Ban For Cruelty To Animals Conviction,"Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative Alex Valdez; Senator Joann Ginal,Rep. Y. Caraveo; Rep. M. Duran; Rep. R. Galindo; Rep. K. Mullica; Rep. J. Singer; Rep. T. Sullivan,Rep. J. Arndt; Rep. A. Benavidez; Rep. S. Bird; Rep. B. Buentello; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. S. Gonzales-Gutierrez; Rep. E. Hooton; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. S. Sandridge; Rep. E. Sirota; Rep. M. Snyder; Rep. K. Tipper; Rep. B. Titone; Sen. J. Bridges; Sen. L. Court; Sen. D. Moreno,Judiciary,Judiciary,Concerning a prohibition on future ownership of an animal for persons convicted of animal cruelty.,"Animal cruelty - mental health treatment - order preventing pet ownership. The act allows a court to impose a mental health treatment program or appropriate treatment program as a sentence for animal cruelty. The act requires a court to enter an order prohibiting a person convicted of felony animal cruelty from owning a pet animal for a period of 3 to 5 years and a juvenile adjudicated a delinquent for an animal cruelty crime from owning a pet animal, unless the defendant or juvenile's treatment provider makes a specific recommendation not to impose the ban and the court agrees with the recommendation. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1092
HB19-1093,2019,RS,Bill,Higher Education Fixed-rate Tuition Contracts,Higher Education,Introduced; Lost,Representative James Wilson; Senator Nancy Todd,,,Education,,Concerning fixed-rate tuition contracts for bachelor degree programs at state-supported four-year institutions of higher education.,"Under current law, a state-supported institution of higher education (institution) may offer a student a fixed-rate tuition contract. The bill requires each state-supported 4-year institution to offer a fixed-rate tuition contract for bachelor degree programs. Community colleges may offer a student a fixed-rate tuition contract. The fixed-rate tuition must be valid until the earlier of the student's completion of the degree program, the completion of 140 credit hours, or 5 years. All students admitted to the same class and enrolled in the same degree program must receive the same fixed rate. The bill includes provisions relating to the transferability of the fixed-rate contract among campuses of the same institution, as well as the student's transfer to a different institution. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1093
HB19-1094,2019,RS,Bill,Internet Link To Basic Life Skills Education Courses,Education & School Finance (Pre & K-12),Introduced; Lost,Representative Matt Soper; Senator Rob Woodward,Rep. M. Baisley; Rep. C. Larson; Rep. B. Rankin; Rep. J. Rich; Rep. D. Williams,,Education,,Concerning the addition of basic life skills education to the list of courses for which public schools provide internet links to the department of education as part of the performance report.,"Currently, as part of the public school performance report, each public school provides the department of education (education) internet links to descriptions of certain courses and programs the public school offers to its students. The bill adds basic life skills education to this list of courses and programs. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1094
HB19-1095,2019,RS,Bill,Physician Assistants Supervision And Liability,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Lisa Cutter; Representative Lois Landgraf; Senator Rhonda Fields,,Rep. K. Becker; Rep. S. Bird; Rep. J. Buckner; Rep. B. Buentello; Rep. Y. Caraveo; Rep. M. Catlin; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. S. Gonzales-Gutierrez; Rep. C. Hansen; Rep. L. Herod; Rep. E. Hooton; Rep. S. Jaquez Lewis; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. M. Snyder; Rep. B. Titone; Rep. D. Valdez; Rep. P. Will; Sen. J. Bridges; Sen. L. Crowder; Sen. J. Ginal; Sen. J. Tate; Sen. F. Winter; Sen. R. Woodward,Health & Insurance,Health & Human Services,"Concerning physician assistants, and, in connection therewith, establishing requirements for the supervision of physician assistants, establishing liability for physician assistants, increasing the number of physician assistant members on the Colorado medical board, and making an appropriation.","Medical practice - physician assistants - supervision requirements - liability - representation on Colorado medical board - appropriation. The act establishes supervisory requirements for physician assistants who: Have practiced for less than 3 years; Have practiced for 3 years or more; or Have practiced for at least 12 months and are making a substantive change in their scope of practice or practice area. The act states that a licensed physician may be responsible for the direction and supervision of up to 8 physician assistants at any one time. A licensed physician shall not be made responsible for the direction and supervision of more than 4 physician assistants unless the licensed physician agrees to assume the responsibility. The act adds one more physician assistant as a member of the Colorado medical board (board), for a total of 2 physician assistant members, and adds a fourth member to the licensing panel established by the board president, which fourth member must be a physician assistant board member. The act states that a physician assistant who has practiced for at least 3 years may be liable for damages resulting from negligence in providing care to a patient, unless the damages occur as a result of the physician assistant following a direct order from a supervising physician, and shall maintain professional liability insurance in an amount not less than $1 million per claim and $3 million for all claims. For the 2019-20 fiscal year, the act appropriates $4,650 to the department of regulatory agencies for use by the division of professions and occupations. Specified provisions of the act are contingent upon House Bill 19-1172 becoming law. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1095
HB19-1096,2019,RS,Bill,Colorado Right To Rest,State Government,Introduced; Lost,Representative Jovan Melton,,,Transportation & Local Government,,"Concerning the creation of the ""Colorado Right to Rest Act"".","The bill creates the ""Colorado Right to Rest Act"", which establishes basic rights for people experiencing homelessness, including but not limited to the right to rest in public spaces, to shelter themselves from the elements, to eat or accept food in any public space where food is not prohibited, to occupy a legally parked vehicle, and to have a reasonable expectation of privacy of their property. The bill prohibits discrimination based on housing status. The bill creates an exemption of the basic right to rest for people experiencing homelessness for any county, city, municipality, or subdivision that can demonstrate that, for 3 consecutive months, the waiting lists for all local public housing authorities contain fewer than 50 people. The bill allows the general assembly to appropriate money from the marijuana tax cash fund to the department of local affairs for the purpose of enabling governmental entities that do not meet the exemption requirement to reduce the housing waiting lists to fewer than 50 people for at least 6 months per year. The bill allows any person whose rights have been violated to seek enforcement in a civil action. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1096
HB19-1097,2019,RS,Bill,General Fund Reductions,Fiscal Policy & Taxes,Introduced; Lost,Representative Patrick Neville,Rep. M. Baisley; Rep. P. Buck; Rep. S. Humphrey; Rep. K. Ransom; Rep. L. Saine; Rep. K. Van Winkle,,"State, Veterans, & Military Affairs",,"Concerning general fund reductions, and, in connection therewith, reducing the income tax rate and requiring reductions in general fund appropriations for certain principal departments.","For income tax years commencing on and after January 1, 2019, the bill: Reduces both the individual and the corporate state income tax rate from 4.63% to 4.25%; and Reduces the state alternative minimum tax by 0.38%. The bill also requires the state controller to: Proportionally void general fund appropriations for each principal department, except for the department of education, for the 2018-19 state fiscal year in an amount totaling $374.3 million; For the 2019-20 state fiscal year, to proportionally reduce the general fund appropriations for each principal department, except for the department of education, as set forth in the 2019 annual general appropriations act in an amount totaling $760.7 million. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1097
HB19-1098,2019,RS,Bill,Deeds To Convey Real Property,Housing,Introduced; Passed; Became Law,Representative Matt Gray; Senator Pete Lee,,Rep. J. Arndt; Rep. S. Bird; Rep. B. Buentello; Rep. M. Duran; Rep. T. Exum; Rep. R. Galindo; Rep. H. McKean; Rep. M. Snyder; Rep. D. Valdez; Rep. K. Van Winkle; Sen. L. Crowder; Sen. B. Gardner; Sen. V. Marble; Sen. K. Priola,Business Affairs & Labor,Judiciary,"Concerning deeds for the conveyance of real property, and, in connection therewith, establishing requirements for title insurance entities that prepare deeds and establishing forms for the preparation of deeds in certain circumstances.","Titles and interests - deeds for the conveyance of real property - standard forms - terms of warranty and exceptions. The act states that a licensed title insurance entity may prepare deeds for the conveyance of real property in accordance with statutory forms. Any deed prepared by a title insurance entity containing a covenant of warranty must: Include a limitation on the warranty of title; and Use the phrase ""subject to statutory exceptions"" and no other terms or descriptions, unless the preparing title insurance entity is otherwise instructed in writing by both the grantor and the grantee. The act provides new forms of deeds for the conveyance of real property under certain circumstances. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1098
HB19-1099,2019,RS,Bill,Eliminate Red Light Cameras,Transportation & Motor Vehicles,Introduced; Lost,Representative Stephen Humphrey; Representative Jovan Melton,,,Transportation & Local Government,,Concerning the elimination of the use of automated vehicle identification systems for traffic law enforcement.,"The bill repeals the authorization for the state, a county, a city and county, or a municipality to use automated vehicle identification systems, including red light cameras, to identify violators of traffic regulations and issue citations based on photographic evidence and creates a prohibition on such activity. The bill repeals the authorization for the department of public safety to use an automated vehicle identification system to detect speeding violations within a highway maintenance, repair, or construction zone. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1099
HB19-1100,2019,RS,Bill,Prohibit Use Restriction On School District Property,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Representative Tim Geitner; Senator Jeff Bridges; Senator Paul Lundeen,,Rep. B. Buentello; Rep. L. Landgraf; Rep. C. Larson; Rep. P. Neville; Rep. M. Snyder; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. B. Gardner; Sen. D. Hisey; Sen. D. Moreno; Sen. K. Priola; Sen. R. Scott; Sen. J. Tate; Sen. R. Woodward,Education,Education,Concerning prohibiting a school district board of education from including a use restriction on certain transactions involving the school district's property that would restrict the property from being used as a school for any grade from preschool through the twelfth grade.,"School district board of education - specific powers - sale and conveyance of district property - use restrictions. A board of education of a school district may include a use restriction on the sale, conveyance, lease, or rental of any district property that restricts the property from being used as a public or nonpublic school for any grade from preschool through the 12th grade only after providing public notice of its intent to include such restriction and after discussing the issue in public at a regularly scheduled meeting of the board of education of the school district. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1100
HB19-1101,2019,RS,Bill,Prohibit Discrimination Labor Union Participation,Labor & Employment,Introduced; Lost,Representative Kim Ransom; Senator Jim Smallwood,Rep. M. Baisley; Rep. P. Buck; Rep. S. Humphrey; Rep. C. Larson; Rep. K. Lewis; Rep. P. Neville; Rep. J. Rich; Rep. L. Saine; Rep. S. Sandridge; Rep. K. Van Winkle; Rep. D. Williams; Sen. C. Holbert; Sen. R. Scott; Sen. R. Woodward,,"State, Veterans, & Military Affairs",,Concerning the prohibition of discrimination against employees based on labor union participation.,The bill prohibits an employer from requiring union membership or payment of union dues as a condition of employment. The bill creates civil and criminal penalties for employer violations regarding union membership and authorizes the attorney general and the district attorney in each judicial district to investigate alleged violations and take action against a person believed to be in violation. The bill states that all-union agreements are unfair labor practices. (Note: This summary applies to this bill as introduced.),https://leg.colorado.gov/bills/HB19-1101
HB19-1102,2019,RS,Bill,Nonanimal And Lab-grown Meat Misbranding,Agriculture; Public Health,Introduced; Lost,Representative Rod Pelton; Representative Kimmi Lewis; Senator Jerry Sonnenberg; Senator Joann Ginal,Rep. R. Bockenfeld; Rep. M. Catlin,,Public Health Care & Human Services,,"Concerning the definitions applicable to the misbranding of food, and, in connection therewith, prohibiting labeling food that does not come from animals as ""meat"" or terms that describe meat and requiring cultured meat labeling to display notice of its origin.","The bill states that food is misbranded as ""meat"" or a cut of meat if it does not come from animals and that lab-grown meat is misbranded as ""meat"" or a cut of meat unless these terms are not modified by ""lab-grown"" or ""artificially cultured"". (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1102
