bill_number,session,session_type,chamber,action_date,action,order
HB24-1007,2024,RS,Senate,2024-03-18,"Senate Second Reading Passed with Amendments - Committee, Floor",9
HB24-1007,2024,RS,Senate,2024-03-19,Senate Third Reading Passed - No Amendments,10
HB24-1007,2024,RS,House,2024-03-20,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB24-1007,2024,RS,House,2024-03-28,House Considered Senate Amendments - Result was to Concur - Repass,12
HB24-1007,2024,RS,House,2024-04-08,Signed by the Speaker of the House,13
HB24-1007,2024,RS,Senate,2024-04-09,Signed by the President of the Senate,14
HB24-1007,2024,RS,Governor,2024-04-10,Sent to the Governor,15
HB24-1007,2024,RS,Governor,2024-04-15,Governor Signed,16
HB24-1008,2024,RS,House,2024-01-10,Introduced In House - Assigned to Business Affairs & Labor,1
HB24-1008,2024,RS,House,2024-02-08,House Committee on Business Affairs & Labor Refer Amended to Appropriations,2
HB24-1008,2024,RS,House,2024-04-17,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB24-1008,2024,RS,House,2024-04-18,House Second Reading Special Order - Passed with Amendments - Committee,4
HB24-1008,2024,RS,House,2024-04-19,House Third Reading Passed - No Amendments,5
HB24-1008,2024,RS,Senate,2024-04-25,"Introduced In Senate - Assigned to Business, Labor, & Technology",6
HB24-1008,2024,RS,Senate,2024-04-30,"Senate Committee on Business, Labor, & Technology Refer Unamended to Appropriations",7
HB24-1008,2024,RS,Senate,2024-05-03,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB24-1008,2024,RS,Senate,2024-05-03,Senate Second Reading Special Order - Laid Over to 05/04/2024 - No Amendments,9
HB24-1008,2024,RS,Senate,2024-05-04,Senate Second Reading Special Order - Passed - No Amendments,10
HB24-1008,2024,RS,Senate,2024-05-07,Senate Third Reading Passed - No Amendments,11
HB24-1008,2024,RS,House,2024-05-13,Signed by the Speaker of the House,12
HB24-1008,2024,RS,Senate,2024-05-13,Signed by the President of the Senate,13
HB24-1008,2024,RS,Governor,2024-05-14,Sent to the Governor,14
HB24-1008,2024,RS,Governor,2024-05-17,Governor Vetoed,15
HB24-1009,2024,RS,House,2024-01-10,Introduced In House - Assigned to Education,1
HB24-1009,2024,RS,House,2024-02-08,House Committee on Education Refer Amended to Appropriations,2
HB24-1009,2024,RS,House,2024-04-17,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB24-1009,2024,RS,House,2024-04-18,House Second Reading Special Order - Passed with Amendments - Committee,4
HB24-1009,2024,RS,House,2024-04-19,House Third Reading Passed - No Amendments,5
HB24-1009,2024,RS,Senate,2024-04-22,Introduced In Senate - Assigned to Education,6
HB24-1009,2024,RS,Senate,2024-04-29,Senate Committee on Education Refer Unamended to Appropriations,7
HB24-1009,2024,RS,Senate,2024-05-01,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB24-1009,2024,RS,Senate,2024-05-01,Senate Second Reading Special Order - Passed - No Amendments,9
HB24-1009,2024,RS,Senate,2024-05-02,Senate Third Reading Passed - No Amendments,10
HB24-1009,2024,RS,House,2024-05-16,Signed by the Speaker of the House,11
HB24-1009,2024,RS,Senate,2024-05-16,Signed by the President of the Senate,12
HB24-1009,2024,RS,Governor,2024-05-16,Sent to the Governor,13
HB24-1009,2024,RS,Governor,2024-06-06,Governor Signed,14
HB24-1010,2024,RS,House,2024-01-10,Introduced In House - Assigned to Health & Human Services,1
HB24-1010,2024,RS,House,2024-02-27,House Committee on Health & Human Services Refer Amended to Appropriations,2
HB24-1010,2024,RS,House,2024-03-08,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB24-1010,2024,RS,House,2024-03-12,House Second Reading Laid Over Daily - No Amendments,4
HB24-1010,2024,RS,House,2024-03-22,House Second Reading Special Order - Passed with Amendments - Committee,5
HB24-1010,2024,RS,House,2024-03-25,House Third Reading Passed - No Amendments,6
HB24-1010,2024,RS,Senate,2024-03-26,Introduced In Senate - Assigned to Health & Human Services,7
HB24-1010,2024,RS,Senate,2024-04-24,Senate Committee on Health & Human Services Refer Amended to Appropriations,8
HB24-1010,2024,RS,Senate,2024-04-30,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB24-1010,2024,RS,Senate,2024-05-01,Senate Second Reading Special Order - Laid Over to 05/01/2024 - No Amendments,10
HB24-1010,2024,RS,Senate,2024-05-02,"Senate Second Reading Passed with Amendments - Committee, Floor",11
HB24-1010,2024,RS,Senate,2024-05-03,Senate Third Reading Passed with Amendments - Floor,12
HB24-1010,2024,RS,House,2024-05-04,House Considered Senate Amendments - Result was to Concur - Repass,13
HB24-1010,2024,RS,House,2024-05-13,Signed by the Speaker of the House,14
HB24-1010,2024,RS,Senate,2024-05-13,Signed by the President of the Senate,15
HB24-1010,2024,RS,Governor,2024-05-14,Sent to the Governor,16
HB24-1010,2024,RS,Governor,2024-05-17,Governor Vetoed,17
HB24-1011,2024,RS,House,2024-01-10,Introduced In House - Assigned to Business Affairs & Labor,1
HB24-1011,2024,RS,House,2024-01-31,House Committee on Business Affairs & Labor Refer Amended to House Committee of the Whole,2
HB24-1011,2024,RS,House,2024-02-05,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",3
HB24-1011,2024,RS,House,2024-02-06,House Third Reading Passed - No Amendments,4
HB24-1011,2024,RS,Senate,2024-02-09,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB24-1011,2024,RS,Senate,2024-03-26,"Senate Committee on Business, Labor, & Technology Refer Amended - Consent Calendar to Senate Committee of the Whole",6
HB24-1011,2024,RS,Senate,2024-04-01,"Senate Second Reading Passed with Amendments - Committee, Floor",7
HB24-1011,2024,RS,Senate,2024-04-02,Senate Third Reading Passed - No Amendments,8
HB24-1011,2024,RS,House,2024-04-03,House Considered Senate Amendments - Result was to Laid Over Daily,9
HB24-1011,2024,RS,House,2024-04-05,House Considered Senate Amendments - Result was to Concur - Repass,10
HB24-1011,2024,RS,House,2024-05-02,Signed by the Speaker of the House,11
HB24-1011,2024,RS,Senate,2024-05-02,Signed by the President of the Senate,12
HB24-1011,2024,RS,Governor,2024-05-03,Sent to the Governor,13
HB24-1011,2024,RS,Governor,2024-05-17,Governor Signed,14
HB24-1012,2024,RS,House,2024-01-10,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB24-1012,2024,RS,House,2024-02-06,"House Committee on Transportation, Housing & Local Government Refer Unamended to House Committee of the Whole",2
HB24-1012,2024,RS,House,2024-02-09,House Second Reading Special Order - Passed with Amendments - Floor,3
HB24-1012,2024,RS,House,2024-02-12,House Third Reading Passed with Amendments - Floor,4
HB24-1012,2024,RS,Senate,2024-02-13,Introduced In Senate - Assigned to Transportation & Energy,5
HB24-1012,2024,RS,Senate,2024-03-11,Senate Committee on Transportation & Energy Refer Amended - Consent Calendar to Senate Committee of the Whole,6
HB24-1012,2024,RS,Senate,2024-03-15,Senate Second Reading Special Order - Passed with Amendments - Committee,7
HB24-1012,2024,RS,Senate,2024-03-18,Senate Third Reading Passed - No Amendments,8
HB24-1012,2024,RS,House,2024-03-19,House Considered Senate Amendments - Result was to Laid Over Daily,9
HB24-1012,2024,RS,House,2024-03-25,House Considered Senate Amendments - Result was to Concur - Repass,10
HB24-1012,2024,RS,House,2024-04-18,Signed by the Speaker of the House,11
HB24-1012,2024,RS,Senate,2024-04-19,Signed by the President of the Senate,12
HB24-1012,2024,RS,Governor,2024-04-19,Sent to the Governor,13
HB24-1012,2024,RS,Governor,2024-04-29,Governor Signed,14
HB24-1013,2024,RS,House,2024-01-10,Introduced In House - Assigned to Judiciary,1
HB24-1013,2024,RS,House,2024-01-23,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB24-1013,2024,RS,House,2024-01-26,House Second Reading Special Order - Passed with Amendments - Committee,3
HB24-1013,2024,RS,House,2024-01-29,House Third Reading Passed - No Amendments,4
HB24-1013,2024,RS,Senate,2024-02-01,Introduced In Senate - Assigned to Judiciary,5
HB24-1013,2024,RS,Senate,2024-02-26,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB24-1013,2024,RS,Senate,2024-02-29,Senate Second Reading Passed - No Amendments,7
HB24-1013,2024,RS,Senate,2024-03-01,Senate Third Reading Passed - No Amendments,8
HB24-1013,2024,RS,House,2024-03-26,Signed by the Speaker of the House,9
HB24-1013,2024,RS,Senate,2024-03-27,Signed by the President of the Senate,10
HB24-1013,2024,RS,Governor,2024-03-28,Sent to the Governor,11
HB24-1013,2024,RS,Governor,2024-04-04,Governor Signed,12
HB24-1014,2024,RS,House,2024-01-10,Introduced In House - Assigned to Judiciary,1
HB24-1014,2024,RS,House,2024-02-07,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB24-1014,2024,RS,House,2024-02-09,House Second Reading Special Order - Passed - No Amendments,3
HB24-1014,2024,RS,House,2024-02-12,House Third Reading Passed - No Amendments,4
HB24-1014,2024,RS,Senate,2024-02-13,Introduced In Senate - Assigned to Judiciary,5
HB24-1014,2024,RS,Senate,2024-03-18,Senate Committee on Judiciary Lay Over Unamended - Amendment(s) Failed,6
HB24-1014,2024,RS,Senate,2024-05-03,Senate Committee on Judiciary Postpone Indefinitely,7
HB24-1015,2024,RS,House,2024-01-10,Introduced In House - Assigned to Business Affairs & Labor,1
HB24-1015,2024,RS,House,2024-01-31,House Committee on Business Affairs & Labor Refer Amended to Appropriations,2
HB24-1015,2024,RS,House,2024-05-14,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB24-1016,2024,RS,House,2024-01-10,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB24-1016,2024,RS,House,2024-01-31,"House Committee on Transportation, Housing & Local Government Refer Unamended to House Committee of the Whole",2
HB24-1016,2024,RS,House,2024-02-02,House Second Reading Special Order - Passed - No Amendments,3
HB24-1016,2024,RS,House,2024-02-05,House Third Reading Passed - No Amendments,4
HB24-1016,2024,RS,Senate,2024-02-07,Introduced In Senate - Assigned to Local Government & Housing,5
HB24-1016,2024,RS,Senate,2024-02-20,Senate Committee on Local Government & Housing Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB24-1016,2024,RS,Senate,2024-02-22,Senate Second Reading Passed - No Amendments,7
HB24-1016,2024,RS,Senate,2024-02-23,Senate Third Reading Passed - No Amendments,8
HB24-1016,2024,RS,Senate,2024-03-04,Signed by the President of the Senate,9
HB24-1016,2024,RS,House,2024-03-04,Signed by the Speaker of the House,10
HB24-1016,2024,RS,Governor,2024-03-05,Sent to the Governor,11
HB24-1016,2024,RS,Governor,2024-03-15,Governor Signed,12
HB24-1017,2024,RS,House,2024-01-10,Introduced In House - Assigned to Health & Human Services,1
HB24-1017,2024,RS,House,2024-01-24,House Committee on Health & Human Services Refer Amended to House Committee of the Whole,2
HB24-1017,2024,RS,House,2024-01-29,"House Second Reading Passed with Amendments - Committee, Floor",3
HB24-1017,2024,RS,House,2024-01-30,House Third Reading Laid Over Daily - No Amendments,4
HB24-1017,2024,RS,House,2024-02-06,House Third Reading Laid Over to 02/09/2024 - No Amendments,5
HB24-1017,2024,RS,House,2024-02-09,House Third Reading Passed - No Amendments,6
HB24-1017,2024,RS,Senate,2024-02-28,Introduced In Senate - Assigned to Health & Human Services,7
HB24-1017,2024,RS,Senate,2024-03-28,Senate Committee on Health & Human Services Refer Unamended to Senate Committee of the Whole,8
HB24-1017,2024,RS,Senate,2024-04-03,Senate Second Reading Passed - No Amendments,9
HB24-1017,2024,RS,Senate,2024-04-04,Senate Third Reading Passed - No Amendments,10
HB24-1017,2024,RS,House,2024-04-18,Signed by the Speaker of the House,11
HB24-1017,2024,RS,Senate,2024-04-19,Signed by the President of the Senate,12
HB24-1017,2024,RS,Governor,2024-04-19,Sent to the Governor,13
HB24-1017,2024,RS,Governor,2024-04-24,Governor Signed,14
HB24-1018,2024,RS,House,2024-01-10,Introduced In House - Assigned to Finance,1
HB24-1018,2024,RS,House,2024-02-08,House Committee on Finance Refer Amended to Appropriations,2
HB24-1018,2024,RS,House,2024-05-14,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB24-1019,2024,RS,House,2024-01-10,Introduced In House - Assigned to Health & Human Services,1
HB24-1019,2024,RS,House,2024-01-30,House Committee on Health & Human Services Refer Amended to Appropriations,2
HB24-1019,2024,RS,House,2024-05-14,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB24-1020,2024,RS,House,2024-01-10,Introduced In House - Assigned to Judiciary,1
HB24-1020,2024,RS,House,2024-01-23,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB24-1020,2024,RS,House,2024-01-25,House Second Reading Special Order - Passed - No Amendments,3
HB24-1020,2024,RS,House,2024-01-26,House Third Reading Passed - No Amendments,4
HB24-1020,2024,RS,Senate,2024-01-29,Introduced In Senate - Assigned to Judiciary,5
HB24-1020,2024,RS,Senate,2024-02-05,Senate Committee on Judiciary Refer Unamended to Senate Committee of the Whole,6
HB24-1020,2024,RS,Senate,2024-02-08,Senate Second Reading Passed - No Amendments,7
HB24-1020,2024,RS,Senate,2024-02-09,Senate Third Reading Passed - No Amendments,8
HB24-1020,2024,RS,House,2024-02-15,Signed by the Speaker of the House,9
HB24-1020,2024,RS,Senate,2024-02-15,Signed by the President of the Senate,10
HB24-1020,2024,RS,Governor,2024-02-15,Sent to the Governor,11
HB24-1020,2024,RS,Governor,2024-02-20,Governor Signed,12
HB24-1021,2024,RS,House,2024-01-10,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB24-1021,2024,RS,House,2024-01-31,"House Committee on Transportation, Housing & Local Government Refer Amended to Appropriations",2
HB24-1021,2024,RS,House,2024-03-08,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB24-1021,2024,RS,House,2024-03-08,House Second Reading Special Order - Laid Over Daily - No Amendments,4
HB24-1021,2024,RS,House,2024-03-21,House Second Reading Special Order - Passed with Amendments - Committee,5
HB24-1021,2024,RS,House,2024-03-22,House Third Reading Passed - No Amendments,6
HB24-1021,2024,RS,Senate,2024-03-25,Introduced In Senate - Assigned to Transportation & Energy,7
HB24-1021,2024,RS,Senate,2024-04-01,Senate Committee on Transportation & Energy Refer Amended to Appropriations,8
HB24-1021,2024,RS,Senate,2024-04-16,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB24-1021,2024,RS,Senate,2024-04-18,"Senate Second Reading Passed with Amendments - Committee, Floor",10
HB24-1021,2024,RS,Senate,2024-04-19,Senate Third Reading Passed - No Amendments,11
HB24-1021,2024,RS,House,2024-04-20,House Considered Senate Amendments - Result was to Laid Over Daily,12
HB24-1021,2024,RS,House,2024-04-22,House Considered Senate Amendments - Result was to Concur - Repass,13
HB24-1021,2024,RS,House,2024-05-08,Signed by the Speaker of the House,14
HB24-1021,2024,RS,Senate,2024-05-08,Signed by the President of the Senate,15
HB24-1021,2024,RS,Governor,2024-05-08,Sent to the Governor,16
HB24-1021,2024,RS,Governor,2024-05-15,Governor Signed,17
HB24-1022,2024,RS,House,2024-01-10,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB24-1022,2024,RS,House,2024-02-22,"House Committee on State, Civic, Military, & Veterans Affairs Refer Unamended to Appropriations",2
HB24-1022,2024,RS,House,2024-04-25,House Committee on Appropriations Refer Amended to Legislative Council,3
HB24-1022,2024,RS,House,2024-04-26,House Committee on Legislative Council Refer Unamended to House Committee of the Whole,4
HB24-1022,2024,RS,House,2024-04-30,House Second Reading Laid Over Daily - No Amendments,5
HB24-1022,2024,RS,House,2024-05-02,House Second Reading Special Order - Passed with Amendments - Committee,6
HB24-1022,2024,RS,House,2024-05-03,House Third Reading Passed - No Amendments,7
HB24-1022,2024,RS,Senate,2024-05-03,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",8
HB24-1022,2024,RS,Senate,2024-05-04,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Appropriations",9
HB24-1023,2024,RS,House,2024-01-10,Introduced In House - Assigned to Judiciary,1
HB24-1023,2024,RS,House,2024-02-06,House Committee on Judiciary Postpone Indefinitely,2
HB24-1024,2024,RS,House,2024-01-10,"Introduced In House - Assigned to Agriculture, Water & Natural Resources",1
HB24-1024,2024,RS,House,2024-01-22,"House Committee on Agriculture, Water & Natural Resources Refer Unamended to Appropriations",2
HB24-1024,2024,RS,House,2024-04-23,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB24-1024,2024,RS,House,2024-04-24,House Second Reading Special Order - Passed with Amendments - Committee,4
HB24-1024,2024,RS,House,2024-04-25,House Third Reading Passed - No Amendments,5
HB24-1024,2024,RS,Senate,2024-04-26,Introduced In Senate - Assigned to Agriculture & Natural Resources,6
HB24-1024,2024,RS,Senate,2024-05-02,Senate Committee on Agriculture & Natural Resources Refer Unamended to Appropriations,7
HB24-1024,2024,RS,Senate,2024-05-04,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB24-1024,2024,RS,Senate,2024-05-06,Senate Second Reading Special Order - Passed - No Amendments,9
HB24-1024,2024,RS,Senate,2024-05-07,Senate Third Reading Passed - No Amendments,10
HB24-1024,2024,RS,House,2024-05-17,Signed by the Speaker of the House,11
HB24-1024,2024,RS,Senate,2024-05-17,Signed by the President of the Senate,12
HB24-1024,2024,RS,Governor,2024-05-17,Sent to the Governor,13
HB24-1024,2024,RS,Governor,2024-05-20,Governor Signed,14
HB24-1025,2024,RS,House,2024-01-10,Introduced In House - Assigned to Health & Human Services,1
HB24-1025,2024,RS,House,2024-02-20,House Committee on Health & Human Services Refer Amended to Appropriations,2
HB24-1025,2024,RS,House,2024-05-14,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB24-1026,2024,RS,House,2024-01-10,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB24-1026,2024,RS,House,2024-02-05,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely",2
HB24-1027,2024,RS,House,2024-01-10,Introduced In House - Assigned to Finance,1
HB24-1027,2024,RS,House,2024-02-05,House Committee on Finance Refer Amended to Appropriations,2
HB24-1027,2024,RS,House,2024-05-14,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB24-1028,2024,RS,House,2024-01-10,Introduced In House - Assigned to Health & Human Services,1
HB24-1028,2024,RS,House,2024-03-06,House Committee on Health & Human Services Refer Unamended to House Committee of the Whole,2
HB24-1028,2024,RS,House,2024-03-11,House Second Reading Laid Over Daily - No Amendments,3
HB24-1028,2024,RS,House,2024-04-03,House Second Reading Special Order - Passed with Amendments - Floor,4
HB24-1028,2024,RS,House,2024-04-04,House Third Reading Laid Over Daily - No Amendments,5
HB24-1028,2024,RS,House,2024-04-05,House Third Reading Passed - No Amendments,6
HB24-1028,2024,RS,Senate,2024-04-08,Introduced In Senate - Assigned to Health & Human Services,7
HB24-1028,2024,RS,Senate,2024-04-18,Senate Committee on Health & Human Services Postpone Indefinitely,8
HB24-1029,2024,RS,House,2024-01-10,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB24-1029,2024,RS,House,2024-03-04,"House Committee on State, Civic, Military, & Veterans Affairs Witness Testimony and/or Committee Discussion Only",2
