bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB24-1133,2024,RS,Bill,Criminal Record Sealing & Expungement Changes,"Courts & Judicial; Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative Javier Mabrey; Representative Matt Soper; Senator Robert Rodriguez,,Rep. J. Amabile; Rep. J. Bacon; Rep. A. Boesenecker; Rep. K. Brown; Rep. C. Clifford; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. R. English; Rep. E. Epps; Rep. L. García; Rep. E. Hamrick; Rep. T. Hernández; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. T. Mauro; Rep. D. Ortiz; Rep. J. Parenti; Rep. N. Ricks; Rep. M. Rutinel; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Story; Rep. B. Titone; Rep. A. Valdez; Rep. S. Vigil; Rep. M. Weissman; Rep. S. Woodrow; Sen. J. Buckner; Sen. L. Cutter; Sen. D. Michaelson Jenet; Sen. K. Priola; Sen. K. Van Winkle,Judiciary,Judiciary,Concerning matters related to access to criminal records.,"Under current law, when a person is arrested in a case of mistaken identity, the arresting agency is required to petition the court for an expungement order. The act allows the defendant in a mistaken identity case to petition for an expungement order if the arresting agency does not file a petition within the prescribed timeframe. The defendant is not subject to any fees or costs associated with expunging the record. A court can grant an attorney access to a sealed record if the defendant in the sealed case provides permission and the attorney is accessing the record for the sole purpose of providing legal advice to or representing the defendant. The act clarifies that a deferred judgment is eligible for record sealing if the underlying offense would be eligible for record sealing. The act allows a hearing related to sealing matters to be conducted remotely, clarifies procedures for automatic sealing, and creates a record-sealing procedure for convictions records for when a statutory change legalizes previously prohibited conduct. On or before July 1, 2025, the state court administrator shall compile a list of certain types of non-conviction criminal justice records (non-conviction records) with dispositions prior to August 2022. The state court administrator shall sort the non-conviction records by judicial district and send the final list to the chief judge of each judicial district. APPROVED by Governor June 4, 2024 EFFECTIVE July 1, 2025 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1133
HB24-1134,2024,RS,Bill,Adjustments to Tax Expenditures to Reduce Burden,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Mike Weissman; Representative Manny Rutinel; Senator Nick Hinrichsen; Senator Chris Hansen,Rep. J. Amabile; Rep. K. Brown; Rep. C. deGruy Kennedy; Rep. L. García; Rep. T. Hernandez; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. M. Lindsay; Rep. J. Mabrey; Rep. M. Martinez; Rep. J. Marvin; Rep. T. Story; Rep. B. Titone; Rep. E. Velasco; Rep. S. Woodrow,Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. L. Daugherty; Rep. R. English; Rep. E. Epps; Rep. M. Froelich; Rep. E. Hamrick; Rep. L. Herod; Rep. S. Lieder; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. N. Ricks; Rep. E. Sirota; Rep. A. Valdez; Rep. J. Willford; Sen. J. Bridges; Sen. J. Buckner; Sen. L. Cutter; Sen. T. Exum; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. D. Michaelson Jenet; Sen. K. Mullica; Sen. K. Priola; Sen. D. Roberts; Sen. F. Winter,Finance,Finance,concerning the corporate income tax; and making the state's corporate income tax more uniform compared to other states by replacing the current combined reporting standard with the multistate tax commission's standard and modifying the computation of the receipts factor to make it more congruent with the unitary business principle.,"The act modifies 2 existing state income tax credits for child care expenses.One of the credits can be claimed by an individual who claims the federal credit allowed for child and dependent care expenses (federal credit). The other credit can be claimed under the same parameters as the first credit but by an individual who does not meet the minimum income threshold to be able to claim the federal credit. The act merges the 2 state income tax credits into one credit to be claimed for income tax years commencing on and after January 1, 2026, increases the amount of the credit from 50% of the federal credit to 70% of the federal credit, and allows the credit to be claimed by a resident individual whose federal adjusted gross income is less than or equal to $60,000, annually adjusted for inflation, without regard to income limitations imposed for claiming the federal credit. The act also clarifies that the credit is for expenses related to child care and dependent care, as such expenses are qualified under the federal credit. The act increases the amount of the state earned income tax credit (EITC or credit) that can be claimed by an individual as a percentage of the individual's federal earned income tax credit (federal credit) amount as follows: For the income tax year commencing on January 1, 2024, from the current level of 38% to 50%; For the income tax year commencing on January 1, 2025, from the current level of 25% to 35%; and For income tax years commencing on or after January 1, 2026, from the current level of 20% to 25%. Additionally, after income tax year 2024, the act allows for the amount of the credit to increase to a maximum of 50% based on an estimated adjustment factor which is calculated as the forecasted compound annual growth of state revenue that is otherwise nonexempt revenue in any fiscal year in relation to state fiscal year 2024-25. For income tax year 2025, the amount of credit may be claimed at 50% of the federal credit if the estimated adjustment factor is equal to or greater than 2%. For income tax year 2026 and all subsequent income tax years, the amount of credit is increased as follows: If the estimated adjustment factor is equal to or greater than 3% but less than 3.18%, the credit can be claimed at 30% of the federal credit; If the estimated adjustment factor is equal to or greater than 3.18% but less than 3.37%, the credit can be claimed at 35% of the federal credit; If the estimated adjustment factor is equal to or greater than 3.37% but less than 3.56%, the credit can be claimed at 40% of the federal credit; If the estimated adjustment factor is equal to or greater than 3.56% but less than 3.75%, the credit can be claimed at 45% of the federal credit; and If the estimated adjustment factor is equal to or greater than 3.75%, the credit can be claimed at 50% of the federal credit. The act also makes the state's corporate income tax more uniform compared to other states by replacing the current combined reporting standard with the multistate tax commission's standard. In addition, these sections modify the computation of receipts factor to make it more congruent with the unitary business principle. APPROVED by Governor May 14, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1134
HB24-1135,2024,RS,Bill,Offenses Related to Operating a Vehicle,"Crimes, Corrections, & Enforcement; Transportation & Motor Vehicles",Introduced; Passed; Became Law,Representative Matt Soper; Representative Marc Snyder; Senator Dylan Roberts; Senator Perry Will,Rep. S. Bird; Rep. G. Evans; Sen. C. Hansen; Sen. D. Michaelson Jenet; Sen. K. Priola,Rep. R. Armagost; Rep. C. deGruy Kennedy; Rep. S. Lieder; Rep. J. McCluskie; Sen. M. Baisley; Sen. N. Hinrichsen; Sen. J. Smallwood; Sen. K. Van Winkle,Judiciary,Judiciary,"Concerning offenses related to requirements for operating a vehicle, and, in connection therewith, making an appropriation.","Under existing law, it is a class A traffic infraction to operate a commercial motor vehicle without a commercial driver's license, to operate a commercial motor vehicle if the operator is under 21 years of age, or to drive a commercial motor vehicle if the person has more than one driver's license. The act makes each a class 1 misdemeanor; except that, if a person presents a valid commercial driver's license to the court within 30 days, the offense is a class A traffic infraction. The act creates the offense of unlawful direction to operate a commercial motor vehicle. An employer who authorizes or permits an employee who the employer knows or reasonably should know does not have a commercial driver's license or is under 21 years of age to operate a commercial motor vehicle commits unlawful direction to operate a commercial motor vehicle, a class 1 misdemeanor traffic offense. The act requires the transportation legislation review committee to study the following issues during the 2024 legislative interim: Enforcement of impaired driving offenses, including situations involving a driver who refuses to take or complete a blood or breath test as required by law; Careless driving that results in accidental death, including whether available civil and criminal charges and penalties for those incidents are appropriate; and The appropriate penalty for failing to maintain motor vehicle or low-powered scooter insurance and failing to present evidence of insurance to a requesting officer. The act appropriates $1,455 from the Colorado DRIVES vehicle services account in the highway users tax fund to the department of revenue to implement the act's provisions. APPROVED by Governor May 20, 2024 PORTIONS EFFECTIVE May 20, 2024 PORTIONS EFFECTIVE August 1, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1135
HB24-1136,2024,RS,Bill,Healthier Social Media Use by Youth,Children & Domestic Matters,Introduced; Passed; Became Law,Representative Rose Pugliese; Representative Judy Amabile; Senator Lisa Cutter; Senator Jim Smallwood,,Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. R. English; Rep. L. García; Rep. E. Hamrick; Rep. T. Hernandez; Rep. L. Herod; Rep. I. Jodeh; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. M. Lukens; Rep. J. Marvin; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. J. Parenti; Rep. N. Ricks; Rep. M. Rutinel; Rep. M. Snyder; Rep. T. Story; Rep. R. Taggart; Rep. B. Titone; Rep. A. Valdez; Rep. M. Young; Sen. J. Buckner; Sen. T. Exum; Sen. S. Fenberg; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. D. Michaelson Jenet; Sen. K. Priola; Sen. D. Roberts,Education,Education,"Concerning measures to encourage healthier social media use by youth, and, in connection therewith, making an appropriation.","The act requires the department of education (department) to create and maintain a resource bank of evidence-based, research-based, scholarly articles and promising program materials and curricula pertaining to the mental and physical health impacts of social media use by youth, internet safety, and cybersecurity. The resource bank will be used in elementary and secondary schools in the state. The department is required to convene a temporary stakeholder group of no more than 15 persons to assist in the creation of the resource bank. The resource materials must be made available free of charge no later than July 1, 2025, to local education providers, professional educators, parents or guardians of youth, students, and community providers. The act strongly encourages the department to expand local student wellness programs to include programs that address the impacts of problematic technology use on the mental and physical well-being of Colorado youth. On or after January 1, 2026, the act requires a social media platform, as defined by the act, to establish a function that provides a user who is under the age of 18 with information about social media that helps the user understand the impact of social media use on the developing brain and the mental and physical health of youth or displays a notification every 30 minutes when the user: Has spent one hour on social media platforms in a 24-hour period; or Is on a social media platform between the hours of 10 p.m. and 6 a.m. The chief information officer in the Colorado office of information technology, in consultation with the director of the center for health and environmental data division of the Colorado department of public health and environment and the temporary stakeholder group shall establish standards for the function. The act appropriates $13,974 from the general fund to the department of education for use by the student learning division to implement the bill. APPROVED by Governor June 6, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1136
HB24-1137,2024,RS,Bill,Implement Fraudulent Filings Group Recommendations,State Government,Introduced; Passed; Became Law,Representative Tisha Mauro; Representative Rick Taggart; Senator Faith Winter; Senator Jeff Bridges,,Rep. S. Bird; Rep. W. Lindstedt; Rep. N. Ricks,Business Affairs & Labor,"State, Veterans, & Military Affairs","Concerning implementing the recommendations of the fraudulent filings working group, and, in connection therewith, making an appropriation.","The act implements the legislative recommendations of the fraudulent filings working group as identified in the working group's February 2023 report. These recommendations make the following changes: On and after July 1, 2025, a registered agent who is an individual and not a business entity is required to hold a valid Colorado driver's license, state identification, or otherwise verify the individual's residency status; A registered agent that is a business entity is required to be in good standing in the Colorado business registry; A registered agent is prohibited from using a United States or commercial post office box as the registered agent's address; The secretary of state is authorized to change a business entity's status to delinquent in the business registry immediately following a finding or concession that the entity was created or registered without authorization or for fraudulent purposes; A law enforcement agency is allowed to initiate a fraudulent filing complaint regarding a business entity; A business entity that has been delinquent for 5 years or longer can cure its delinquency only after the filing of an affidavit and photographic identification in addition to the already required statement; A business entity that has been dissolved for 2 years or longer can be reinstated only after the filing of an affidavit and photographic identification in addition to the already required articles of reinstatement; and The perjury statement affirmed by all persons when delivering a document to be filed with the secretary of state is simplified. For the 2024-25 state fiscal year, $464,310 is appropriated from the department of state cash fund to the department of state for use by the business and licensing division and the information technology division for personal services and operating expenses. APPROVED by Governor June 3, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1137
HB24-1138,2024,RS,Bill,Tax Credit for Transfer of Agricultural Asset,Fiscal Policy & Taxes,Introduced; Lost,Representative Marc Catlin; Representative Meghan Lukens; Senator Janice Marchman; Senator Cleave Simpson,,,"Agriculture, Water & Natural Resources",,Concerning a state income tax credit for a person transferring an agricultural asset to certain agricultural producers.,"The bill establishes a state income tax credit (credit) for the sale or lease of land, crops, livestock and livestock facilities, farm equipment and machinery, grain storage, irrigation equipment, or water used for agriculture (agricultural assets) to certain agricultural producers for income tax years beginning on or after January 1, 2026, but before January 1, 2031. There are 3 different credits that may be earned by a qualified taxpayer. For the sale of an agricultural asset to a beginning farmer or rancher or socially disadvantaged farmer or rancher, a qualified taxpayer may earn a credit equal to 5% of the lesser of the sale price or fair market value of the agricultural asset up to a maximum credit of $32,000 for one income tax year. For the lease of an agricultural asset to a beginning farmer or rancher or socially disadvantaged farmer or rancher, a qualified taxpayer may earn a credit equal to 10% of the gross rental income in each of the first, second, and third years of the rental agreement, up to a maximum credit of $7,000 for one income tax year. For the lease of an agricultural asset to a beginning farmer or rancher or socially disadvantaged farmer or rancher for a period of 20 years or more, a qualified taxpayer may also earn a credit equal to 2% of the gross rental income for each year after the first 3 years of the extended term lease, up to a maximum amount of $2,000 per income tax year. The credit is refundable and may not be carried forward. To claim the credit, a qualified taxpayer must apply to the Colorado agricultural value-added development board (board) for a credit certificate (certificate). The board will evaluate the application and issue a certificate if the taxpayer qualifies for the credit. If a certificate is issued, the qualified taxpayer must attach it to the taxpayer's income tax return and submit it to the department of revenue to claim the credit. The board may issue rules to administer the credit. The aggregate amount of credits issued in one calendar year cannot exceed $2 million. After certificates have been issued for credits that exceed an aggregate of $2 million for all qualified taxpayers during a calendar year, any claims that exceed the amount allowed are placed on a wait list in the order submitted and a certificate is issued for use of the credit in the next income tax year. No more than $2 million in claims shall be placed on the wait list in any given calendar year. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB24-1138
HB24-1139,2024,RS,Bill,Death Benefit for State Employee Surviving Spouse,Labor & Employment,Introduced; Passed; Became Law,Representative Sheila Lieder; Representative Ryan Armagost; Senator Perry Will; Senator Tony Exum,,Rep. J. Amabile; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. C. Clifford; Rep. M. Duran; Rep. M. Froelich; Rep. L. García; Rep. E. Hamrick; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. M. Lukens; Rep. M. Lynch; Rep. J. Mabrey; Rep. B. Marshall; Rep. J. McCluskie; Rep. D. Ortiz; Rep. J. Parenti; Rep. N. Ricks; Rep. M. Rutinel; Rep. M. Snyder; Rep. T. Story; Rep. R. Taggart; Rep. B. Titone; Rep. A. Valdez; Rep. M. Weissman; Rep. M. Young; Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. J. Danielson; Sen. J. Ginal; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. J. Marchman; Sen. D. Michaelson Jenet; Sen. K. Mullica; Sen. K. Priola; Sen. D. Roberts; Sen. T. Sullivan,Business Affairs & Labor,"Business, Labor, & Technology",Concerning the payment of death benefits after remarriage to a surviving spouse of a state employee who worked in a job with a high-risk classification.,"Pursuant to the ""Workers' Compensation Act of Colorado"", death benefits will be paid to a dependent surviving spouse of a deceased employee for life, regardless of remarriage, rather than until remarriage, if the surviving spouse receives death benefits pursuant to law and the deceased employee was a state employee who worked in a job with a high-risk classification. A job with a ""high-risk classification"" means certain employees of the Colorado state patrol; certain employees of the Colorado bureau of investigation; certain employees of the department of corrections; firefighters, investigators, and fire marshals employed by the division of fire prevention and control in the department of public safety; wildlife officers and parks and recreation officers employed by the division of wildlife in the department of natural resources; employees of the department of transportation responsible for highway safety and maintenance; and employees of a state institution of higher education who are vested with the powers of a peace officer. APPROVED by Governor April 4, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1139
HB24-1140,2024,RS,Bill,Workers' Comp for Complex Trauma,Health Care & Health Insurance; Labor & Employment,Introduced; Lost,Representative Ron Weinberg,,,Business Affairs & Labor,,Concerning eligibility for workers' compensation benefits for workers diagnosed with posttraumatic stress disorder as the result of complex trauma.,"For the purpose of determining eligibility for workers' compensation benefits for a mental impairment caused by an accidental injury that consists of a psychologically traumatic event arising out of and sustained in the course of employment, the bill establishes that a worker who, while working, experiences complex trauma that causes posttraumatic stress disorder is experiencing a ""psychologically traumatic event"". (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB24-1140
HB24-1141,2024,RS,Bill,Local Government Control over Burn Barrel Regulation,Local Government,Introduced; Lost,Representative Ty Winter; Senator Rod Pelton,,,Energy & Environment,,Concerning local government authority over the regulation of burning in burn barrels.,"The bill clarifies that local governments, rather than the air quality control commission or the department of public health and environment, control the regulation of burning in burn barrels. Burning in burn barrels is permitted as regulated by or unless prohibited by the local government. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB24-1141
HB24-1142,2024,RS,Bill,Reduce Income Tax Social Security Benefits,Fiscal Policy & Taxes; State Revenue & Budget,Introduced; Passed; Became Law,Representative Richard Holtorf; Representative Junie Joseph; Senator Faith Winter; Senator Byron Pelton,,Rep. J. Amabile; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. M. Duran; Rep. M. Froelich; Rep. E. Hamrick; Rep. M. Lindsay; Rep. J. Mabrey; Rep. J. McCluskie; Rep. D. Ortiz; Rep. B. Titone; Rep. A. Valdez; Sen. J. Bridges; Sen. L. Cutter; Sen. J. Danielson; Sen. T. Exum; Sen. B. Gardner; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. B. Kirkmeyer; Sen. C. Kolker; Sen. P. Lundeen; Sen. J. Marchman; Sen. D. Michaelson Jenet; Sen. R. Pelton; Sen. K. Priola; Sen. D. Roberts; Sen. C. Simpson; Sen. K. Van Winkle; Sen. P. Will,Finance,Finance,Concerning the expansion of the state income tax subtraction for social security benefits.,"For income tax years commencing before January 1, 2025, the law allowed any individual who was 65 years of age or older at the close of a taxable year to subtract the total amount of social security benefits that the individual received from the individual's federal taxable income, to the extent those benefits were included in federal taxable income, when determining the individual's state taxable income. The act expands this subtraction to any individual who is 55 years of age or older but less than 65 years of age and whose adjusted gross income for the applicable tax year is less than or equal to $75,000 if filing individually or $95,000 if filing jointly. The act requires the department of revenue, in consultation with the state auditor, to collect information necessary to measure the effectiveness of the income tax subtraction. APPROVED by Governor June 6, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1142
HB24-1143,2024,RS,Bill,Construction Bidding Cost Thresholds for Department of Transportation Projects,State Government,Introduced; Passed; Became Law,Representative Marc Catlin; Senator Faith Winter; Senator Byron Pelton,,Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. M. Duran; Rep. E. Epps; Rep. M. Froelich; Rep. E. Hamrick; Rep. I. Jodeh; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. M. Lynch; Rep. B. Marshall; Rep. T. Mauro; Rep. J. McCluskie; Rep. N. Ricks; Rep. M. Snyder; Rep. M. Soper; Rep. R. Taggart; Rep. B. Titone; Rep. A. Valdez; Rep. E. Velasco; Rep. R. Weinberg,"Transportation, Housing & Local Government",Transportation & Energy,Concerning construction bidding cost thresholds for department of transportation projects.,"The act increases the monetary cost cap at or below which the department of transportation (department) may undertake public projects outside of a competitive bidding process (project cost cap) from $250,000 to $300,000. The department may thereafter annually adjust the project cost cap for inflation, defined as the annual percentage change in the United States department of transportation and federal highway administration's national highway construction cost index or a successor index, and may round the adjusted amount upward to the nearest $5,000. The department must publish this adjusted project cost cap on its website. The act also requires the department to report annually on highway maintenance projects that it completes that cost no more than the project cost cap, including reporting on efficiencies achieved by increasing the project cost cap. APPROVED by Governor April 19, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1143
HB24-1144,2024,RS,Bill,Income Tax Credit for Mortgage Rate Buy Downs,Fiscal Policy & Taxes,Introduced; Lost,Representative Rod Bockenfeld; Representative Rose Pugliese,,,Finance,,Concerning the creation of an income tax credit for sellers of residential real property that buy down the mortgage interest rate of the buyer of the property.,"The bill creates an income tax credit (tax credit) that is available for income tax years starting on or after January 1, 2024, but before January 1, 2026, for sellers of residential property in Colorado who buy down the interest rates on the mortgage of the buyer of the property. The amount of the tax credit is 50% of the cost of the mortgage interest rate buy down. The tax credit is refundable and transferrable to any other taxpayer. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB24-1144
HB24-1145,2024,RS,Bill,Modify Voter Registration Page on Secretary of State Website,Elections & Redistricting,Introduced; Lost,Representative Ken DeGraaf,,,"State, Civic, Military, & Veterans Affairs",,Concerning modifications to the voter registration page of the secretary of state's official website.,"By July 1, 2024, the secretary of state is required to include, on the voter registration page on the secretary of state's official website (website), places for a registered elector to: Confirm the registered elector's mailing address; Select whether to receive a mail ballot or to vote in person; and Select which major political party's ballot to receive for a primary election. The secretary of state is required to ensure that the default selection for every registered elector for each election is to vote in person. The secretary of state is required to add a notice to the website to explain the costs incurred in sending mail ballots to registered electors, and the amount of taxpayer money that is wasted by sending mail ballots that will not be used. On or after July 1, 2024, every registered elector is required to access the registered elector's voter registration through the website at least one time during each election cycle to verify the registered elector's address and make the selections regarding the registered elector's voting and ballot preference (selections). Each registered elector is required to make the selections only once for an election cycle but may alter the selections as many times as the registered elector wishes prior to specified elections. The secretary of state is required to allow electors who first register to vote on or after July 1, 2024, to make selections when registering to vote. If a registered elector does not make the selections for an election cycle, the registered elector is presumed to have opted to vote in person and the registered elector will not receive a mail ballot. The secretary of state and the designated election official in each county (election official) are required to provide written notice, in specified places, of the requirements that a registered elector confirm the registered elector's address and make the selections. For the 2024-2025 state fiscal year and for each state fiscal year thereafter, the staff of the joint budget committee of the general assembly is required to determine whether there is a reduction as a result of the bill, compared to the previous fiscal year, in the amount appropriated to the department of state to reimburse counties for the costs of conducting elections. The general assembly is required to appropriate an amount equal to 50% of any such reduction for programs that combat food vulnerability among children in the state. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB24-1145
HB24-1146,2024,RS,Bill,Medicaid Provider Suspension for Organized Fraud,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Shannon Bird; Representative Rick Taggart; Senator Jeff Bridges; Senator Rachel Zenzinger,Rep. E. Sirota; Sen. B. Kirkmeyer,Rep. J. Amabile; Rep. J. Bacon; Rep. R. Bockenfeld; Rep. A. Boesenecker; Rep. M. Bradfield; Rep. K. Brown; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. L. Herod; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. B. Marshall; Rep. T. Mauro; Rep. J. McCluskie; Rep. K. McCormick; Rep. D. Ortiz; Rep. M. Snyder; Rep. M. Soper; Rep. B. Titone; Rep. S. Vigil; Rep. M. Young; Sen. M. Baisley; Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. B. Gardner; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. L. Liston; Sen. P. Lundeen; Sen. J. Marchman; Sen. K. Mullica; Sen. R. Pelton; Sen. K. Priola; Sen. J. Rich; Sen. R. Rodriguez; Sen. J. Smallwood; Sen. T. Sullivan; Sen. K. Van Winkle; Sen. P. Will,Appropriations,Appropriations,Concerning authorizing the department of health care policy and financing to suspend a provider's enrollment if the provider is participating in an organized fraud scheme.,"The act authorizes the department of health care policy and financing (state department) to suspend the enrollment of a medicaid and children's basic health plan (programs) provider only if the state department identifies that the provider is participating in an alleged and ongoing organized crime or organized fraud scheme (scheme) that impacts the programs and if the state department documents in writing that at least 3 of the following factors are met: The provider has been enrolled in the programs for less than 3 years; At least 3 providers are involved in the scheme; The collective billing amount identified in the scheme exceeds $1 million; The provider's billing indicates a pattern of abuse or noncompliance; The volume of claims or billing amount has increased at a significant rate and there is no other reasonable explanation for the increase; The federal centers for medicare and medicaid services has approved a provider enrollment moratorium for the provider type involved in the scheme; or The state department has notified law enforcement of the scheme. The state department is required to notify the provider of the suspension in writing, including the reasons for the suspension. The state department may suspend a provider's enrollment for an initial period of 6 months while the state department conducts a review of the scheme. After the state department's review is complete, the state department must reinstate the provider's enrollment if the department determines the provider did not engage in a scheme. If the state department's review cannot be completed during the initial 6-month period, the state department may extend the review period in additional 6-month increments if the state department documents in writing the necessity for extending the review. APPROVED by Governor February 20, 2024 EFFECTIVE February 20, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1146
HB24-1147,2024,RS,Bill,Candidate Election Deepfake Disclosures,Elections & Redistricting,Introduced; Passed; Became Law,Representative Junie Joseph; Representative Brianna Titone; Senator Chris Hansen; Senator Janet Buckner,Rep. J. Bacon; Rep. K. Brown; Rep. C. Clifford; Rep. L. García; Rep. T. Hernandez; Rep. C. Kipp; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. J. Mabrey; Rep. J. Marvin; Rep. M. Rutinel; Rep. E. Velasco; Rep. J. Willford,Rep. A. Boesenecker; Rep. R. English; Rep. L. Herod; Rep. I. Jodeh; Rep. T. Mauro; Rep. K. McCormick; Rep. D. Ortiz; Rep. N. Ricks; Rep. T. Story; Sen. L. Cutter; Sen. T. Exum; Sen. R. Fields; Sen. C. Kolker; Sen. D. Michaelson Jenet; Sen. K. Priola; Sen. F. Winter,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs","Concerning the use of a deepfake in a communication related to a candidate for elective office, and, in connection therewith, requiring disclosure, providing for enforcement, and creating a private cause of action for candidates.","The act creates a statutory scheme to regulate the use of deepfakes produced using generative artificial intelligence in communications about candidates for elective office. Distribution of a communication that includes an undisclosed or improperly disclosed deepfake with knowledge or reckless disregard as to the deceptiveness or falsity of the communication related to a candidate for elective office is prohibited. Proper disclosure requires the statement: ""This (image/audio/video/multimedia) has been edited and depicts speech or conduct that falsely appears to be authentic or truthful"". The disclosure statement must satisfy the requirements in the act, and any rule adopted by the secretary of state in accordance with the act, for a clear, conspicuous, and understandable disclosure statement regarding a deepfake. The disclosure statement must be included in the communication's metadata and, to the extent technically feasible, must be permanent or unable to be easily removed by subsequent users. Any person who believes there has been a violation of the statutory or regulatory requirements for disclosure of the use of a deepfake may file a complaint with the office of the secretary of state. The secretary shall hear such complaints in accordance with existing complaint and administrative hearing procedures under the ""Fair Campaign Practices Act"", and a hearing officer may impose a civil penalty of at least $100 for each violation involving unpaid advertising or at least 10% of the amount paid or spent to advertise the communication that includes an undisclosed or improperly disclosed deepfake. A candidate who is the subject of a communication that includes an undisclosed or improperly disclosed deepfake may bring a civil action for injunctive or other equitable relief or for compensatory and punitive damages, or both. The plaintiff-candidate may also seek reasonable attorney fees, filing fees, and costs of action, and any other just and appropriate relief necessary to enforce the prohibition on undisclosed deepfakes and to remedy the harm caused by violation of the prohibition. The plaintiff-candidate must prove the defendant's knowledge or reckless disregard as to the falsity or deceptiveness of the communication that includes the deepfake by clear and convincing evidence. Liability for a violation of the act does not extend to an interactive computer service, a radio or television broadcasting station, including a cable or satellite television operator, programmer, producer, or streaming service, an internet website, a regularly published newspaper, magazine, or other periodical of general circulation, or a provider of technology used in the creation of a deepfake as specified in the act and in accordance with immunities provided by federal law. APPROVED by Governor May 24, 2024 EFFECTIVE July 1, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB24-1147
