bill_number,session,session_type,chamber,action_date,action,order
HB19-1012,2019,RS,Senate,2019-02-25,Senate Third Reading Passed - No Amendments,9
HB19-1012,2019,RS,House,2019-03-01,Signed by the Speaker of the House,10
HB19-1012,2019,RS,Senate,2019-03-01,Signed by the President of the Senate,11
HB19-1012,2019,RS,Governor,2019-03-01,Sent to the Governor,12
HB19-1012,2019,RS,Governor,2019-03-11,Governor Signed,13
HB19-1013,2019,RS,House,2019-01-04,Introduced In House - Assigned to Finance + Appropriations,1
HB19-1013,2019,RS,House,2019-01-24,House Committee on Finance Refer Amended to Appropriations,2
HB19-1013,2019,RS,House,2019-04-12,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB19-1013,2019,RS,House,2019-04-12,House Second Reading Special Order - Passed with Amendments - Committee,4
HB19-1013,2019,RS,House,2019-04-15,House Third Reading Laid Over Daily - No Amendments,5
HB19-1013,2019,RS,House,2019-04-16,House Third Reading Passed - No Amendments,6
HB19-1013,2019,RS,Senate,2019-04-16,Introduced In Senate - Assigned to Finance,7
HB19-1013,2019,RS,Senate,2019-04-23,Senate Committee on Finance Refer Unamended to Appropriations,8
HB19-1013,2019,RS,Senate,2019-04-24,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB19-1013,2019,RS,Senate,2019-04-26,Senate Second Reading Passed - No Amendments,10
HB19-1013,2019,RS,Senate,2019-04-27,Senate Third Reading Passed - No Amendments,11
HB19-1013,2019,RS,House,2019-05-14,Signed by the Speaker of the House,12
HB19-1013,2019,RS,Governor,2019-05-14,Sent to the Governor,13
HB19-1013,2019,RS,Senate,2019-05-14,Signed by the President of the Senate,14
HB19-1013,2019,RS,Governor,2019-05-14,Governor Signed,15
HB19-1014,2019,RS,House,2019-01-04,Introduced In House - Assigned to Business Affairs & Labor,1
HB19-1014,2019,RS,House,2019-01-23,House Committee on Business Affairs & Labor Refer Amended to House Committee of the Whole,2
HB19-1014,2019,RS,House,2019-01-25,House Second Reading Passed with Amendments - Committee,3
HB19-1014,2019,RS,House,2019-01-28,House Third Reading Passed - No Amendments,4
HB19-1014,2019,RS,Senate,2019-01-29,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB19-1014,2019,RS,Senate,2019-02-11,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",6
HB19-1014,2019,RS,Senate,2019-02-14,Senate Second Reading Passed - No Amendments,7
HB19-1014,2019,RS,Senate,2019-02-15,Senate Third Reading Passed - No Amendments,8
HB19-1014,2019,RS,House,2019-02-20,Signed by the Speaker of the House,9
HB19-1014,2019,RS,Senate,2019-02-21,Signed by the President of the Senate,10
HB19-1014,2019,RS,Governor,2019-02-21,Sent to the Governor,11
HB19-1014,2019,RS,Governor,2019-02-28,Governor Signed,12
HB19-1015,2019,RS,House,2019-01-04,Introduced In House - Assigned to Rural Affairs & Agriculture,1
HB19-1015,2019,RS,House,2019-01-14,House Committee on Rural Affairs & Agriculture Refer Amended to House Committee of the Whole,2
HB19-1015,2019,RS,House,2019-01-18,House Second Reading Passed with Amendments - Committee,3
HB19-1015,2019,RS,House,2019-01-22,House Third Reading Laid Over to 01/23/2019 - No Amendments,4
HB19-1015,2019,RS,House,2019-01-23,House Third Reading Passed - No Amendments,5
HB19-1015,2019,RS,Senate,2019-01-23,Introduced In Senate - Assigned to Agriculture & Natural Resources,6
HB19-1015,2019,RS,Senate,2019-01-31,Senate Committee on Agriculture & Natural Resources Refer Unamended to Senate Committee of the Whole,7
HB19-1015,2019,RS,Senate,2019-02-04,Senate Second Reading Passed - No Amendments,8
HB19-1015,2019,RS,Senate,2019-02-05,Senate Third Reading Passed - No Amendments,9
HB19-1015,2019,RS,Senate,2019-02-11,Signed by the President of the Senate,10
HB19-1015,2019,RS,House,2019-02-11,Signed by the Speaker of the House,11
HB19-1015,2019,RS,Governor,2019-02-13,Sent to the Governor,12
HB19-1015,2019,RS,Governor,2019-02-20,Governor Signed,13
HB19-1016,2019,RS,House,2019-01-04,Introduced In House - Assigned to Education,1
HB19-1016,2019,RS,House,2019-01-31,House Committee on Education Postpone Indefinitely,2
HB19-1017,2019,RS,House,2019-01-04,Introduced In House - Assigned to Education + Appropriations,1
HB19-1017,2019,RS,House,2019-02-14,House Committee on Education Refer Amended to Appropriations,2
HB19-1017,2019,RS,House,2019-04-25,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB19-1017,2019,RS,House,2019-04-25,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB19-1017,2019,RS,House,2019-04-26,House Third Reading Passed - No Amendments,5
HB19-1017,2019,RS,Senate,2019-04-27,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB19-1017,2019,RS,Senate,2019-04-29,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Appropriations",7
HB19-1017,2019,RS,Senate,2019-04-30,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB19-1017,2019,RS,Senate,2019-05-02,Senate Second Reading Passed - No Amendments,9
HB19-1017,2019,RS,Senate,2019-05-03,Senate Third Reading Passed - No Amendments,10
HB19-1017,2019,RS,Governor,2019-05-10,Sent to the Governor,11
HB19-1017,2019,RS,House,2019-05-10,Signed by the Speaker of the House,12
HB19-1017,2019,RS,Senate,2019-05-10,Signed by the President of the Senate,13
HB19-1017,2019,RS,Governor,2019-05-10,Governor Signed,14
HB19-1018,2019,RS,House,2019-01-04,Introduced In House - Assigned to Transportation & Local Government + Finance,1
HB19-1018,2019,RS,House,2019-02-05,House Committee on Transportation & Local Government Postpone Indefinitely,2
HB19-1019,2019,RS,House,2019-01-04,Introduced In House - Assigned to Health & Insurance,1
HB19-1019,2019,RS,House,2019-01-29,House Committee on Health & Insurance Refer Amended to House Committee of the Whole,2
HB19-1019,2019,RS,House,2019-02-04,House Second Reading Laid Over to 02/12/2019 - No Amendments,3
HB19-1019,2019,RS,House,2019-02-11,House Second Reading Special Order - Laid Over to 02/14/2019 - No Amendments,4
HB19-1019,2019,RS,House,2019-02-14,"House Second Reading Passed with Amendments - Committee, Floor",5
HB19-1019,2019,RS,House,2019-02-15,House Third Reading Lost - No Amendments,6
HB19-1020,2019,RS,House,2019-01-04,Introduced In House - Assigned to Finance,1
HB19-1020,2019,RS,House,2019-01-14,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB19-1020,2019,RS,House,2019-01-18,House Second Reading Passed - No Amendments,3
HB19-1020,2019,RS,House,2019-01-22,House Third Reading Laid Over to 01/23/2019 - No Amendments,4
HB19-1020,2019,RS,House,2019-01-23,House Third Reading Passed - No Amendments,5
HB19-1020,2019,RS,Senate,2019-01-23,Introduced In Senate - Assigned to Finance,6
HB19-1020,2019,RS,Senate,2019-02-19,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB19-1020,2019,RS,Senate,2019-02-22,Senate Second Reading Passed - No Amendments,8
HB19-1020,2019,RS,Senate,2019-02-25,Senate Third Reading Passed - No Amendments,9
HB19-1020,2019,RS,House,2019-03-01,Signed by the Speaker of the House,10
HB19-1020,2019,RS,Senate,2019-03-01,Signed by the President of the Senate,11
HB19-1020,2019,RS,Governor,2019-03-01,Sent to the Governor,12
HB19-1020,2019,RS,Governor,2019-03-11,Governor Signed,13
HB19-1021,2019,RS,House,2019-01-04,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB19-1021,2019,RS,House,2019-01-24,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB19-1022,2019,RS,House,2019-01-04,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB19-1022,2019,RS,House,2019-01-24,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB19-1023,2019,RS,House,2019-01-04,Introduced In House - Assigned to Transportation & Local Government,1
HB19-1023,2019,RS,House,2019-02-27,House Committee on Transportation & Local Government Refer Amended to House Committee of the Whole,2
HB19-1023,2019,RS,House,2019-03-04,House Second Reading Laid Over Daily - No Amendments,3
HB19-1023,2019,RS,House,2019-03-07,House Second Reading Passed with Amendments - Committee,4
HB19-1023,2019,RS,House,2019-03-08,House Third Reading Laid Over Daily - No Amendments,5
HB19-1023,2019,RS,House,2019-03-11,House Third Reading Passed - No Amendments,6
HB19-1023,2019,RS,Senate,2019-03-13,Introduced In Senate - Assigned to Transportation & Energy,7
HB19-1023,2019,RS,Senate,2019-03-26,Senate Committee on Transportation & Energy Refer Amended to Appropriations,8
HB19-1023,2019,RS,Senate,2019-04-09,Senate Committee on Appropriations Refer Amended - Consent Calendar to Senate Committee of the Whole,9
HB19-1023,2019,RS,Senate,2019-04-10,Senate Second Reading Special Order - Passed with Amendments - Committee,10
HB19-1023,2019,RS,House,2019-04-11,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB19-1023,2019,RS,Senate,2019-04-11,Senate Third Reading Passed - No Amendments,12
HB19-1023,2019,RS,House,2019-04-16,House Considered Senate Amendments - Result was to Concur - Repass,13
HB19-1023,2019,RS,House,2019-04-29,Signed by the Speaker of the House,14
HB19-1023,2019,RS,Senate,2019-04-29,Signed by the President of the Senate,15
HB19-1023,2019,RS,Governor,2019-04-29,Sent to the Governor,16
HB19-1023,2019,RS,Governor,2019-05-20,Governor Signed,17
HB19-1024,2019,RS,House,2019-01-04,Introduced In House - Assigned to Education,1
HB19-1024,2019,RS,House,2019-01-31,House Committee on Education Refer Unamended to Appropriations,2
HB19-1024,2019,RS,House,2019-03-15,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB19-1024,2019,RS,House,2019-03-15,House Second Reading Laid Over Daily - No Amendments,4
HB19-1024,2019,RS,House,2019-03-18,House Second Reading Passed with Amendments - Committee,5
HB19-1024,2019,RS,House,2019-03-19,House Third Reading Passed - No Amendments,6
HB19-1024,2019,RS,Senate,2019-03-21,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",7
HB19-1024,2019,RS,Senate,2019-03-25,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Legislative Council",8
HB19-1024,2019,RS,Senate,2019-04-18,Senate Committee on Legislative Council Refer Unamended to Appropriations,9
HB19-1024,2019,RS,Senate,2019-04-23,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,10
HB19-1024,2019,RS,Senate,2019-04-25,Senate Second Reading Laid Over Daily - No Amendments,11
HB19-1024,2019,RS,Senate,2019-04-26,Senate Second Reading Passed - No Amendments,12
HB19-1024,2019,RS,Senate,2019-04-27,Senate Third Reading Passed - No Amendments,13
HB19-1024,2019,RS,Governor,2019-05-10,Sent to the Governor,14
HB19-1024,2019,RS,House,2019-05-10,Signed by the Speaker of the House,15
HB19-1024,2019,RS,Senate,2019-05-10,Signed by the President of the Senate,16
HB19-1024,2019,RS,Governor,2019-05-30,Governor Signed,17
HB19-1025,2019,RS,House,2019-01-04,Introduced In House - Assigned to Judiciary,1
HB19-1025,2019,RS,House,2019-01-29,House Committee on Judiciary Refer Amended to Appropriations,2
HB19-1025,2019,RS,House,2019-02-22,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB19-1025,2019,RS,House,2019-02-26,House Second Reading Passed with Amendments - Committee,4
HB19-1025,2019,RS,House,2019-02-28,House Third Reading Passed - No Amendments,5
HB19-1025,2019,RS,Senate,2019-03-01,Introduced In Senate - Assigned to Judiciary,6
HB19-1025,2019,RS,Senate,2019-03-18,Senate Committee on Judiciary Refer Unamended to Appropriations,7
HB19-1025,2019,RS,Senate,2019-04-09,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB19-1025,2019,RS,Senate,2019-04-11,Senate Second Reading Passed - No Amendments,9
HB19-1025,2019,RS,Senate,2019-04-12,Senate Third Reading Passed - No Amendments,10
HB19-1025,2019,RS,Senate,2019-04-12,Senate Third Reading Reconsidered - No Amendments,11
HB19-1025,2019,RS,House,2019-04-29,Signed by the Speaker of the House,12
HB19-1025,2019,RS,Senate,2019-04-29,Signed by the President of the Senate,13
