bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB20-1158,2020,RS,Bill,Insurance Cover Infertility Diagnosis Treatment Preserve,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Kerry Tipper; Representative Leslie Herod; Senator Faith Winter; Senator Stephen Fenberg,,Rep. J. Buckner; Rep. Y. Caraveo; Rep. J. Coleman; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. E. Hooton; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. J. McCluskie; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. J. Singer; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Sen. J. Danielson; Sen. R. Fields; Sen. J. Ginal; Sen. C. Hansen; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. T. Story; Sen. N. Todd; Sen. A. Williams,Health & Insurance,Health & Human Services,"Concerning insurance coverage for infertility, and, in connection therewith, making an appropriation.","The act enacts the ""Colorado Building Families Act"", which requires health benefit plans issued or renewed in Colorado on or after January 1, 2022, to cover diagnosis of infertility, treatment for infertility, and fertility preservation services. The coverage for fertility medications must not impose any limits that are not applicable to coverage under the plan for other prescription medications, and the plan cannot impose deductibles, copayments, coinsurance, benefit maximums, waiting periods, or other limitations that are not applicable to other medical services covered under the plan. A religious employer may request an exclusion from the infertility coverage in a health benefit plan offered by the religious employer if the coverage conflicts with the religious organization's bona fide religious beliefs and practices. The act directs the division of insurance to make a determination as to whether the coverage required by the act is in addition to essential health benefits required by the federal ""Patient Protection and Affordable Care Act"" (Affordable Care Act) and would be subject to defrayal by the state pursuant to the Affordable Care Act. The division is to seek confirmation of its determination from the federal department of health and human services, and the coverage applies and is to be implemented by the division in health benefit plans issued or renewed on or after January 1, 2022, if the division receives confirmation that the coverage is not an additional benefit or if the federal department fails to respond in a timely manner. The act appropriates $3,337 from the division of insurance cash fund to the division of insurance in the department of regulatory agencies for personal services to implement the act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1158
HB20-1159,2020,RS,Bill,State Engineer Confirm Existing Use Instream Flow,Water,Introduced; Passed; Became Law,Representative Dylan Roberts; Representative Marc Catlin; Senator Kerry Donovan; Senator Don Coram,,Rep. K. Becker; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. A. Garnett; Rep. S. Jaquez Lewis; Rep. L. Liston; Rep. J. McCluskie; Rep. B. McLachlan; Rep. M. Snyder; Rep. B. Titone; Rep. D. Valdez; Rep. P. Will; Rep. J. Wilson; Sen. J. Bridges; Sen. C. Hansen; Sen. J. Tate; Sen. F. Winter,Rural Affairs & Agriculture,Agriculture & Natural Resources,Concerning the authority of the state engineer to confirm the extent of uses of water in existence on the date of an instream flow appropriation.,"Current law specifies that the Colorado water conservation board's appropriation of water for instream flow purposes is subject to existing uses and exchanges of water. The act directs the state engineer, in administering current law, to confirm a claim of an existing use or exchange if the use or exchange has not previously been confirmed by court order or decree. The person making the claim may also seek confirmation by the water judge. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1159
HB20-1160,2020,RS,Bill,Drug Price Transparency Insurance Premium Reductions,Health Care & Health Insurance,Introduced; Lost,Representative Dominique Jackson; Representative Dylan Roberts; Senator Joann Ginal; Senator Kerry Donovan,Rep. J. Buckner; Rep. Y. Caraveo; Rep. J. Coleman; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Froelich; Rep. E. Hooton; Rep. J. McCluskie; Rep. J. Melton; Rep. K. Mullica; Rep. J. Singer; Rep. B. Titone,,Health & Insurance,,"Concerning measures to reduce health care costs related to prescription drug prices, and, in connection therewith, creating the ""Colorado Prescription Drug Price Transparency Act of 2020"" to require health insurers, prescription drug manufacturers, pharmacy benefit management firms, and nonprofit organizations to report specified information about the costs of prescription drugs to the commissioner of insurance and to direct the commissioner to analyze the information and submit a report regarding the effects of prescription drug costs on health insurance premiums; and requiring health insurers to reduce insurance premiums to adjust for rebates the insurers receive for prescription drugs.","Section 1 of the bill enacts the ""Colorado Prescription Drug Price TransparencyAct of 2020"", which requires: Health insurers, starting in 2021, to submit to the commissioner of insurance (commissioner) information regarding prescription drugs covered under their health insurance plans that the health insurers paid for in the preceding calendar year, including information about rebates received from prescription drug manufacturers, a certification regarding how rebates were accounted for in insurance premiums, and a list of all pharmacy benefit management firms (PBMs) with whom they contract; Prescription drug manufacturers to notify the commissioner, state purchasers, health insurers, PBMs, pharmacies, and hospitals when the manufacturer, on or after January 1, 2021, increases the price of certain prescription drugs by more than specified amounts or introduces a new specialty drug in the commercial market; Prescription drug manufacturers, within 15 days after the end of each calendar quarter that starts on or after January 1, 2021, to provide specified information to the commissioner regarding the drugs about which the manufacturer notified purchasers; Health insurers or, if applicable, PBMs to annually report specified information to the commissioner regarding rebates and administrative fees received from manufacturers for prescription drugs they paid for in the prior calendar year and the average wholesale price paid for prescription drugs by individuals, small employers, and large employers enrolled in health plans issued by the health insurer or that contain prescription drug benefits managed or administered by the PBM; and Certain nonprofit organizations to compile and submit to the commissioner an annual report indicating the amount of each payment, donation, subsidy, or thing of value received by the nonprofit organization or its officers, employees, or board members from a prescription drug manufacturer, PBM, health insurer, or trade association and the percentage of the nonprofit organization's total gross income that is attributable to those payments, donations, subsidies, or things of value. The commissioner is required to post the information received from health insurers, prescription drug manufacturers, PBMs, and nonprofit organizations on the division of insurance's website, excluding any information that the commissioner determines is proprietary. Additionally, the commissioner, or a disinterested third-party contractor, is to analyze the data reported by health insurers, prescription drug manufacturers, PBMs, and nonprofit organizations and other relevant information to determine the effect of prescription drug costs on health insurance premiums. The commissioner is to publish a report each year, submit the report to the governor and specified legislative committees, and present the report during annual ""State Measurement for Accountable, Responsive, and Transparent (SMART) Government Act"" hearings. The commissioner is authorized to adopt rules as necessary to implement the requirements of the bill. Health insurers that fail to report the required data are subject to a fine of up to $10,000 per day per report. Nonprofit organizations are subject to a fine of up to $10,000 for failure to comply with reporting requirements. Section 2 specifies that failing to ensure that a PBM that a health insurer uses to manage or administer its prescription drug benefits is complying with reporting requirements constitutes an unfair method of competition and an unfair or deceptive act or practice in the business of insurance. Section 3 specifies that a PBM is an entity that manages or administers prescription drug benefits for a health insurer, either pursuant to a contract or as an entity associated with the health insurer. Under sections 4 and 5 , a prescription drug manufacturer that fails to notify purchasers or fails to report required data to the commissioner is subject to discipline by the state board of pharmacy, including a penalty of up to $10,000 per day for each day the manufacturer fails to comply with the notice or reporting requirements. The commissioner is to report manufacturer violations to the state board of pharmacy. Section 6 requires a health insurer to reduce premiums for the health plans it issues or renews on or after January 1, 2022, to adjust for the rebates the health insurer received from prescription drug manufacturers in the previous plan year. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1160
HB20-1161,2020,RS,Bill,Private Activity Bond Allocation,State Government,Introduced; Passed; Became Law,Representative Shannon Bird; Senator Faith Winter; Senator Jack Tate,,Rep. M. Snyder; Sen. J. Gonzales; Sen. R. Zenzinger,Finance,Finance,"Concerning the allocation of private activity bonds, and, in connection therewith, eliminating the bond allocation committee, requiring the state housing board to assume the allocation related functions of the committee, and eliminating the cap on the direct allocation fee paid to the department of local affairs.",Federal law limits the amount of tax-exempt private activity bonds that may issued within each state and allows each state to provide by law a formula for allocating the limited amount of bonding authority among eligible bond issuers. The act eliminates the bond allocation committee that currently reviews and makes recommendations to the executive director of the department of local affairs (DOLA) regarding statewide priorities for the allocation of the limited amount of bonding authority and requires the state housing board to conduct the review and make the recommendations. The act also eliminates a cap on the amount of the direct allocation fee paid to DOLA by bond issuers that use the direct allocation of bonding authority to issue private activity bonds or that make a mortgage credit certificate election and eliminates the executive director's authority to promulgate rules to implement the statutes that govern private activity bond allocation. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB20-1161
HB20-1162,2020,RS,Bill,Prohibit Food Establishments' Use Of Polystyrene,Energy; Natural Resources & Environment,Introduced; Lost,Representative Lisa Cutter; Representative Jonathan Singer; Senator Mike Foote; Senator Tammy Story,Rep. S. Bird; Rep. J. Buckner; Rep. J. Coleman; Rep. C. deGruy Kennedy; Rep. T. Exum; Rep. E. Hooton; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. J. McCluskie; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. M. Snyder; Rep. B. Titone; Rep. M. Young,,Energy & Environment,,Concerning a prohibition against a retail food establishment's distribution of an expanded polystyrene product for use as a container for ready-to-eat food.,"Effective January 1, 2022, the bill prohibits a retail food establishment from distributing an expanded polystyrene product for use as a container for ready-to-eat food in this state. The executive director of the department of public health and environment or the executive director's designee may, through the attorney general, seek injunctive relief against a retail food establishment that violates the prohibition. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1162
HB20-1163,2020,RS,Bill,Management Of Single-use Products,Natural Resources & Environment,Introduced; Lost,Representative Alex Valdez; Representative Emily Sirota; Senator Julie Gonzales,Rep. Y. Caraveo; Rep. J. Coleman; Rep. S. Gonzales-Gutierrez; Rep. E. Hooton; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. S. Lontine; Rep. K. Mullica,,Energy & Environment,,Concerning the management of single-use products.,"The bill prohibits stores and retail food establishments, on and after July 1, 2021, from providing single-use plastic carryout bags, single-use plastic stirrers, single-use plastic straws, and expanded polystyrene food service products (collectively ""single-use products"") to customers at the point of sale. The executive director of the department of public health and environment is authorized to enforce the prohibition. The prohibition does not apply to inventory purchased before July 1, 2021, and used on or before December 31, 2021. A store or retail food establishment, on or after July 1, 2021, may furnish recyclable paper carryout bags to a customer at a charge of at least 10 cents per customer, which amount the store or establishment may retain in full, unless a local government's ordinance or resolution prohibits the store or establishment from retaining the full charge. A local government, on or after July 1, 2021, is preempted from enacting an ordinance, resolution, rule, or charter provision that is less stringent than the statewide prohibition. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1163
HB20-1164,2020,RS,Bill,Housing Authority Exemptions From Water Fees,Local Government; Water,Introduced; Lost,Representative Janice Rich; Representative KC Becker; Senator Rachel Zenzinger,,,Transportation & Local Government,,Concerning the exemption of a housing authority from certain fees imposed by a water conservancy district.,The bill specifies that housing authorities are exempt from tap fees and development impact fees imposed by a water conservancy district. (Note: This summary applies to this bill as introduced.),https://leg.colorado.gov/bills/HB20-1164
HB20-1165,2020,RS,Bill,Interior Design Practice,Professions & Occupations,Introduced; Passed; Became Law,Representative Tracy Kraft-Tharp; Representative Hugh McKean; Senator Rachel Zenzinger; Senator Don Coram,,Rep. M. Duran; Rep. E. Hooton; Rep. D. Michaelson Jenet; Rep. M. Snyder; Sen. J. Danielson; Sen. J. Tate; Sen. N. Todd,Business Affairs & Labor,"Business, Labor, & Technology",Concerning modifications to the interior design exemption set forth in the laws governing the practice of architecture.,"Under current law, interior design work is exempted from the types of work regulated under the laws governing the practice of architecture. The act modifies the interior design exemption: To remove an inconsistency in the language of that exemption whereby one portion of the exemption requires that interior designers not be engaged in work that affects the life safety of building occupants and another portion of the exemption requires that interior designers engage in their work ""with due concern for the life safety of the occupants of the building""; and To amend the language of the first portion of the exemption by limiting the restriction to alterations that are outside the content of interior design documents and specifications filed for the purpose of obtaining building permit approval and retains the language of the second portion of the exemption. Additionally, the act authorizes a city, city and county, or regional building authority to reject a building permit application filed by an interior designer only for a reason provided by law. The act also modifies the eligibility criteria for interior designers by removing references to educational requirements. The national certification requirement that is maintained in the statute itself includes educational requirements. Finally, the act modifies the description of ""nonstructural or nonseismic"" work that is within an interior designer's scope of practice. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1165
HB20-1166,2020,RS,Bill,Amendments Due To Automatic Repeal of Tax Credit,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Jeni Arndt; Representative Hugh McKean; Senator Jack Tate,Rep. D. Valdez; Rep. K. Van Winkle; Sen. D. Moreno; Sen. R. Woodward; Sen. R. Zenzinger,Rep. B. Buentello; Rep. T. Exum; Rep. M. Gray; Sen. L. Crowder,Finance,Finance,Concerning necessary statutory amendments due to the automatic repeal of an enterprise zone act income tax credit for new business facility employees.,"Current law includes an income tax credit for new business facility employees in enterprise zones for income tax years commencing prior to January 1, 2014. That statute, found in section 39-30-105, repealed on December 31, 2019. The income tax credit was replaced in 2013 with a modified income tax credit found in section 39-30-105.1, for tax years commencing on or after January 1, 2014. When the modified income tax credit was enacted, certain conforming amendments for the eventual repeal of section 39-30-105, were not made. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1166
HB20-1167,2020,RS,Bill,Move Alternative Fuel Definition,Health Care & Health Insurance; Natural Resources & Environment,Introduced; Passed; Became Law,Representative Jeni Arndt; Senator Dominick Moreno,Rep. D. Valdez; Rep. K. Van Winkle; Sen. J. Tate; Sen. R. Woodward; Sen. R. Zenzinger,,Energy & Environment,Transportation & Energy,"Concerning the relocation of the definition of ""alternative fuel"" from a part of the statutes in which the definition is no longer referenced to a part of the statutes in which the definition is referenced.","The act repeals the definition of ""alternative fuel"" in the air quality control statutes because there is no longer any reference to the definition in those statutes and moves the definition to the statutes regarding the department of personnel's central state motor vehicle fleet system, where the defined term is used. Cross-references to the definition of ""alternative fuel"" are updated to refer to the statute to which the definition is moved. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1167
HB20-1168,2020,RS,Bill,Deadly Force Against Intruder At A Business,"Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Shane Sandridge,,,"State, Veterans, & Military Affairs",,Concerning the use of deadly physical force against a person who has made an illegal entry into a place of business.,"The bill extends the right to use deadly physical force against an intruder under certain conditions to include owners, managers, and employees of a business. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1168
HB20-1169,2020,RS,Bill,Prohibit Discrimination Labor Union Participation,Labor & Employment,Introduced; Lost,Representative Kim Ransom; Representative Patrick Neville; Senator Bob Gardner; Senator Vicki Marble,Rep. M. Baisley; Rep. R. Bockenfeld; Rep. P. Buck; Rep. T. Geitner; Rep. R. Holtorf; Rep. S. Humphrey; Rep. L. Landgraf; Rep. C. Larson; Rep. L. Liston; Rep. H. McKean; Rep. R. Pelton; Rep. J. Rich; Rep. L. Saine; Rep. S. Sandridge; Rep. M. Soper; Rep. K. Van Winkle; Rep. P. Will; Rep. D. Williams; Rep. J. Wilson; Sen. C. Holbert; Sen. P. Lundeen; Sen. B. Rankin,,"State, Veterans, & Military Affairs",,Concerning the prohibition of discrimination against employees based on labor union participation.,The bill prohibits an employer from requiring union membership or payment of union dues as a condition of employment. The bill creates civil and criminal penalties for employer violations regarding union membership and authorizes the attorney general and the district attorney in each judicial district to investigate alleged violations and take action against a person believed to be in violation. The bill states that all-union agreements are unfair labor practices. (Note: This summary applies to this bill as introduced.),https://leg.colorado.gov/bills/HB20-1169
HB20-1170,2020,RS,Bill,Military And Surplus Military Vehicles On Roadways,Transportation & Motor Vehicles,Introduced; Lost,Representative Stephen Humphrey; Senator Vicki Marble,Rep. M. Baisley; Rep. R. Bockenfeld; Rep. T. Carver; Rep. M. Catlin; Rep. T. Geitner; Rep. R. Holtorf; Rep. L. Landgraf; Rep. L. Liston; Rep. H. McKean; Rep. P. Neville; Rep. R. Pelton; Rep. K. Ransom; Rep. J. Rich; Rep. L. Saine; Rep. S. Sandridge; Rep. M. Soper; Rep. D. Valdez; Rep. K. Van Winkle; Rep. P. Will; Rep. D. Williams; Rep. J. Wilson; Sen. B. Rankin,Rep. B. Buentello; Rep. B. Titone; Rep. A. Valdez; Rep. M. Young,Transportation & Local Government,Transportation & Energy,Concerning authorization to drive military vehicles on roadways.,"The bill allows surplus military vehicles to be driven on roadways. Historical military vehicles, which are vehicles valued for historical purposes, are of a model year 1980 or earlier, and maintain historically appropriate markings, may be driven on a highway, but only: To and from assemblies, conventions, or other meetings where historical military vehicles and their ownership are the primary interest; On special occasions, for demonstrations and parades; On occasions when the operation of the vehicle on the highways will not constitute a traffic hazard; and To, from, and during local, state, or national tours held primarily for the exhibition and enjoyment of historical military vehicles. The vehicles will be issued a certificate of title as a motor vehicle and a registration as a motor vehicle. But if the vehicle is transferred to another person who does not intend to use the vehicle for historical purposes, the title will revert back to an off-highway title and the vehicle will no longer be registered. Historical military vehicles are exempted from emissions testing. An historical military vehicle is exempt from the inspection and use of emission controls unless emission controls are standard equipment at the time of manufacture, in which case, the equipment must be in proper working condition to operate the historic military vehicle on the highway. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB20-1170
HB20-1171,2020,RS,Bill,Remote Camera Wildfire Alert Pilot Program,Natural Resources & Environment; State Government,Introduced; Lost,Representative Marc Catlin; Representative Barbara McLachlan; Senator Don Coram,,,Rural Affairs & Agriculture,,"Concerning the establishment of a pilot program to implement a remote camera wildfire alert system, and, in connection therewith, making an appropriation.","The bill requires the center of excellence for advanced technology aerial firefighting (center of excellence) in the division of fire prevention and control in the department of public safety to establish a remote camera technology pilot program. The center of excellence must acquire or contract for a system of remote pan-tilt-zoom cameras and associated tools to provide a live feed of information that can detect, locate, and confirm ignition in the wildland-urban interface. The center of excellence must report to the wildfire matters review committee on the system's effectiveness and potential for more widespread use in the state. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1171
HB20-1172,2020,RS,Bill,No Abandonment Of Water Rights For Efficiencies,Water,Introduced; Lost,Representative Jeni Arndt,,,Rural Affairs & Agriculture,,Concerning protecting the water rights of persons who implement efficiencies that reduce their water usage.,"Current law provides that a period of nonuse of a portion of a water right is tolled, and no intent to discontinue permanent use is found for purposes of determining an abandonment of a water right, for the duration that the nonuse of the water right by its owner is a result of any of certain conditions. The bill adds a condition that applies when the nonuse of a portion of a water right is a result of the implementation of efficiency improvement projects or methods that result in a reduction of the amount of water diverted for the decreed beneficial use. In such case: For the period of nonuse to be tolled, the owner of the water right must submit written notice of the efficiency improvement project or method to the division engineer, on a form prescribed by the division engineer, within one year of the date that the efficiency improvement project or method is first implemented; and The nonuse of the portion of the water right is tolled for a maximum of 20 years. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1172
HB20-1173,2020,RS,Bill,811 Locate Exemption For County Road Maintenance,Local Government; Transportation & Motor Vehicles,Introduced; Lost,Representative Lori Saine; Representative Mark Baisley; Senator Jim Smallwood; Senator Faith Winter,Rep. J. Arndt; Rep. P. Buck; Rep. B. Buentello; Rep. M. Gray; Rep. R. Holtorf; Rep. E. Hooton; Rep. S. Humphrey; Rep. J. McCluskie; Rep. P. Neville; Rep. K. Ransom; Rep. J. Rich; Rep. D. Roberts; Rep. J. Singer; Rep. M. Soper; Rep. K. Van Winkle; Rep. M. Young; Sen. V. Marble,Rep. R. Bockenfeld; Rep. T. Carver; Rep. M. Catlin; Rep. R. Champion; Rep. L. Cutter; Rep. T. Exum; Rep. C. Kipp; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. R. Pelton; Rep. B. Titone; Rep. D. Valdez; Rep. P. Will; Rep. D. Williams,Transportation & Local Government,Transportation & Energy,"Concerning excavation notification requirements for underground facility location in connection with county road maintenance, and, in connection therewith, specifying that excavation does not include routine or emergency maintenance of right-of-way on county-owned gravel or dirt roads that does not lower the existing grade or elevation of the road, shoulder, and ditches and that does not disturb more than six inches in depth during maintenance operations.","Current law requires an individual or entity to notify the statewide notification association of all owners and operators of underground facilities of its intent to engage in excavation so that any underground facilities, such as water and sewer pipes, gas lines, and electric or cable lines, that the excavation might affect can be located and marked before excavation begins. Underground facilities are often located beneath county gravel and dirt roads, normally at a depth of at least 18 inches below the road surface. Counties maintain the profile and surface condition of such county roads and county road rights-of-way by engaging in routine and emergency maintenance activities that do not disturb more than 6 inches in depth. These maintenance activities currently trigger the excavation notification requirement, and the related requirement that the location of underground facilities be marked, even though they occur above the levels where underground facilities are located. To prevent such activities from triggering the excavation notification requirement, the bill specifies that ""excavation"" does not include routine or emergency maintenance of right-of-way on county-owned gravel or dirt roads performed by county employees that: Does not lower the existing grade or elevation of the road, shoulder, and ditches; and Does not disturb more than 6 inches in depth during maintenance operations. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB20-1173
HB20-1174,2020,RS,Bill,Sales Tax Statute Modifications To Address Defect,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Hugh McKean; Representative Donald Valdez; Senator Jack Tate,Rep. J. Arndt; Sen. D. Moreno; Sen. R. Zenzinger,Rep. B. Buentello; Rep. M. Gray,"State, Veterans, & Military Affairs","Business, Labor, & Technology",Concerning modifications to the sales tax statutes in order to address certain defects and anachronisms.,"The act: Makes corrections to the penalty for a taxpayer's failure to pay the correct amount of sales taxes due or for a taxpayer's failure to account for sales taxes correctly so that the statute reads the way the department of revenue applies the law; Changes the penalty section for use tax collections so that it is the same as for sales tax collections; legislative history makes clear that the legislature has intended these sections to be the same, but over the years bills revising these sections did not successfully align the 2 sections; and Repeals a temporary partial sales tax rate reduction for a new or used commercial truck, truck tractor, tractor, semitrailer, or vehicle used in combination therewith that has a gross vehicle weight rating in excess of 26,000 pounds. While the rate reduction could still be used, it is preempted by a full rate reduction for low-emitting vehicles in another statutory section. Any vehicle that could qualify for the temporary partial rate reduction in a TABOR refund year already qualifies for the full exemption from sales or use tax under the other section, so the partial rate reduction is not used. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1174
HB20-1175,2020,RS,Bill,Modify Certain Tax Statutes To Address Defects,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Hugh McKean; Representative Donald Valdez; Senator Jack Tate,Rep. J. Arndt; Rep. K. Van Winkle; Sen. D. Moreno; Sen. R. Woodward; Sen. R. Zenzinger,Rep. S. Woodrow,"State, Veterans, & Military Affairs","Business, Labor, & Technology",Concerning modifications to certain tax statutes in order to address defects and anachronisms.,"The act: Addresses an inconsistency in statute regarding section 39-21-113 (4), which prohibits the disclosure by the executive director of the department of revenue and his or her agents, clerks, and employees of information obtained during the course of investigations conducted by the department or disclosed in any document, report, or return filed in connection with the collection and payment of tax; various provisions of the section allow for exceptions to the prohibition, but not all of them are listed together and therefore the bill updates the section to reflect all the exceptions to the prohibition; Adds some missed mandatory electronic filing and payment requirements that didn't make it into the correct section of House Bill 19-1256, concerning electronic filing of certain taxes, which broadly authorized the department of revenue to promulgate rules requiring mandatory electronic filing and payment; and Fixes a conflict with regard to the tax threshold above which a taxpayer must remit estimated payments between 2 statutes that jointly impose payment requirements for severance tax on corporations. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1175
HB20-1176,2020,RS,Bill,Income Tax Statute Modification To Address Defects,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Donald Valdez; Senator Jack Tate,Rep. J. Arndt; Rep. H. McKean; Rep. K. Van Winkle; Sen. D. Moreno; Sen. R. Woodward; Sen. R. Zenzinger,Rep. M. Snyder,"State, Veterans, & Military Affairs","Business, Labor, & Technology",Concerning modifications to the income tax statutes in order to address certain defects and anachronisms.,"The act: Repeals an income tax deduction for money earned on Colorado investment deposits issued by a qualified financial institution because the definition of ""Colorado investment deposits"" relies on the ""Colorado Investment Deposit Act"", which was repealed in 2004, so it is unlikely that there have been any new certificates of deposit issued since 2004; and there are also no known eligible certificates of deposit that still exist and thus there would be no allowable amount of interest earnings to subtract. Repeals 2 income tax deductions meant to correct for the difference between the standard deduction amounts for federal income tax filings that used to be called the ""marriage penalty"" approximately 15 years ago. The ""marriage penalty"" was addressed by Congress in 2003, so the deductions are no longer necessary. Repeals an income tax credit for estate taxes paid on the transfer of agricultural land. The Colorado estate tax is effectively zero because it is based on a federal credit in the provisions of the federal estate tax. The federal provision for the credit is not allowed for estates of decedents who passed away after December 31, 2004. Because the federal credit has not been extended, there is no state estate tax, and thus the income tax credit is not useable. Addresses some circular cross references within the statutory section. Corrects an issue in statute that erroneously requires nonresident beneficiaries to prepay income tax twice, once through estimated payments and again through tax withheld by the fiduciary. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1176
HB20-1177,2020,RS,Bill,Enterprise Zone Statute Fixes Of Defects,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Jeni Arndt; Senator Jack Tate,Rep. H. McKean; Rep. D. Valdez; Rep. K. Van Winkle; Sen. D. Moreno; Sen. R. Woodward; Sen. R. Zenzinger,Rep. R. Bockenfeld; Rep. B. Buentello; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. R. Pelton; Rep. S. Sandridge; Rep. P. Will; Rep. S. Woodrow; Rep. M. Young; Sen. J. Bridges; Sen. L. Crowder; Sen. L. Garcia; Sen. B. Gardner; Sen. C. Hansen; Sen. V. Marble; Sen. K. Priola; Sen. B. Rankin; Sen. J. Sonnenberg,"State, Veterans, & Military Affairs","State, Veterans, & Military Affairs",Concerning modifications to the enterprise zone statutes in order to address certain defects and anachronisms.,The act: Repeals obsolete provisions that allow an income tax credit for contributions to enterprise zone administrators to implement economic development plans; Moves certain cross references that are incorrectly placed in the section that allows for an investment tax credit in enterprise zones; and Fixes an incorrect cross reference in the section that allows a credit for new enterprise zone business employees. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB20-1177
HB20-1178,2020,RS,Bill,Increase Speed Limit On Certain Rural Highways,Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Richard Holtorf; Senator Jerry Sonnenberg,,Rep. M. Baisley; Rep. R. Bockenfeld; Rep. L. Cutter; Rep. E. Hooton; Rep. S. Humphrey; Rep. L. Liston; Rep. D. Michaelson Jenet; Rep. R. Pelton; Rep. M. Snyder; Rep. B. Titone; Rep. D. Valdez; Rep. K. Van Winkle; Sen. D. Coram; Sen. L. Crowder; Sen. K. Donovan; Sen. L. Garcia; Sen. B. Gardner; Sen. J. Gonzales; Sen. D. Hisey; Sen. P. Lundeen; Sen. K. Priola; Sen. B. Rankin; Sen. J. Smallwood; Sen. J. Tate; Sen. F. Winter,Transportation & Local Government,Transportation & Energy,"Concerning increasing the speed limit on rural state highways where it is safe to do so, and, in connection therewith, directing the department of transportation to identify these highways.","The act requires the department of transportation to study relevant and appropriate state highways in rural areas of the state for the purpose of identifying portions of rural state highways where the speed limit can be raised without endangering public safety. On or before March 1, 2021, the department shall complete its study. The department shall include a summary of the study in the department's next annual report to the legislative committees of reference. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1178
