term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2021_2022,House,m. gray,Matt Gray,D,HD-033,18722,legiscan_id,0.9156718518291533,0.015236160487557136,0.015236160487557136,0.012433944668946224,0.012511729746637473,0.012915724895059735,11,11,7,7,7,1,1,1,1,1,10,10,6,6,6,0,0,0,0,0,11,0.6363636363636364,0.6363636363636364,,31,0.8671594647379297
2021_2022,House,l. cutter,Lisa Cutter,D,HD-025,20131,legiscan_id,1.4957064591019578,0.02031488065007618,0.02031488065007618,0.023313646254274168,0.023459493274945262,0.024216984178237002,16,16,15,15,15,0,0,0,0,0,16,16,15,15,15,0,0,0,0,0,16,0.9375,0.9375,,11,1.5869230699693606
2021_2022,House,m. catlin,Marc Catlin,R,HD-058,19200,legiscan_id,0.22891796295728833,0.003809040121889284,0.003809040121889284,0.003108486167236556,0.0031279324366593683,0.0032289312237649337,3,3,2,2,2,0,0,0,0,0,3,3,2,2,2,0,0,0,0,0,3,0.6666666666666666,0.6666666666666666,,65,0.242641436067216
2021_2022,House,m. duran,Monica Duran,D,HD-024,20148,legiscan_id,1.35567020364291,0.01904520060944642,0.01904520060944642,0.021759403170655892,0.020331560838285894,0.02098805295447207,14,14,13,12,12,1,1,1,1,1,13,13,12,11,11,0,0,0,0,0,14,0.8571428571428571,0.8571428571428571,,16,1.3347553306041278
2021_2022,House,m. baisley,Mark Baisley,R,HD-039,20126,legiscan_id,0.5723117870708619,0.012696800406297613,0.012696800406297613,0.006216972334473112,0.006255864873318737,0.004843396835647401,10,10,4,4,3,0,0,0,0,0,10,10,4,4,3,0,0,0,0,0,10,0.4,0.3,,47,0.6056138175486183
2021_2022,House,d. michaelson jenet,Dafna Michaelson Jenet,D,HD-030,18713,legiscan_id,1.634935732682266,0.021584560690705943,0.021584560690705943,0.026422132421510723,0.02658742571160463,0.02583144979011947,16,16,16,16,15,1,1,1,1,1,15,15,15,15,14,0,0,0,0,0,16,1.0,0.9375,,8,1.6315159098877432
2021_2022,House,d. ortiz,David Ortiz,D,HD-038,22229,legiscan_id,1.0842915441659113,0.015236160487557136,0.015236160487557136,0.017096673919801058,0.017203628401626526,0.01614465611882467,12,12,11,11,10,0,0,0,0,0,12,12,11,11,10,0,0,0,0,0,12,0.9166666666666666,0.8333333333333334,,29,1.1503133892384196
2021_2022,House,s. lontine,Susan Lontine,D,HD-001,16573,legiscan_id,1.6820334355344033,0.024123920771965464,0.024123920771965464,0.026422132421510723,0.025023459493274947,0.02583144979011947,18,18,16,15,15,1,1,1,1,1,17,17,15,14,14,0,0,0,0,0,18,0.8333333333333334,0.8333333333333334,,5,1.680803046202278
2021_2022,House,m. lynch,Michael Lynch,R,HD-049,22227,legiscan_id,0.596114104955435,0.010411376333164043,0.010411376333164043,0.007771215418091389,0.00781983109164842,0.008072328059412335,9,9,5,5,5,0,0,0,0,0,8,8,5,5,5,1,1,0,0,0,9,0.5555555555555556,0.5555555555555556,,44,0.6603469056760615
2021_2022,House,c. kennedy,Chris Kennedy,D,HD-023,18712,legiscan_id,1.5591243029472857,0.02031488065007618,0.02031488065007618,0.024867889337892447,0.025023459493274947,0.02583144979011947,14,14,14,14,14,2,2,2,2,2,12,12,12,12,12,0,0,0,0,0,14,1.0,1.0,,9,1.4476879134330787
2021_2022,House,i. jodeh,Iman Jodeh,D,HD-041,22225,legiscan_id,0.6821168825394375,0.008887760284408328,0.008887760284408328,0.010879701585327946,0.010947763528307789,0.011301259283177269,6,6,6,6,6,1,1,1,1,1,5,5,5,5,5,0,0,0,0,0,6,1.0,1.0,,42,0.6204376771856052
2021_2022,House,a. pico,Andres Pico,R,HD-016,22230,legiscan_id,0.8692846002059056,0.01904520060944642,0.01904520060944642,0.009325458501709667,0.009383797309978105,0.008072328059412335,15,15,6,6,5,0,0,0,0,0,15,15,6,6,5,0,0,0,0,0,15,0.4,0.3333333333333333,,32,0.9199130076265295
2021_2022,House,m. soper,Matt Soper,R,HD-054,20139,legiscan_id,0.7548087390496202,0.013966480446927373,0.013966480446927373,0.009325458501709667,0.009383797309978105,0.009686793671294802,11,11,6,6,6,0,0,0,0,0,11,11,6,6,6,0,0,0,0,0,11,0.5454545454545454,0.5454545454545454,,39,0.7995820622123432
2021_2022,House,d. valdez,Donald Valdez,D,HD-062,18716,legiscan_id,1.271425502477097,0.01904520060944642,0.01904520060944642,0.018650917003419334,0.01876759461995621,0.019373587342589604,15,15,12,12,12,0,0,0,0,0,15,15,12,12,12,0,0,0,0,0,15,0.8,0.8,,21,1.3483619853872533
2021_2022,House,d. roberts,Dylan Roberts,D,HD-026,19512,legiscan_id,1.7323810016164713,0.0228542407313357,0.0228542407313357,0.027976375505129002,0.028151391929934315,0.027445915402001936,18,18,18,18,17,0,0,0,0,0,18,18,18,18,17,0,0,0,0,0,18,1.0,0.9444444444444444,,4,1.8383284689496115
2021_2022,House,m. froelich,Meg Froelich,D,HD-003,20739,legiscan_id,1.364233765078875,0.017775520568816656,0.017775520568816656,0.021759403170655892,0.021895527056615578,0.022602518566354538,12,12,12,12,12,2,2,2,2,2,10,10,10,10,10,0,0,0,0,0,12,1.0,1.0,,15,1.2408753543712103
2021_2022,House,t. carver,Terri Carver,R,HD-020,16568,legiscan_id,0.7795621514736428,0.01015744032503809,0.01015744032503809,0.012433944668946224,0.012511729746637473,0.012915724895059735,7,7,7,7,7,1,1,1,1,1,6,6,6,6,6,0,0,0,0,0,7,1.0,1.0,,35,0.7238439567165393
2021_2022,House,a. valdez,Alex Valdez,D,HD-005,20143,legiscan_id,1.4988597916820379,0.0228542407313357,0.0228542407313357,0.023313646254274168,0.023459493274945262,0.019373587342589604,15,15,12,12,10,3,3,3,3,2,12,12,9,9,8,0,0,0,0,0,15,0.8,0.6666666666666666,,10,1.3023928601728452
2021_2022,House,r. pelton,Rod Pelton,R,HD-065,20026,legiscan_id,0.45783592591457667,0.007618080243778568,0.007618080243778568,0.006216972334473112,0.006255864873318737,0.006457862447529867,6,6,4,4,4,0,0,0,0,0,6,6,4,4,4,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,,55,0.485282872134432
2021_2022,House,a. garnett,Alec Garnett,D,HD-002,16582,legiscan_id,0.7795621514736428,0.01015744032503809,0.01015744032503809,0.012433944668946224,0.012511729746637473,0.012915724895059735,7,7,7,7,7,1,1,1,1,1,6,6,6,6,6,0,0,0,0,0,7,1.0,1.0,,35,0.7238439567165393
2021_2022,House,b. mclachlan,Barbara McLachlan,D,HD-059,18711,legiscan_id,1.3008159212335473,0.017775520568816656,0.017775520568816656,0.020205160087037613,0.020331560838285894,0.02098805295447207,14,14,13,13,13,0,0,0,0,0,14,14,13,13,13,0,0,0,0,0,14,0.9285714285714286,0.9285714285714286,,18,1.380110510907492
2021_2022,House,e. sirota,Emily Sirota,D,HD-009,20024,legiscan_id,1.139952808454014,0.016505840528186898,0.016505840528186898,0.017096673919801058,0.017203628401626526,0.017759121730707136,10,10,8,8,8,3,3,3,3,3,7,7,5,5,5,0,0,0,0,0,10,0.8,0.8,,27,0.8989079902581688
2021_2022,House,m. snyder,Marc Snyder,D,HD-018,20138,legiscan_id,1.2915756679239747,0.01904520060944642,0.01904520060944642,0.020205160087037613,0.020331560838285894,0.017759121730707136,15,15,13,13,11,0,0,0,0,0,15,15,13,13,11,0,0,0,0,0,15,0.8666666666666667,0.7333333333333333,,19,1.3699702626984316
2021_2022,House,t. bernett,Tracey Bernett,D,HD-012,22221,legiscan_id,0.9744526893420535,0.012696800406297613,0.012696800406297613,0.015542430836182779,0.01563966218329684,0.01614465611882467,9,9,9,9,9,1,1,1,1,1,8,8,8,8,8,0,0,0,0,0,9,1.0,1.0,,30,0.9306565157784078
2021_2022,House,h. mckean,Hugh McKean,R,HD-051,18718,legiscan_id,0.45783592591457667,0.007618080243778568,0.007618080243778568,0.006216972334473112,0.006255864873318737,0.006457862447529867,6,6,4,4,4,0,0,0,0,0,6,6,4,4,4,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,,55,0.485282872134432
2021_2022,House,k. mullica,Kyle Mullica,D,HD-034,20136,legiscan_id,1.1941303989897694,0.017775520568816656,0.017775520568816656,0.018650917003419334,0.01876759461995621,0.01614465611882467,13,13,11,11,10,1,1,1,1,0,12,12,10,10,10,0,0,0,0,0,13,0.8461538461538461,0.7692307692307693,,25,1.1861422662437673
2021_2022,House,j. arndt,Jennifer Arndt,D,HD-053,16567,legiscan_id,0.6186990386941097,0.008887760284408328,0.008887760284408328,0.009325458501709667,0.009383797309978105,0.009686793671294802,7,7,6,6,6,0,0,0,0,0,7,7,6,6,6,0,0,0,0,0,7,0.8571428571428571,0.8571428571428571,,43,0.6562665541909527
2021_2022,House,r. bockenfeld,Rod Bockenfeld,R,HD-056,20128,legiscan_id,0.5552811948487819,0.008887760284408328,0.008887760284408328,0.007771215418091389,0.00781983109164842,0.008072328059412335,7,7,5,5,5,0,0,0,0,0,7,7,5,5,5,0,0,0,0,0,7,0.7142857142857143,0.7142857142857143,,49,0.5886891516653662
2021_2022,House,b. titone,Brianna Titone,D,HD-027,20142,legiscan_id,1.6736001641035712,0.025393600812595226,0.025393600812595226,0.024867889337892447,0.025023459493274947,0.024216984178237002,19,19,15,15,14,1,1,1,1,1,18,18,14,14,13,0,0,0,0,0,19,0.7894736842105263,0.7368421052631579,,6,1.6714251383781993
2021_2022,House,p. neville,Patrick Neville,R,HD-045,16575,legiscan_id,0.3990550884016763,0.01015744032503809,0.01015744032503809,0.003108486167236556,0.0031279324366593683,0.0032289312237649337,8,8,2,2,2,0,0,0,0,0,8,8,2,2,2,0,0,0,0,0,8,0.25,0.25,,60,0.42178582109395396
2021_2022,House,d. jackson,Dominique Jackson,D,HD-042,18715,legiscan_id,0.48722634467102677,0.0063484002031488065,0.0063484002031488065,0.007771215418091389,0.00781983109164842,0.008072328059412335,5,5,5,5,5,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,5,1.0,1.0,,52,0.5170313976546711
2021_2022,House,m. lindsay,Mandy Lindsay,D,HD-042,23046,legiscan_id,0.29233580680261606,0.003809040121889284,0.003809040121889284,0.0046627292508548334,0.0046918986549890525,0.004843396835647401,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,3,1.0,1.0,,62,0.3102188385928026
2021_2022,House,r. holtorf,Richard Holtorf,R,HD-064,21496,legiscan_id,0.4819619860338451,0.010411376333164043,0.010411376333164043,0.004973577867578489,0.005004691898654989,0.005166289958023894,9,9,4,4,4,0,0,0,0,0,8,8,3,3,3,1,1,1,1,1,9,0.4444444444444444,0.4444444444444444,,53,0.5927695031504747
2021_2022,House,k. mccormick,Karen McCormick,D,HD-011,22228,legiscan_id,1.139952808454014,0.016505840528186898,0.016505840528186898,0.017096673919801058,0.017203628401626526,0.017759121730707136,12,12,10,10,10,1,1,1,1,1,11,11,9,9,9,0,0,0,0,0,12,0.8333333333333334,0.8333333333333334,,27,1.1057205493200373
2021_2022,House,n. ricks,Naquetta Ricks,D,HD-040,22231,legiscan_id,0.8135895765625204,0.01142712036566785,0.01142712036566785,0.012433944668946224,0.012511729746637473,0.012915724895059735,7,7,6,6,6,2,2,2,2,2,5,5,4,4,4,0,0,0,0,0,7,0.8571428571428571,0.8571428571428571,,33,0.6562665541909527
2021_2022,House,s. woodrow,Steven Woodrow,D,HD-006,21549,legiscan_id,0.8135895765625204,0.01142712036566785,0.01142712036566785,0.012433944668946224,0.012511729746637473,0.012915724895059735,9,9,8,8,8,0,0,0,0,0,9,9,8,8,8,0,0,0,0,0,9,0.8888888888888888,0.8888888888888888,,33,0.8630791132528212
2021_2022,House,k. ransom,Kim Ransom,R,HD-044,16576,legiscan_id,0.4624729322470041,0.01015744032503809,0.01015744032503809,0.0046627292508548334,0.0046918986549890525,0.004843396835647401,8,8,3,3,3,0,0,0,0,0,8,8,3,3,3,0,0,0,0,0,8,0.375,0.375,,54,0.4893632236195406
2021_2022,House,k. tipper,Kerry Tipper,D,HD-028,20141,legiscan_id,1.43228861525663,0.02031488065007618,0.02031488065007618,0.021759403170655892,0.021895527056615578,0.022602518566354538,15,15,13,13,13,1,1,1,1,1,14,14,12,12,12,0,0,0,0,0,15,0.8666666666666667,0.8666666666666667,,13,1.41593938791284
2021_2022,House,t. geitner,Tim Geitner,R,HD-019,20133,legiscan_id,0.41854414218851743,0.010411376333164043,0.010411376333164043,0.0034193347839602114,0.003440725680325305,0.003551824346141427,9,9,3,3,3,0,0,0,0,0,8,8,2,2,2,1,1,1,1,1,9,0.3333333333333333,0.3333333333333333,,59,0.5251921006248882
2021_2022,House,d. williams,Dave Williams,R,HD-015,18714,legiscan_id,0.3774212492024513,0.01015744032503809,0.01015744032503809,0.003108486167236556,0.0031279324366593683,0.0016144656118824668,8,8,2,2,1,0,0,0,0,0,8,8,2,2,1,0,0,0,0,0,8,0.25,0.125,,61,0.3988012584867498
2021_2022,House,s. luck,Stephanie Luck,R,HD-047,22226,legiscan_id,0.27221940071102085,0.01015744032503809,0.01015744032503809,0.0,0.0,0.0,8,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,8,0.0,0.0,,63,0.28663101604278074
2021_2022,House,j. rich,Janice Rich,R,HD-055,20137,legiscan_id,0.5552811948487819,0.008887760284408328,0.008887760284408328,0.007771215418091389,0.00781983109164842,0.008072328059412335,7,7,5,5,5,0,0,0,0,0,7,7,5,5,5,0,0,0,0,0,7,0.7142857142857143,0.7142857142857143,,49,0.5886891516653662
2021_2022,House,d. woog,Dan Woog,R,HD-063,22233,legiscan_id,0.27221940071102085,0.01015744032503809,0.01015744032503809,0.0,0.0,0.0,8,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,8,0.0,0.0,,63,0.28663101604278074
2021_2022,House,m. weissman,Michael Weissman,D,HD-036,18723,legiscan_id,1.2915756679239747,0.01904520060944642,0.01904520060944642,0.020205160087037613,0.020331560838285894,0.017759121730707136,13,13,11,11,10,2,2,2,2,1,11,11,9,9,9,0,0,0,0,0,13,0.8461538461538461,0.7692307692307693,,19,1.1861422662437673
2021_2022,House,r. hanks,Ron Hanks,R,HD-060,22224,legiscan_id,0.20416455053326563,0.007618080243778568,0.007618080243778568,0.0,0.0,0.0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0.0,0.0,,66,0.21497326203208558
2021_2022,House,t. sullivan,Tom Sullivan,D,HD-037,20140,legiscan_id,0.5846716136052321,0.007618080243778568,0.007618080243778568,0.009325458501709667,0.009383797309978105,0.009686793671294802,6,6,6,6,6,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,6,1.0,1.0,,46,0.6204376771856052
2021_2022,House,p. will,Perry Will,R,HD-057,21293,legiscan_id,0.5893086199376596,0.01015744032503809,0.01015744032503809,0.007771215418091389,0.00781983109164842,0.008072328059412335,7,7,4,4,4,1,1,1,1,1,6,6,3,3,3,0,0,0,0,0,7,0.5714285714285714,0.5714285714285714,,45,0.5211117491397795
2021_2022,House,s. sandridge,Shane Sandridge,R,HD-014,19536,legiscan_id,0.13610970035551043,0.005078720162519045,0.005078720162519045,0.0,0.0,0.0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0.0,0.0,,67,0.14331550802139037
2021_2022,House,k. van winkle,Kevin Van Winkle,R,HD-043,16578,legiscan_id,0.42380850082569904,0.0063484002031488065,0.0063484002031488065,0.006216972334473112,0.006255864873318737,0.006457862447529867,5,5,4,4,4,0,0,0,0,0,5,5,4,4,4,0,0,0,0,0,5,0.8,0.8,,58,0.4494539951290844
2021_2022,House,t. van beber,Tonya Van Beber,R,HD-048,22232,legiscan_id,0.5599182011812095,0.01142712036566785,0.01142712036566785,0.006216972334473112,0.006255864873318737,0.006457862447529867,9,9,4,4,4,0,0,0,0,0,9,9,4,4,4,0,0,0,0,0,9,0.4444444444444444,0.4444444444444444,,48,0.5927695031504747
2021_2022,House,m. young,Mary Young,D,HD-050,21455,legiscan_id,1.1693432272104642,0.015236160487557136,0.015236160487557136,0.018650917003419334,0.01876759461995621,0.019373587342589604,11,11,11,11,11,1,1,1,1,1,10,10,10,10,10,0,0,0,0,0,11,1.0,1.0,,26,1.1374690748402763
2021_2022,Senate,d. moreno,Dominick Moreno,D,SD-021,14277,legiscan_id,3.421949950891952,0.08501594048884166,0.08501594048884166,0.09987515605493133,0.10092514718250631,0.10443864229765012,46,46,46,46,46,2,2,2,2,2,44,44,44,44,44,0,0,0,0,0,46,1.0,1.0,,1,3.5058600687812653
2021_2022,Senate,c. hansen,Chris Hansen,D,SD-031,19205,legiscan_id,2.9883793964878156,0.07616011335458732,0.07616011335458732,0.08739076154806492,0.08830950378469302,0.08703220191470844,40,40,39,39,37,3,3,3,3,3,37,37,36,36,34,0,0,0,0,0,40,0.975,0.925,,2,2.9657824328917903
2021_2022,Senate,s. fenberg,Stephen Fenberg,D,SD-018,18729,legiscan_id,2.1786777505950905,0.0549061282323769,0.0549061282323769,0.06450270495214315,0.06518082422203532,0.06309834638816363,24,24,24,24,23,7,7,7,7,6,17,17,17,17,17,0,0,0,0,0,24,1.0,0.9583333333333334,,3,1.8123219538054223
2021_2022,Senate,k. donovan,Kerry Donovan,D,SD-005,16569,legiscan_id,1.730652947049986,0.04605030109812257,0.04605030109812257,0.049937578027465665,0.050462573591253154,0.047867711053089644,24,24,22,22,20,2,2,2,2,2,22,22,20,20,18,0,0,0,0,0,24,0.9166666666666666,0.8333333333333334,,5,1.6972061636020812
2021_2022,Senate,d. coram,Donald Coram,R,SD-006,10773,legiscan_id,0.6108924822270246,0.021253985122210415,0.021253985122210415,0.014565126924677487,0.01471825063078217,0.013054830287206266,11,11,6,6,5,1,1,1,1,1,10,10,5,5,4,0,0,0,0,0,11,0.5454545454545454,0.45454545454545453,,22,0.5758020118861107
2021_2022,Senate,j. danielson,Jessie Danielson,D,SD-020,16583,legiscan_id,1.7049520405577485,0.044633368756641874,0.044633368756641874,0.04827299209321681,0.04878048780487805,0.050478677110530897,23,23,21,21,21,3,3,3,3,3,19,19,17,17,17,1,1,1,1,1,23,0.9130434782608695,0.9130434782608695,,6,1.6546366740938334
2021_2022,Senate,j. gonzales,Julie Gonzales,D,SD-034,20029,legiscan_id,1.07919834545574,0.028338646829613887,0.028338646829613887,0.031210986267166042,0.03153910849453322,0.030461270670147953,14,14,13,13,12,2,2,2,2,2,12,12,11,11,10,0,0,0,0,0,14,0.9285714285714286,0.8571428571428571,,11,1.0010317804437046
2021_2022,Senate,b. gardner,Bob Gardner,R,SD-012,18726,legiscan_id,0.8914397147957241,0.030109812256464755,0.030109812256464755,0.020807324178110695,0.021026072329688814,0.02175805047867711,17,17,10,10,10,0,0,0,0,0,17,17,10,10,10,0,0,0,0,0,17,0.5882352941176471,0.5882352941176471,,16,0.9516171774238449
2021_2022,Senate,j. bridges,Jeff Bridges,D,SD-026,19048,legiscan_id,1.2118645437952371,0.035423308537017355,0.035423308537017355,0.033291718684977115,0.03153910849453322,0.03263707571801567,20,20,16,15,15,0,0,0,0,0,20,20,16,15,15,0,0,0,0,0,20,0.75,0.75,,10,1.294625014256068
2021_2022,Senate,j. buckner,Janet Buckner,D,SD-028,18719,legiscan_id,1.0633364247655073,0.028692879914984058,0.028692879914984058,0.029546400332917187,0.029857022708158116,0.030896431679721496,16,16,14,14,14,1,1,1,1,1,14,14,12,12,12,1,1,1,1,1,16,0.875,0.875,,13,1.1211362288445106
2021_2022,Senate,j. ginal,Joann Ginal,D,SD-014,14268,legiscan_id,1.4310362020013552,0.03896563939071909,0.03896563939071909,0.03953391593841032,0.03994953742640875,0.04134029590948651,19,19,16,16,16,3,3,3,3,3,16,16,13,13,13,0,0,0,0,0,19,0.8421052631578947,0.8421052631578947,,8,1.3006325966601067
2021_2022,Senate,r. fields,Rhonda Fields,D,SD-029,11607,legiscan_id,1.3087360137311344,0.03365214311016649,0.03365214311016649,0.03745318352059925,0.03784693019343986,0.0391644908616188,18,18,17,17,17,1,1,1,1,1,17,17,16,16,16,0,0,0,0,0,18,0.9444444444444444,0.9444444444444444,,9,1.322711607635574
2021_2022,Senate,c. kolker,Chris Kolker,D,SD-027,22458,legiscan_id,0.9522828938465562,0.02479631597591215,0.02479631597591215,0.027049521431543905,0.027333894028595457,0.028285465622280244,14,14,13,13,13,0,0,0,0,0,14,14,13,13,13,0,0,0,0,0,14,0.9285714285714286,0.9285714285714286,,14,1.0178542103502466
2021_2022,Senate,j. cooke,John Cooke,R,SD-013,16513,legiscan_id,0.478753308154799,0.014169323414806943,0.014169323414806943,0.012484394506866416,0.012615643397813289,0.013054830287206266,7,7,5,5,5,1,1,1,1,1,6,6,4,4,4,0,0,0,0,0,7,0.7142857142857143,0.7142857142857143,,28,0.4352070849525239
2021_2022,Senate,b. rankin,Robert Rankin,R,SD-008,15135,legiscan_id,0.692625180085546,0.019482819695359546,0.019482819695359546,0.018726591760299626,0.01892346509671993,0.0195822454308094,11,11,9,9,9,0,0,0,0,0,11,11,9,9,9,0,0,0,0,0,11,0.8181818181818182,0.8181818181818182,,20,0.7400644822378514
2021_2022,Senate,r. rodriguez,Robert Rodriguez,D,SD-032,20031,legiscan_id,1.07919834545574,0.028338646829613887,0.028338646829613887,0.031210986267166042,0.03153910849453322,0.030461270670147953,13,13,12,12,11,3,3,3,3,3,10,10,9,9,8,0,0,0,0,0,13,0.9230769230769231,0.8461538461538461,,11,0.9248174311223726
2021_2022,Senate,b. kirkmeyer,Barbara Kirkmeyer,R,SD-023,22456,legiscan_id,0.483292507681433,0.017711654268508677,0.017711654268508677,0.012484394506866416,0.010513036164844407,0.008703220191470844,10,10,6,5,4,0,0,0,0,0,10,10,6,5,4,0,0,0,0,0,10,0.5,0.4,,27,0.5156590911362073
