bill_id,term,session,data_name,title,introduced,action_in_comm,action_beyond_comm,passed_chamber,law,chamber_code,SS,commem
SB16-0196,2015_2016,2016-RS,cooke j.,Inclusive Higher Education Pilot Program,1,1,1,1,1,S,0,0
SB16-0197,2015_2016,2016-RS,steadman p.,Liquor-licensed Drugstores Multiple Licenses,1,1,1,1,1,S,0,0
SB16-0198,2015_2016,2016-RS,holbert c.,Workers' Compensation Insurance Forms Certified Filed With Department Of Institutions,1,1,1,1,1,S,0,0
SB16-0199,2015_2016,2016-RS,scott r.,Program Of All-inclusive Care For The Elderly,1,1,1,1,1,S,0,0
SB16-0200,2015_2016,2016-RS,sonnenberg j.,Create Director Water Project Permit Coordination,1,1,1,1,1,S,0,0
SB16-0201,2015_2016,2016-RS,grantham k.,Restructure Child Welfare Funding,1,1,1,1,1,S,0,0
SB16-0202,2015_2016,2016-RS,steadman p.,Increasing Access Effective Substance Use Services,1,1,1,1,1,S,0,0
SB16-0203,2015_2016,2016-RS,lambert k.,Evaluation Of The State's Tax Expenditures,1,1,1,1,1,S,0,0
SB16-0204,2015_2016,2016-RS,lambert k.,Higher Education Revenue Bond Intercept Program,1,1,1,1,1,S,0,0
SB16-0205,2015_2016,2016-RS,lambert k.,Expenses Of Indigent Parents,1,1,1,1,1,S,0,0
SB16-0206,2015_2016,2016-RS,cadman b.,Ban Sale Manufacture Possession Powdered Alcohol,1,1,0,0,0,S,0,0
SB16-0208,2015_2016,2016-RS,hill o.,Funding For Charter Schools That Convert,1,1,1,1,1,S,0,0
SB16-0209,2015_2016,2016-RS,todd n.,Authorize School District Property Lease To Higher Education Institution,1,1,1,1,1,S,0,0
SB16-0210,2015_2016,2016-RS,baumgardner r.,Fix Colorado Roads Act,1,1,1,1,0,S,0,0
SB16-0211,2015_2016,2016-RS,cadman b.,Limit Certain Contests Past Special District Elections,1,1,1,1,1,S,0,0
SB16-0212,2015_2016,2016-RS,crowder l.,12-month Eligibility Child Care Assistance Program,1,1,1,1,1,S,0,0
SB16-0213,2015_2016,2016-RS,scheffel m.,Construction Defect Litigation Study Group,1,1,1,1,0,S,0,0
SB16-0214,2015_2016,2016-RS,marble v.,Real-time Water Management Study,1,1,0,0,0,S,0,0
SB16-0215,2015_2016,2016-RS,tate j.,Twice Monthly Payroll System For State Employees,1,1,1,1,1,S,0,0
SB16-0216,2015_2016,2016-RS,lundberg k.,Restore Presidential Primary Election,1,1,1,0,0,S,0,0
SB16-0217,2015_2016,2016-RS,hill o.,Expedite Litigation Workers' Compensation Claims,1,1,1,1,1,S,0,0
SB16-0218,2015_2016,2016-RS,lambert k.,State Severance Tax Refunds,1,1,1,1,1,S,0,0
