term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2017_2018,House,t. carver,"carver, terri",,,322588,klarner_id,0.7966746880856825,0.010932944606413994,0.010932944606413994,0.011848341232227487,0.01197246333433104,0.01204335608189482,9,9,8,8,6,0,0,0,0,0,9,9,8,8,6,0,0,0,0,0,9,0.8888888888888888,0.6666666666666666,,37,0.8027644446834986
2017_2018,House,a. garnett,"garnett, alec",,,322553,klarner_id,0.70723158196829,0.010932944606413994,0.010932944606413994,0.010367298578199052,0.008979347500748278,0.010036130068245684,9,9,7,6,5,0,0,0,0,0,9,9,7,6,5,0,0,0,0,0,9,0.6666666666666666,0.5555555555555556,,46,0.7126222184474521
2017_2018,House,d. pabon,"pabon, dan",,,295923,klarner_id,1.667967960841681,0.023080660835762875,0.023080660835762875,0.025177725118483412,0.025441484585453457,0.02408671216378964,19,19,17,17,12,0,0,0,0,0,19,19,17,17,12,0,0,0,0,0,19,0.8947368421052632,0.631578947368421,,10,1.680784743250693
2017_2018,House,d. thurlow,"thurlow, dan",,,322662,klarner_id,1.574130229477765,0.0206511175898931,0.0206511175898931,0.02221563981042654,0.022448368751870697,0.028101164191087918,17,17,15,15,14,0,0,0,0,0,17,17,15,15,14,0,0,0,0,0,17,0.8823529411764706,0.8235294117647058,,11,1.5859181967736233
2017_2018,House,t. exum,"exum, thomas (tony) sr.",,,309323,klarner_id,0.5585103839753306,0.007288629737609329,0.007288629737609329,0.008886255924170616,0.008979347500748278,0.008028904054596548,6,6,6,6,4,0,0,0,0,0,6,6,6,6,4,0,0,0,0,0,6,1.0,0.6666666666666666,,51,0.5628254458828216
2017_2018,House,c. duran,"duran, crisanta",,,295924,klarner_id,1.1563764425483087,0.017006802721088437,0.017006802721088437,0.017772511848341232,0.017958695001496557,0.014050582095543959,12,12,10,10,7,2,2,2,2,0,10,10,8,8,7,0,0,0,0,0,12,0.8333333333333334,0.5833333333333334,,23,1.014880862839014
2017_2018,House,j. coleman,"rashadcoleman, james",,,362286,klarner_id,0.9400838796216704,0.012147716229348883,0.012147716229348883,0.01481042654028436,0.014965579167913799,0.014050582095543959,10,10,10,10,7,0,0,0,0,0,10,10,10,10,7,0,0,0,0,0,10,1.0,0.7,,29,0.9473166033530898
2017_2018,House,b. pettersen,"pettersen, brittany",,,309355,klarner_id,1.9078674782316989,0.024295432458697766,0.024295432458697766,0.02962085308056872,0.029931158335827598,0.030108390204737052,19,19,19,19,14,1,1,1,1,1,18,18,18,18,13,0,0,0,0,0,19,1.0,0.7368421052631579,,7,1.8193773528224835
2017_2018,House,j. bridges,"bridges, jeff",,,362279,klarner_id,0.7966746880856825,0.010932944606413994,0.010932944606413994,0.011848341232227487,0.01197246333433104,0.01204335608189482,9,9,8,8,6,0,0,0,0,0,9,9,8,8,6,0,0,0,0,0,9,0.8888888888888888,0.6666666666666666,,37,0.8027644446834986
2017_2018,House,b. rankin,"rankin, bob",,,295881,klarner_id,1.3082662063790549,0.017006802721088437,0.017006802721088437,0.01925355450236967,0.019455252918287938,0.022079486150140507,14,14,13,13,11,0,0,0,0,0,14,14,13,13,11,0,0,0,0,0,14,0.9285714285714286,0.7857142857142857,,20,1.3181566173277854
2017_2018,House,l. liston,"liston, larry g.",,,260060,klarner_id,0.5174194960980172,0.007288629737609329,0.007288629737609329,0.00740521327014218,0.0074827895839568994,0.008028904054596548,6,6,5,5,4,0,0,0,0,0,6,6,5,5,4,0,0,0,0,0,6,0.8333333333333334,0.6666666666666666,,53,0.5213517217420877
2017_2018,House,m. weissman,"weissman, mike",,,362361,klarner_id,1.490113691302243,0.0206511175898931,0.0206511175898931,0.025177725118483412,0.025441484585453457,0.016057808109193095,15,15,15,15,8,2,2,2,2,0,13,13,13,13,8,0,0,0,0,0,15,1.0,0.5333333333333333,,14,1.3514184534167315
2017_2018,House,c. hansen,"hansen, chris",,,362285,klarner_id,1.1286767235599506,0.017006802721088437,0.017006802721088437,0.017772511848341232,0.017958695001496557,0.01204335608189482,14,14,12,12,6,0,0,0,0,0,14,14,12,12,6,0,0,0,0,0,14,0.8571428571428571,0.42857142857142855,,24,1.1375699899612448
2017_2018,House,p. lawrence,"lawrence, polly",,,309385,klarner_id,0.27169200090335477,0.004859086491739553,0.004859086491739553,0.002962085308056872,0.00299311583358276,0.004014452027298274,4,4,2,2,2,0,0,0,0,0,4,4,2,2,2,0,0,0,0,0,4,0.5,0.5,,61,0.27372112854363884
2017_2018,House,a. benavidez,"benavidez, adrienne",,,362346,klarner_id,0.9092155947955257,0.015792031098153546,0.015792031098153546,0.01481042654028436,0.01346902125112242,0.00602167804094741,13,13,10,9,3,0,0,0,0,0,13,13,10,9,3,0,0,0,0,0,13,0.6923076923076923,0.23076923076923078,,32,0.9165267485511797
2017_2018,House,s. beckman,"beckman, susan",,,362364,klarner_id,0.7144929123310555,0.010932944606413994,0.010932944606413994,0.008886255924170616,0.008979347500748278,0.01204335608189482,9,9,6,6,6,0,0,0,0,0,9,9,6,6,6,0,0,0,0,0,9,0.6666666666666666,0.6666666666666666,,44,0.7198169964020305
2017_2018,House,c. kennedy,"kennedy, chris",,,322660,klarner_id,0.9651310041199156,0.014577259475218658,0.014577259475218658,0.016291469194312798,0.01646213708470518,0.008028904054596548,12,12,11,11,4,0,0,0,0,0,12,12,11,11,4,0,0,0,0,0,12,0.9166666666666666,0.3333333333333333,,28,0.9728868450442641
2017_2018,House,p. rosenthal,"rosenthal, paul",,,309300,klarner_id,0.787678144443251,0.01336248785228377,0.01336248785228377,0.011848341232227487,0.010475905417539658,0.008028904054596548,11,11,8,7,4,0,0,0,0,0,11,11,8,7,4,0,0,0,0,0,11,0.6363636363636364,0.36363636363636365,,40,0.793837621428949
2017_2018,House,s. lontine,"lontine, susan",,,322551,klarner_id,1.103629599061706,0.014577259475218658,0.014577259475218658,0.016291469194312798,0.01646213708470518,0.018065034122842234,12,12,11,11,9,0,0,0,0,0,12,12,11,11,9,0,0,0,0,0,12,0.9166666666666666,0.75,,25,1.1119997482700705
