term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2017_2018,Senate,j. sonnenberg,"sonnenberg, jerry",,,271478,klarner_id,1.1672484330193131,0.03151862464183381,0.03151862464183381,0.036968576709796676,0.036893203883495145,0.029850746268656716,17,17,15,14,10,5,5,5,5,2,12,12,10,9,8,0,0,0,0,0,17,0.8235294117647058,0.5882352941176471,,11,1.063684857980793
2017_2018,Senate,l. guzman,"guzman, lucia",,,295913,klarner_id,0.40023661021992424,0.012893982808022923,0.012893982808022923,0.009242144177449169,0.009708737864077669,0.012437810945273632,6,6,3,3,3,3,3,2,2,2,3,3,1,1,1,0,0,0,0,0,6,0.5,0.5,,31,0.2980879420415838
2017_2018,Senate,i. aguilar,"aguilar, irene",,,309270,klarner_id,0.5444673133527344,0.02005730659025788,0.02005730659025788,0.011090573012939002,0.011650485436893204,0.014925373134328358,10,10,4,4,4,4,4,2,2,2,6,6,2,2,2,0,0,0,0,0,10,0.4,0.4,,27,0.4451507597465297
2017_2018,Senate,a. kerr,"kerr, andrew",,,271398,klarner_id,0.5444673133527344,0.02005730659025788,0.02005730659025788,0.011090573012939002,0.011650485436893204,0.014925373134328358,12,12,6,6,6,2,2,0,0,0,10,10,6,6,6,0,0,0,0,0,12,0.5,0.5,,27,0.5961758840831676
2017_2018,Senate,s. fenberg,"fenberg, stephen",,,362195,klarner_id,0.5683541769439971,0.01862464183381089,0.01862464183381089,0.012939001848428836,0.013592233009708738,0.017412935323383085,10,10,5,5,5,3,3,2,2,2,7,7,3,3,3,0,0,0,0,0,10,0.5,0.5,,24,0.496813236735973
2017_2018,Senate,c. jahn,"jahn, cheri",,,18618,klarner_id,0.6361852107167805,0.017191977077363897,0.017191977077363897,0.0166358595194085,0.017475728155339806,0.022388059701492536,11,11,8,8,8,1,1,1,1,1,10,10,7,7,7,0,0,0,0,0,11,0.7272727272727273,0.7272727272727273,,22,0.6756507528831786
2017_2018,Senate,l. court,"court, lois",,,283559,klarner_id,0.5683541769439971,0.01862464183381089,0.01862464183381089,0.012939001848428836,0.013592233009708738,0.017412935323383085,10,10,5,5,5,3,3,2,2,2,7,7,3,3,3,0,0,0,0,0,10,0.5,0.5,,24,0.496813236735973
2017_2018,Senate,d. kagan,"kagan, daniel",,,295919,klarner_id,0.6724702668962912,0.022922636103151862,0.022922636103151862,0.014787430683918669,0.015533980582524271,0.01990049751243781,14,14,7,7,7,2,2,1,1,1,12,12,6,6,6,0,0,0,0,0,14,0.5,0.5,,18,0.6955385314303623
2017_2018,Senate,j. kefalas,"kefalas, john michael",,,260138,klarner_id,0.588411483534255,0.02005730659025788,0.02005730659025788,0.012939001848428836,0.013592233009708738,0.017412935323383085,9,9,4,4,4,5,5,3,3,3,4,4,1,1,1,0,0,0,0,0,9,0.4444444444444444,0.4444444444444444,,23,0.4213006745676541
2017_2018,Senate,r. fields,"fields, rhonda",,,295994,klarner_id,0.42676784507806176,0.012893982808022923,0.012893982808022923,0.011090573012939002,0.011650485436893204,0.012437810945273632,9,9,6,6,5,0,0,0,0,0,9,9,6,6,5,0,0,0,0,0,9,0.6666666666666666,0.5555555555555556,,30,0.5045106860178051
2017_2018,Senate,k. donovan,"donovan, kerry",,,322522,klarner_id,0.5282395637634812,0.015759312320916905,0.015759312320916905,0.012939001848428836,0.013592233009708738,0.017412935323383085,10,10,6,6,6,1,1,1,1,1,9,9,5,5,5,0,0,0,0,0,10,0.6,0.6,,29,0.5484757137254163
2017_2018,Senate,m. merrifield,"merrifield, michael",,,18377,klarner_id,0.34151502129456474,0.017191977077363897,0.017191977077363897,0.005545286506469501,0.003883495145631068,0.004975124378109453,11,11,3,2,2,1,1,0,0,0,10,10,3,2,2,0,0,0,0,0,11,0.18181818181818182,0.18181818181818182,,32,0.3810943931491619
2017_2018,Senate,n. todd,"todd, nancy j.",,,260115,klarner_id,0.6562425173070383,0.01862464183381089,0.01862464183381089,0.0166358595194085,0.017475728155339806,0.022388059701492536,11,11,8,8,8,2,2,1,1,1,9,9,7,7,7,0,0,0,0,0,11,0.7272727272727273,0.7272727272727273,,20,0.6756507528831786
2017_2018,Senate,r. zenzinger,"zenzinger, rachel",,,322535,klarner_id,0.5645246199429922,0.02148997134670487,0.02148997134670487,0.011090573012939002,0.011650485436893204,0.014925373134328358,13,13,6,6,6,2,2,0,0,0,11,11,6,6,6,0,0,0,0,0,13,0.46153846153846156,0.46153846153846156,,26,0.6200259692620432
2017_2018,Senate,r. scott,"scott, ray",,,296017,klarner_id,0.6505922527852847,0.02005730659025788,0.02005730659025788,0.018484288354898338,0.019417475728155338,0.014925373134328358,13,13,9,9,6,1,1,1,1,0,12,12,8,8,6,0,0,0,0,0,13,0.6923076923076923,0.46153846153846156,,21,0.7146685726441663
2017_2018,Senate,m. jones,"jones, matthew (matt)",,,19023,klarner_id,0.2722336566763672,0.01002865329512894,0.01002865329512894,0.005545286506469501,0.005825242718446602,0.007462686567164179,6,6,3,3,3,1,1,0,0,0,5,5,3,3,3,0,0,0,0,0,6,0.5,0.5,,34,0.2980879420415838
2017_2018,Senate,a. williams,"williams, angela",,,295929,klarner_id,0.27422479678196204,0.011461318051575931,0.011461318051575931,0.0073937153419593345,0.003883495145631068,0.004975124378109453,7,7,3,2,2,1,1,1,0,0,6,6,2,2,2,0,0,0,0,0,7,0.2857142857142857,0.2857142857142857,,33,0.2856940524336593
2017_2018,Senate,k. grantham,"grantham, kevin j.",,,295877,klarner_id,0.19993754411596001,0.008595988538681949,0.008595988538681949,0.005545286506469501,0.005825242718446602,0.0,4,4,2,2,0,2,2,1,1,0,2,2,1,1,0,0,0,0,0,0,4,0.5,0.0,,35,0.15849540963691794
