term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2019_2020,House,c. hansen,Chris Hansen,D,HD-006,19205,legiscan_id,0.8564309690504479,0.011981787682722261,0.01199616122840691,0.013386880856760375,0.012207882804325079,0.01160092807424594,10,10,8,7,6,0,0,0,0,0,10,10,8,7,6,0,0,0,0,0,10,0.7,0.6,,37,0.929350760073196
2019_2020,House,m. soper,Matt Soper,R,HD-054,20139,legiscan_id,0.6898130647682356,0.011981787682722261,0.010796545105566218,0.010040160642570281,0.008719916288803628,0.007733952049497293,10,9,6,5,4,0,0,0,0,0,10,9,6,5,4,0,0,0,0,0,10,0.5,0.4,,42,0.7468136047692248
2019_2020,House,r. galindo,Rochelle Galindo,D,HD-050,20132,legiscan_id,0.142049896232383,0.0023963575365444525,0.0023992322456813818,0.0016733601070950468,0.0017439832577607255,0.0019334880123743233,2,2,1,1,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,2,0.5,0.5,,66,0.1538027867379188
2019_2020,House,m. duran,Monica Duran,D,HD-024,20148,legiscan_id,0.43264998499948937,0.008387251377905584,0.008397312859884837,0.0050200803212851405,0.005231949773282177,0.0038669760247486465,7,7,3,3,2,0,0,0,0,0,7,7,3,3,2,0,0,0,0,0,7,0.42857142857142855,0.2857142857142857,,54,0.467230922070801
2019_2020,House,d. jackson,Dominique Jackson,D,HD-042,18715,legiscan_id,1.0255496974560714,0.014378145219266714,0.014395393474088292,0.015060240963855422,0.013951866062085804,0.015467904098994586,10,10,7,6,6,2,2,2,2,2,8,8,5,4,4,0,0,0,0,0,10,0.6,0.6,,28,0.8769366867929561
2019_2020,House,t. exum,Thomas Exum,D,HD-017,15133,legiscan_id,0.5153350066107704,0.005990893841361131,0.005998080614203455,0.008366800535475234,0.008719916288803628,0.007733952049497293,5,5,5,5,4,0,0,0,0,0,5,5,5,5,4,0,0,0,0,0,5,1.0,0.8,,47,0.5604139449171915
2019_2020,House,m. weissman,Michael Weissman,D,HD-036,18723,legiscan_id,1.5187307485952306,0.016774502755811167,0.016794625719769675,0.023427041499330656,0.024415765608650157,0.027068832173240527,11,11,11,11,11,3,3,3,3,3,8,8,8,8,8,0,0,0,0,0,11,1.0,1.0,,10,1.298722644629787
2019_2020,House,m. baisley,Mark Baisley,R,HD-039,20126,legiscan_id,0.24275728165912552,0.005990893841361131,0.005998080614203455,0.0016733601070950468,0.0017439832577607255,0.0019334880123743233,5,5,1,1,1,0,0,0,0,0,5,5,1,1,1,0,0,0,0,0,5,0.2,0.2,,62,0.2610140620526424
2019_2020,House,k. mullica,Kyle Mullica,D,HD-034,20136,legiscan_id,1.1043085664750427,0.01557632398753894,0.015595009596928982,0.01673360107095047,0.017439832577607256,0.013534416086620264,11,11,8,8,6,2,2,2,2,1,9,9,6,6,5,0,0,0,0,0,11,0.7272727272727273,0.5454545454545454,,24,0.9919077752164179
2019_2020,House,m. snyder,Marc Snyder,D,HD-018,20138,legiscan_id,0.9584114405049098,0.011981787682722261,0.01199616122840691,0.015060240963855422,0.013951866062085804,0.015467904098994586,10,10,9,8,8,0,0,0,0,0,10,10,9,8,8,0,0,0,0,0,10,0.8,0.8,,32,1.0415938931824955
2019_2020,House,r. pelton,Rod Pelton,R,HD-065,20026,legiscan_id,0.4932879456483108,0.00958543014617781,0.009596928982725527,0.0050200803212851405,0.005231949773282177,0.00580046403712297,8,8,3,3,3,0,0,0,0,0,8,8,3,3,3,0,0,0,0,0,8,0.375,0.375,,49,0.5328825437569054
2019_2020,House,t. geitner,Tim Geitner,R,HD-019,20133,legiscan_id,0.7360452273074362,0.01557632398753894,0.015595009596928982,0.006693440428380187,0.006975933031042902,0.007733952049497293,12,12,3,3,3,1,1,1,1,1,11,11,2,2,2,0,0,0,0,0,12,0.25,0.25,,40,0.6758309108432037
2019_2020,House,b. titone,Brianna Titone,D,HD-027,20142,legiscan_id,1.022896630891481,0.014378145219266714,0.014395393474088292,0.015060240963855422,0.01569584931984653,0.013534416086620264,12,12,9,9,7,0,0,0,0,0,12,12,9,9,7,0,0,0,0,0,12,0.75,0.5833333333333334,,29,1.1099734701827624
2019_2020,House,l. landgraf,Lois Landgraf,R,HD-021,14271,legiscan_id,0.5010613279783704,0.007189072609633357,0.007197696737044146,0.006693440428380187,0.006975933031042902,0.007733952049497293,6,6,4,4,4,0,0,0,0,0,6,6,4,4,4,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,,48,0.5437369634085262
2019_2020,House,s. jaquez lewis,Sonya Jaquez Lewis,D,HD-012,20027,legiscan_id,0.43392307102720873,0.004792715073088905,0.0047984644913627635,0.006693440428380187,0.006975933031042902,0.007733952049497293,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,3,1.0,1.0,,53,0.3541970848990328
2019_2020,House,d. valdez,Donald Valdez,D,HD-062,18716,legiscan_id,0.9066424808046193,0.01557632398753894,0.015595009596928982,0.011713520749665328,0.012207882804325079,0.009667440061871617,13,13,7,7,5,0,0,0,0,0,13,13,7,7,5,0,0,0,0,0,13,0.5384615384615384,0.38461538461538464,,34,0.9810533555647973
2019_2020,House,r. bockenfeld,Rod Bockenfeld,R,HD-056,20128,legiscan_id,0.20918815318354467,0.004792715073088905,0.0047984644913627635,0.0016733601070950468,0.0017439832577607255,0.0019334880123743233,4,4,1,1,1,0,0,0,0,0,4,4,1,1,1,0,0,0,0,0,4,0.25,0.25,,64,0.22527697028106786
2019_2020,House,s. beckman,Susan Beckman,R,HD-038,18725,legiscan_id,0.24275728165912552,0.005990893841361131,0.005998080614203455,0.0016733601070950468,0.0017439832577607255,0.0019334880123743233,5,5,1,1,1,0,0,0,0,0,5,5,1,1,1,0,0,0,0,0,5,0.2,0.2,,62,0.2610140620526424
2019_2020,House,e. sirota,Emily Sirota,D,HD-009,20024,legiscan_id,0.7994347990755364,0.010783608914450037,0.010796545105566218,0.011713520749665328,0.012207882804325079,0.01160092807424594,8,8,6,6,5,1,1,1,1,1,7,7,5,5,4,0,0,0,0,0,8,0.75,0.625,,38,0.7499538234266848
2019_2020,House,p. buck,Perry Buck,R,HD-049,14807,legiscan_id,0.3512380494159277,0.007189072609633357,0.007197696737044146,0.0033467202141900937,0.003487966515521451,0.0038669760247486465,6,6,2,2,2,0,0,0,0,0,6,6,2,2,2,0,0,0,0,0,6,0.3333333333333333,0.3333333333333333,,55,0.3790797570189867
2019_2020,House,p. neville,Patrick Neville,R,HD-045,16575,legiscan_id,0.32554919777955826,0.010783608914450037,0.010796545105566218,0.0016733601070950468,0.0,0.0,9,9,1,0,0,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,9,0.0,0.0,,57,0.3472279758527631
2019_2020,House,a. valdez,Alex Valdez,D,HD-005,20143,legiscan_id,1.1340304652128734,0.01557632398753894,0.015595009596928982,0.01673360107095047,0.01569584931984653,0.01740139211136891,12,12,9,8,8,1,1,1,1,1,11,11,8,7,7,0,0,0,0,0,12,0.6666666666666666,0.6666666666666666,,21,1.1130680767256447
2019_2020,House,t. sullivan,Tom Sullivan,D,HD-037,20140,legiscan_id,0.8600727597243577,0.011981787682722261,0.01199616122840691,0.011713520749665328,0.012207882804325079,0.013534416086620264,9,9,6,6,6,1,1,1,1,1,8,8,5,5,5,0,0,0,0,0,9,0.6666666666666666,0.6666666666666666,,36,0.8156054451127892
2019_2020,House,l. liston,Larry Liston,R,HD-016,3329,legiscan_id,0.3398228764119582,0.00958543014617781,0.009596928982725527,0.0033467202141900937,0.0017439832577607255,0.0,8,8,2,1,0,0,0,0,0,0,8,8,2,1,0,0,0,0,0,0,8,0.125,0.0,,56,0.36390495736142836
2019_2020,House,r. holtorf,Richard Holtorf,R,HD-064,21496,legiscan_id,0.27632641013470643,0.007189072609633357,0.007197696737044146,0.0016733601070950468,0.0017439832577607255,0.0019334880123743233,6,6,1,1,1,0,0,0,0,0,6,6,1,1,1,0,0,0,0,0,6,0.16666666666666666,0.16666666666666666,,59,0.2967511538242169
2019_2020,House,s. humphrey,Stephen Humphrey,R,HD-048,14269,legiscan_id,0.3163958349126275,0.00958543014617781,0.009596928982725527,0.0016733601070950468,0.0017439832577607255,0.0,8,8,1,1,0,0,0,0,0,0,8,8,1,1,0,0,0,0,0,0,8,0.125,0.0,,58,0.33831080745283604
2019_2020,House,l. saine,Lori Saine,R,HD-063,14281,legiscan_id,0.5232152834499817,0.010783608914450037,0.010796545105566218,0.006693440428380187,0.005231949773282177,0.0038669760247486465,9,9,4,3,2,0,0,0,0,0,9,9,4,3,2,0,0,0,0,0,9,0.3333333333333333,0.2222222222222222,,46,0.5642992555225423
2019_2020,House,k. van winkle,Kevin Van Winkle,R,HD-043,16578,legiscan_id,0.4932879456483108,0.00958543014617781,0.009596928982725527,0.0050200803212851405,0.005231949773282177,0.00580046403712297,8,8,3,3,3,0,0,0,0,0,8,8,3,3,3,0,0,0,0,0,8,0.375,0.375,,49,0.5328825437569054
2019_2020,House,d. williams,Dave Williams,R,HD-015,18714,legiscan_id,0.4340299655363604,0.011981787682722261,0.01199616122840691,0.0033467202141900937,0.0017439832577607255,0.0019334880123743233,10,10,2,1,1,0,0,0,0,0,10,10,2,1,1,0,0,0,0,0,10,0.1,0.1,,52,0.46529367081910733
2019_2020,House,s. sandridge,Shane Sandridge,R,HD-014,19536,legiscan_id,0.2685530278046467,0.00958543014617781,0.009596928982725527,0.0,0.0,0.0,8,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,8,0.0,0.0,,61,0.2858967341725962
2019_2020,House,k. tipper,Kerry Tipper,D,HD-028,20141,legiscan_id,1.2463584627074258,0.017972681524083392,0.017994241842610365,0.018406961178045515,0.01918381583536798,0.015467904098994586,13,13,9,9,6,2,2,2,2,2,11,11,7,7,4,0,0,0,0,0,13,0.6923076923076923,0.46153846153846156,,17,1.115796032039807
2019_2020,House,j. wilson,James Wilson,R,HD-060,10783,legiscan_id,0.4932879456483108,0.00958543014617781,0.009596928982725527,0.0050200803212851405,0.005231949773282177,0.00580046403712297,8,8,3,3,3,0,0,0,0,0,8,8,3,3,3,0,0,0,0,0,8,0.375,0.375,,49,0.5328825437569054
2019_2020,House,k. lewis,Kimmi Lewis,R,HD-064,18720,legiscan_id,0.20918815318354467,0.004792715073088905,0.0047984644913627635,0.0016733601070950468,0.0017439832577607255,0.0019334880123743233,4,4,1,1,1,0,0,0,0,0,4,4,1,1,1,0,0,0,0,0,4,0.25,0.25,,64,0.22527697028106786
2019_2020,House,j. bridges,Jeff Bridges,D,HD-003,19048,legiscan_id,0.033569128475580835,0.0011981787682722263,0.0011996161228406909,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,,68,0.035737091771574525
2019_2020,House,m. young,Mary Young,D,HD-050,21455,legiscan_id,0.7102494811619151,0.011981787682722261,0.01199616122840691,0.008366800535475234,0.008719916288803628,0.009667440061871617,9,9,4,4,4,1,1,1,1,1,8,8,3,3,3,0,0,0,0,0,9,0.4444444444444444,0.4444444444444444,,41,0.6509482387232497
2019_2020,House,s. woodrow,Steven Woodrow,D,HD-006,21549,legiscan_id,0.033569128475580835,0.0011981787682722263,0.0011996161228406909,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,,68,0.035737091771574525
2019_2020,House,p. will,Perry Will,R,HD-057,21293,legiscan_id,0.142049896232383,0.0023963575365444525,0.0023992322456813818,0.0016733601070950468,0.0017439832577607255,0.0019334880123743233,2,2,1,1,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,2,0.5,0.5,,66,0.1538027867379188
2019_2020,House,r. champion,Richard Champion,R,HD-038,21604,legiscan_id,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,70,0.0
2019_2020,Senate,d. moreno,Dominick Moreno,D,SD-021,14277,legiscan_id,3.3966399157416163,0.08,0.08,0.09975062344139651,0.10025706940874037,0.11174785100286533,40,40,38,37,37,2,2,2,2,2,38,38,36,35,35,0,0,0,0,0,40,0.925,0.925,,1,3.451418102919663
2019_2020,Senate,j. bridges,Jeff Bridges,D,SD-026,19048,legiscan_id,0.9914089310646969,0.02666666666666667,0.02666666666666667,0.02743142144638404,0.028277634961439587,0.02865329512893983,13,13,10,10,9,1,1,1,1,1,12,12,9,9,8,0,0,0,0,0,13,0.7692307692307693,0.6923076923076923,,14,0.9685542470909426
2019_2020,Senate,j. gonzales,Julie Gonzales,D,SD-034,20029,legiscan_id,1.861392777921537,0.047619047619047616,0.047619047619047616,0.05486284289276808,0.05398457583547558,0.054441260744985676,19,19,16,15,13,6,6,6,6,6,13,13,10,9,7,0,0,0,0,0,19,0.7894736842105263,0.6842105263157895,,3,1.446444751985906
2019_2020,Senate,r. fields,Rhonda Fields,D,SD-029,11607,legiscan_id,1.818130469337045,0.045714285714285714,0.045714285714285714,0.05236907730673317,0.05141388174807198,0.05730659025787966,22,22,19,18,18,2,2,2,2,2,20,20,17,16,16,0,0,0,0,0,22,0.8181818181818182,0.8181818181818182,,5,1.7624155011562181
2019_2020,Senate,s. fenberg,Stephen Fenberg,D,SD-018,18729,legiscan_id,1.2449780917751931,0.03238095238095238,0.03238095238095238,0.034912718204488775,0.03598971722365039,0.03724928366762178,14,14,11,11,10,3,3,3,3,3,11,11,8,8,7,0,0,0,0,0,14,0.7857142857142857,0.7142857142857143,,11,1.0589709978495767
2019_2020,Senate,b. gardner,Bob Gardner,R,SD-012,18726,legiscan_id,0.7814240357067066,0.030476190476190476,0.030476190476190476,0.014962593516209476,0.015424164524421594,0.017191977077363897,16,16,6,6,6,0,0,0,0,0,16,16,6,6,6,0,0,0,0,0,16,0.375,0.375,,19,0.8316571310578283
2019_2020,Senate,d. coram,Donald Coram,R,SD-006,10773,legiscan_id,0.6599989514988498,0.024761904761904763,0.024761904761904763,0.014962593516209476,0.012853470437017995,0.014326647564469915,12,12,5,4,4,1,1,1,1,1,11,11,4,3,3,0,0,0,0,0,12,0.3333333333333333,0.3333333333333333,,24,0.6122436411377511
2019_2020,Senate,k. donovan,Kerry Donovan,D,SD-005,16569,legiscan_id,1.7836679232871064,0.047619047619047616,0.047619047619047616,0.05236907730673317,0.05141388174807198,0.04871060171919771,24,24,20,19,16,1,1,1,1,1,23,23,19,18,15,0,0,0,0,0,24,0.7916666666666666,0.6666666666666666,,6,1.8146671692238396
2019_2020,Senate,j. tate,John Tate,R,SD-027,16512,legiscan_id,1.267494063645928,0.0380952380952381,0.0380952380952381,0.034912718204488775,0.033419023136246784,0.03151862464183381,20,20,14,13,11,0,0,0,0,0,20,20,14,13,11,0,0,0,0,0,20,0.65,0.55,,10,1.3523582384204453
2019_2020,Senate,j. ginal,Joann Ginal,D,SD-014,14268,legiscan_id,0.8719854104556588,0.022857142857142857,0.022857142857142857,0.029925187032418952,0.028277634961439587,0.017191977077363897,12,12,12,11,6,0,0,0,0,0,12,12,12,11,6,0,0,0,0,0,12,0.9166666666666666,0.5,,17,0.9309500156579479
2019_2020,Senate,l. garcia,Leroy Garcia,D,SD-003,14266,legiscan_id,1.4162615381999748,0.03238095238095238,0.03238095238095238,0.04239401496259352,0.043701799485861184,0.045845272206303724,16,16,16,16,15,1,1,1,1,1,15,15,15,15,14,0,0,0,0,0,16,1.0,0.9375,,8,1.4243077636909398
2019_2020,Senate,j. danielson,Jessie Danielson,D,SD-020,16583,legiscan_id,1.2237938340725016,0.03238095238095238,0.03238095238095238,0.03740648379052369,0.033419023136246784,0.034383954154727794,16,16,14,12,11,1,1,1,1,1,15,15,13,11,10,0,0,0,0,0,16,0.75,0.6875,,12,1.2168060850556046
2019_2020,Senate,m. foote,Mike Foote,D,SD-017,14265,legiscan_id,0.8862555050016948,0.024761904761904763,0.024761904761904763,0.02493765586034913,0.02570694087403599,0.022922636103151862,12,12,9,9,7,1,1,1,1,1,11,11,8,8,6,0,0,0,0,0,12,0.75,0.5833333333333334,,16,0.8557772478851036
2019_2020,Senate,j. cooke,John Cooke,R,SD-013,16513,legiscan_id,0.3632834464247819,0.013333333333333334,0.013333333333333334,0.007481296758104738,0.007712082262210797,0.008595988538681949,7,7,3,3,3,0,0,0,0,0,7,7,3,3,3,0,0,0,0,0,7,0.42857142857142855,0.42857142857142855,,33,0.3869129028783118
