bill_id,term,session,data_name,title,introduced,action_in_comm,action_beyond_comm,passed_chamber,law,chamber_code,SS,commem
HB19-1021,2019_2020,2019-RS,l. saine,Repeal Ammunition Magazine Prohibition,1,1,0,0,0,H,0,0
HB19-1022,2019_2020,2019-RS,s. sandridge,Deadly Force Against Intruder At A Business,1,1,0,0,0,H,0,0
HB19-1023,2019_2020,2019-RS,l. saine,Foster Children Driving Licenses,1,1,1,1,1,H,0,0
HB19-1024,2019_2020,2019-RS,h. mckean,Colorado Youth Advisory Council Review Committee,1,1,1,1,1,H,0,0
HB19-1025,2019_2020,2019-RS,j. melton,Limits On Job Applicant Criminal History Inquiries,1,1,1,1,1,H,1,0
HB19-1026,2019_2020,2019-RS,m. catlin,Parks And Wildlife Violations Of Law,1,1,1,1,1,H,0,0
HB19-1027,2019_2020,2019-RS,s. beckman,Clean Syringe Exchange Environmental Impact Report,1,1,0,0,0,H,0,0
HB19-1028,2019_2020,2019-RS,e. hooton,Medical Marijuana Condition Autism,1,1,1,1,1,H,0,0
HB19-1029,2019_2020,2019-RS,j. arndt,Republican River Water Conservation District,1,1,1,1,1,H,0,0
HB19-1030,2019_2020,2019-RS,m. soper,Unlawful Electronic Sexual Communication,1,1,1,1,1,H,0,0
HB19-1031,2019_2020,2019-RS,m. gray,Child Patient More Than One Primary Caregiver,1,1,1,1,1,H,0,0
HB19-1032,2019_2020,2019-RS,s. lontine,Comprehensive Human Sexuality Education,1,1,1,1,1,H,1,0
HB19-1033,2019_2020,2019-RS,k. tipper,Local Governments May Regulate Nicotine Products,1,1,1,1,1,H,0,0
HB19-1034,2019_2020,2019-RS,t. sullivan,Minimum Two-person Crew On Freight Trains,1,1,1,1,1,H,0,0
HB19-1035,2019_2020,2019-RS,j. rich,Remove Fee Cap Electrical Inspection Local Government Higher Education,1,1,1,1,1,H,0,0
HB19-1036,2019_2020,2019-RS,j. arndt,Annual Stipends For Certified School Professionals,1,1,1,1,1,H,0,0
HB19-1037,2019_2020,2019-RS,c. hansen,Colorado Energy Impact Assistance Act,1,1,1,1,0,H,0,0
HB19-1038,2019_2020,2019-RS,m. duran,Dental Services For Pregnant Women On Children's Basic Health Plan Plus,1,1,1,1,1,H,0,0
HB19-1039,2019_2020,2019-RS,d. esgar,Identity Documents For Transgender Persons,1,1,1,1,1,H,1,0
HB19-1040,2019_2020,2019-RS,d. valdez,Professional Land Surveyors Continuing Education,1,1,0,0,0,H,0,0
HB19-1041,2019_2020,2019-RS,j. buckner,Require Surgical Smoke Protection Policies,1,1,1,1,1,H,0,0
HB19-1042,2019_2020,2019-RS,s. gonzales-gutierrez,Extend Court Jurisdiction For Vulnerable Youth,1,1,1,1,1,H,0,0
HB19-1043,2019_2020,2019-RS,r. galindo,Life Care Institutions Post Surety Bond As Reserve,1,1,1,1,1,H,0,0
HB19-1044,2019_2020,2019-RS,t. kraft-tharp,Advance Behavioral Health Orders Treatment,1,1,1,1,1,H,0,0
HB19-1045,2019_2020,2019-RS,m. snyder,Office Of Public Guardianship Operation Conditions,1,1,1,1,1,H,0,0
HB19-1046,2019_2020,2019-RS,d. williams,Freedom To Vote Act,1,1,1,0,0,H,0,0
HB19-1047,2019_2020,2019-RS,b. buentello,Metropolitan District Fire Protection Sales Tax,1,1,1,1,1,H,0,0
HB19-1048,2019_2020,2019-RS,k. lewis,Local Election Of Library District Trustees,1,1,0,0,0,H,0,0
HB19-1049,2019_2020,2019-RS,p. neville,Concealed Handguns On School Grounds,1,1,0,0,0,H,0,0
HB19-1050,2019_2020,2019-RS,b. titone,Encourage Use Of Xeriscape In Common Areas,1,1,1,1,1,H,0,0
HB19-1051,2019_2020,2019-RS,t. carver,Colorado Department of Public Safety HumanTrafficking-related Training,1,1,1,1,1,H,0,0
HB19-1052,2019_2020,2019-RS,j. mccluskie,Early Childhood Development Special District,1,1,1,1,1,H,0,0
HB19-1053,2019_2020,2019-RS,d. valdez,Computer Science Courses Offered In Schools,1,1,0,0,0,H,0,0
HB19-1054,2019_2020,2019-RS,j. bridges,Disability Trust Requirements,1,1,0,0,0,H,0,0
HB19-1055,2019_2020,2019-RS,s. bird,Public School Cap Construction Financial Assistance,1,1,1,1,1,H,0,0
HB19-1056,2019_2020,2019-RS,a. benavidez,Election Day Holiday In Place Of Columbus Day,1,1,0,0,0,H,0,0
HB19-1057,2019_2020,2019-RS,r. pelton,Publish County Financial Reports Online Annually,1,1,0,0,0,H,0,0
HB19-1058,2019_2020,2019-RS,l. landgraf,Income Tax Benefits For Family Leave,1,1,0,0,0,H,0,0
HB19-1059,2019_2020,2019-RS,j. arndt,Remove Redundant Language In Educator Licensing,1,1,1,1,1,H,0,0
HB19-1060,2019_2020,2019-RS,h. mckean,Repeal Colorado Department Of Public Health And Environment Facility Life Safety Statutes,1,1,1,1,1,H,0,0
HB19-1061,2019_2020,2019-RS,r. bockenfeld,Zero-based Budgeting Review Principal Departments,1,1,0,0,0,H,0,0
HB19-1062,2019_2020,2019-RS,j. rich,Grand Junction Regional Center Campus,1,1,1,1,1,H,0,0
HB19-1063,2019_2020,2019-RS,t. kraft-tharp,At-risk Information Sharing Between County Departments,1,1,1,1,1,H,0,0
HB19-1064,2019_2020,2019-RS,t. sullivan,Victim Notification Criminal Proceedings,1,1,1,1,1,H,0,0
HB19-1065,2019_2020,2019-RS,m. soper,Public Hospital Boards Of Trustees,1,1,1,1,1,H,0,0
HB19-1066,2019_2020,2019-RS,b. buentello,Counting Special Education In Graduation Rates,1,1,1,1,1,H,0,0
HB19-1067,2019_2020,2019-RS,b. mclachlan,Motor Vehicle Window Tint,1,1,0,0,0,H,0,0
HB19-1068,2019_2020,2019-RS,j. arndt,Repeal Colorado Department Of Public Health And Environment Preparation Operational Planning,1,1,1,1,1,H,0,0
HB19-1069,2019_2020,2019-RS,d. jackson,Sign Language Interpreters Title Certification,1,1,1,1,1,H,0,0
HB19-1070,2019_2020,2019-RS,j. arndt,Colorado Department Of Public Health And Environment Cancer Drug Testing,1,1,1,1,1,H,0,0
HB19-1071,2019_2020,2019-RS,h. mckean,Colorado Department Of Public Health And Environment Water Quality Control,1,1,1,1,1,H,0,0
HB19-1072,2019_2020,2019-RS,h. mckean,Require Traffic Signals Cycle Yellow Before Green,1,1,0,0,0,H,0,0
HB19-1073,2019_2020,2019-RS,a. benavidez,Law Enforcement Information Sharing Grant Program,1,1,1,1,1,H,0,0
HB19-1074,2019_2020,2019-RS,k. ransom,Daylight Saving Time Exemption,1,1,0,0,0,H,0,0
HB19-1075,2019_2020,2019-RS,j. wilson,Tax Credit Employer-assisted Housing Pilot Program,1,1,0,0,0,H,0,0
HB19-1076,2019_2020,2019-RS,d. michaelson jenet,Clean Indoor Air Act Add E-cigarettes Remove Exceptions,1,1,1,1,1,H,0,0
HB19-1077,2019_2020,2019-RS,d. roberts,Pharmacist Dispense Drug Without Prescription In Emergency,1,1,1,1,1,H,0,0
HB19-1078,2019_2020,2019-RS,k. lewis,Landowner Consent Listing National Register,1,1,1,1,1,H,0,0
HB19-1079,2019_2020,2019-RS,d. williams,End Taxpayer-funded Lobbying Act,1,1,0,0,0,H,0,0
HB19-1080,2019_2020,2019-RS,r. bockenfeld,Benefits For First Responders With A Disability,1,1,1,1,1,H,0,0
HB19-1081,2019_2020,2019-RS,d. williams,Respondent Rights Discrimination Complaints,1,1,0,0,0,H,0,0
HB19-1082,2019_2020,2019-RS,m. catlin,Water Rights Easements,1,1,1,1,1,H,0,0
HB19-1083,2019_2020,2019-RS,e. hooton,Athletic Trainers License,1,1,1,1,1,H,0,0
HB19-1084,2019_2020,2019-RS,m. gray,Notice To Property Owners Whether Area Blighted,1,1,1,1,1,H,0,0
HB19-1085,2019_2020,2019-RS,t. exum,Grants For Property Tax Rent And Heat,1,1,1,1,1,H,0,0
HB19-1086,2019_2020,2019-RS,m. duran,Plumbing Inspections Ensure Compliance,1,1,1,1,1,H,0,0
HB19-1087,2019_2020,2019-RS,m. soper,Local Public Meeting Notices Posted On Website,1,1,1,1,1,H,0,0
HB19-1088,2019_2020,2019-RS,p. buck,Modify Income Tax Credit Health Care Preceptors,1,1,1,1,1,H,0,0
HB19-1089,2019_2020,2019-RS,k. tipper,Exemption From Garnishment For Medical Debt,1,1,0,0,0,H,0,0
HB19-1090,2019_2020,2019-RS,m. gray,Publicly Licensed Marijuana Companies,1,1,1,1,1,H,0,0
HB19-1091,2019_2020,2019-RS,k. lewis,Conservation Easement Transparency,1,1,0,0,0,H,0,0
HB19-1092,2019_2020,2019-RS,a. valdez,Animal Ban For Cruelty To Animals Conviction,1,1,1,1,1,H,0,0
HB19-1093,2019_2020,2019-RS,j. wilson,Higher Education Fixed-rate Tuition Contracts,1,1,0,0,0,H,0,0
HB19-1094,2019_2020,2019-RS,m. soper,Internet Link To Basic Life Skills Education Courses,1,1,1,0,0,H,0,0
HB19-1095,2019_2020,2019-RS,l. cutter,Physician Assistants Supervision And Liability,1,1,1,1,1,H,0,0
HB19-1096,2019_2020,2019-RS,j. melton,Colorado Right To Rest,1,1,0,0,0,H,0,0
HB19-1097,2019_2020,2019-RS,p. neville,General Fund Reductions,1,1,0,0,0,H,0,0
HB19-1098,2019_2020,2019-RS,m. gray,Deeds To Convey Real Property,1,1,1,1,1,H,0,0
HB19-1099,2019_2020,2019-RS,s. humphrey,Eliminate Red Light Cameras,1,1,0,0,0,H,0,0
HB19-1100,2019_2020,2019-RS,t. geitner,Prohibit Use Restriction On School District Property,1,1,1,1,1,H,0,0
HB19-1101,2019_2020,2019-RS,k. ransom,Prohibit Discrimination Labor Union Participation,1,1,0,0,0,H,0,0
HB19-1102,2019_2020,2019-RS,r. pelton,Nonanimal And Lab-grown Meat Misbranding,1,1,0,0,0,H,0,0
HB19-1103,2019_2020,2019-RS,s. humphrey,Protect Human Life At Conception,1,1,0,0,0,H,0,0
HB19-1104,2019_2020,2019-RS,k. ransom,Rights Of Persons Office Respondent Parents' Counsel,1,1,1,1,1,H,0,0
HB19-1105,2019_2020,2019-RS,k. mullica,Nurse Practitioner Workers' Compensation,1,1,1,1,1,H,0,0
HB19-1106,2019_2020,2019-RS,b. titone,Rental Application Fees,1,1,1,1,1,H,0,0
HB19-1107,2019_2020,2019-RS,j. coleman,Employment Support Job Retention Services Program,1,1,1,1,1,H,0,0
HB19-1108,2019_2020,2019-RS,l. liston,Nonresident Electors And Special Districts,1,1,1,1,0,H,0,0
HB19-1109,2019_2020,2019-RS,e. hooton,Convalescent Centers As Pharmacies,1,1,1,1,1,H,0,0
HB19-1110,2019_2020,2019-RS,l. cutter,Media Literacy,1,1,1,1,1,H,0,0
HB19-1111,2019_2020,2019-RS,m. baisley,Training Requirement For Colorado Civil Rights Commission,1,1,0,0,0,H,0,0
HB19-1112,2019_2020,2019-RS,p. neville,Child Safety Accounts,1,1,0,0,0,H,0,0
HB19-1113,2019_2020,2019-RS,d. roberts,Protect Water Quality Adverse Mining Impacts,1,1,1,1,1,H,0,0
HB19-1114,2019_2020,2019-RS,m. catlin,Agriculture Commissioner Farm Produce Safety,1,1,1,1,1,H,0,0
HB19-1115,2019_2020,2019-RS,l. liston,Assault On Detention Workers,1,1,0,0,0,H,0,0
HB19-1116,2019_2020,2019-RS,h. mckean,Hunter Education Courses In Public Schools,1,1,0,0,0,H,0,0
HB19-1117,2019_2020,2019-RS,s. sandridge,Regulation Of Professions And Occupations Reform,1,1,0,0,0,H,0,0
HB19-1118,2019_2020,2019-RS,d. jackson,Time Period To Cure Lease Violation,1,1,1,1,1,H,0,0
HB19-1119,2019_2020,2019-RS,j. coleman,Peace Officer Internal Investigation Open Records,1,1,1,1,1,H,1,0
HB19-1120,2019_2020,2019-RS,d. michaelson jenet,Youth Mental Health Education And Suicide Prevention,1,1,1,1,1,H,1,0
HB19-1121,2019_2020,2019-RS,j. mccluskie,Fifth-year High School & ASCENT Program Students,1,1,0,0,0,H,0,0
HB19-1122,2019_2020,2019-RS,j. buckner,Colorado Department Of Public Health And Environment Maternal Mortality Review Committee,1,1,1,1,1,H,0,0
HB19-1123,2019_2020,2019-RS,c. larson,Income Tax Deduction For 529 Account K-12 Expenses,1,1,0,0,0,H,0,0
HB19-1124,2019_2020,2019-RS,a. benavidez,Protect Colorado Residents From Federal Government Overreach,1,1,1,1,1,H,1,0
HB19-1125,2019_2020,2019-RS,j. melton,Mental Health Professional Access To Dismissed Complaint,1,1,0,0,0,H,0,0
HB19-1126,2019_2020,2019-RS,s. sandridge,Veteran And Military Green Alert Program,1,1,0,0,0,H,0,0
HB19-1127,2019_2020,2019-RS,a. garnett,Lieutenant Governor Concurrent State Service,1,1,1,1,1,H,0,0
HB19-1128,2019_2020,2019-RS,t. kraft-tharp,Lottery Intercepts,1,1,1,1,1,H,0,0
HB19-1129,2019_2020,2019-RS,d. michaelson jenet,Prohibit Conversion Therapy for A Minor,1,1,1,1,1,H,1,0
HB19-1130,2019_2020,2019-RS,l. liston,County Sheriff Qualification Training Requirements,1,1,1,0,0,H,0,0
HB19-1131,2019_2020,2019-RS,s. jaquez lewis,Prescription Drug Cost Education,1,1,1,1,1,H,0,0
HB19-1132,2019_2020,2019-RS,b. buentello,School Incentives To Use Colorado Food And Producers,1,1,1,1,1,H,0,0
HB19-1133,2019_2020,2019-RS,y. caraveo,Colorado Child Abuse Response And Evaluation Network,1,1,1,1,1,H,0,0
HB19-1134,2019_2020,2019-RS,j. buckner,Identification And Interventions For Students With Dyslexia,1,1,1,1,1,H,0,0
HB19-1135,2019_2020,2019-RS,m. gray,Clarify Income Tax Credit For Retrofitting A Home,1,1,1,1,1,H,0,0
HB19-1136,2019_2020,2019-RS,t. kraft-tharp,State Auditor Access To Records For Audits,1,1,1,1,1,H,0,0
HB19-1137,2019_2020,2019-RS,j. wilson,Expand Teacher Cadet Program Include Early Childhood Education,1,1,1,1,1,H,0,0
HB19-1138,2019_2020,2019-RS,d. williams,Vehicle Transfer Registration Fee Credit,1,1,1,1,1,H,0,0
HB19-1139,2019_2020,2019-RS,t. carver,American Civics Education,1,1,0,0,0,H,0,0
HB19-1140,2019_2020,2019-RS,s. humphrey,Live And Let Live Act,1,1,0,0,0,H,0,0
HB19-1141,2019_2020,2019-RS,s. beckman,Preserve Senior And Disabled Veteran Property Tax Exemption,1,1,0,0,0,H,0,0
HB19-1142,2019_2020,2019-RS,k. ransom,Safe Family Option For Parents,1,1,1,1,1,H,0,0
HB19-1143,2019_2020,2019-RS,s. lontine,Distribute Plastic Straws Only Upon Request,1,1,0,0,0,H,0,0
HB19-1144,2019_2020,2019-RS,t. sullivan,Court Facility Dog For Child Witness Testimony,1,1,0,0,0,H,0,0
HB19-1145,2019_2020,2019-RS,k. tipper,Primary Residence Exempt Liens For Medical Debt,1,1,0,0,0,H,0,0
HB19-1146,2019_2020,2019-RS,d. roberts,Tandem DUI Per Se,1,1,0,0,0,H,0,0
HB19-1147,2019_2020,2019-RS,m. snyder,Revise Traumatic Brain Injury Program,1,1,1,1,1,H,0,0
HB19-1148,2019_2020,2019-RS,l. herod,Change Maximum Criminal Penalty One Year To 364 Days,1,1,1,1,1,H,1,0
HB19-1149,2019_2020,2019-RS,s. gonzales-gutierrez,Age Of Delinquency Study,1,1,1,1,1,H,0,0
HB19-1150,2019_2020,2019-RS,b. titone,Recreate Consumer Insurance Council,1,1,1,1,1,H,0,0
HB19-1151,2019_2020,2019-RS,t. geitner,Special Education Opportunity Scholarships,1,1,0,0,0,H,0,0
HB19-1152,2019_2020,2019-RS,l. herod,State Student Advisory Council Member Eligibility,1,1,1,1,1,H,0,0
HB19-1153,2019_2020,2019-RS,j. mccluskie,Colorado Mountain College And Direct Grants Annexation,1,1,1,1,1,H,0,0
HB19-1154,2019_2020,2019-RS,m. catlin,Patient Choice Of Pharmacy,1,1,0,0,0,H,0,0
HB19-1155,2019_2020,2019-RS,d. michaelson jenet,Additions To Definition Of Sexual Contact,1,1,1,1,1,H,0,0
HB19-1156,2019_2020,2019-RS,p. neville,Proof Of Citizenship To Register To Vote,1,1,0,0,0,H,0,0
HB19-1157,2019_2020,2019-RS,l. liston,Modify Specific Ownership Tax Rates,1,1,0,0,0,H,0,0
HB19-1158,2019_2020,2019-RS,k. lewis,Sheriff Enforcement Dangerous Dog Statute,1,1,0,0,0,H,0,0
HB19-1159,2019_2020,2019-RS,s. jaquez lewis,Modify Innovative Motor Vehicle Income Tax Credits,1,1,1,1,1,H,0,0
HB19-1160,2019_2020,2019-RS,l. landgraf,Mental Health Facility Pilot Program,1,1,1,1,1,H,0,0
HB19-1161,2019_2020,2019-RS,j. buckner,Comprehensive Physical Education Instruction Pilot,1,1,1,1,0,H,0,0
HB19-1162,2019_2020,2019-RS,r. pelton,Expand Farm Equipment Sales And Use Tax Exemption,1,1,1,1,1,H,0,0
HB19-1163,2019_2020,2019-RS,t. carver,Reduce Regulatory Burden Rules On Businesses,1,1,0,0,0,H,0,0
HB19-1164,2019_2020,2019-RS,j. singer,Child Tax Credit,1,1,0,0,0,H,0,0
HB19-1165,2019_2020,2019-RS,r. pelton,On-site Wind Turbine Manufacturing Property Tax Exemption,1,1,0,0,0,H,0,0
HB19-1166,2019_2020,2019-RS,j. singer,Name-based Criminal History Record Checks,1,1,1,1,1,H,0,0
HB19-1167,2019_2020,2019-RS,m. duran,Remote Notaries Protect Privacy,1,1,1,1,0,H,0,0
HB19-1168,2019_2020,2019-RS,j. mccluskie,State Innovation Waiver Reinsurance Program,1,1,1,1,1,H,1,0
HB19-1169,2019_2020,2019-RS,j. arndt,Mental Health Involuntary Transportation Holds,1,1,0,0,0,H,0,0
HB19-1170,2019_2020,2019-RS,d. jackson,Residential Tenants Health And Safety Act,1,1,1,1,1,H,0,0
HB19-1171,2019_2020,2019-RS,d. michaelson jenet,Expand Child Nutrition School Lunch Protection Act,1,1,1,1,1,H,0,0
HB19-1172,2019_2020,2019-RS,m. weissman,Title 12 Recodification And Reorganization,1,1,1,1,1,H,0,0
HB19-1173,2019_2020,2019-RS,a. garnett,Legislative Council Temporary Appointments Ex Officio Members,1,1,1,1,1,H,0,0
HB19-1174,2019_2020,2019-RS,d. esgar,Out-of-network Health Care Services,1,1,1,1,1,H,1,0
HB19-1175,2019_2020,2019-RS,m. gray,Property Tax Valuation Appeal Process,1,1,1,1,1,H,0,0
HB19-1176,2019_2020,2019-RS,e. sirota,Health Care Cost Savings Act of 2019,1,1,1,1,1,H,0,0
HB19-1177,2019_2020,2019-RS,t. sullivan,Extreme Risk Protection Orders,1,1,1,1,1,H,1,0
HB19-1178,2019_2020,2019-RS,b. mclachlan,Name Simplification Of Western State Colorado University,1,1,1,1,1,H,0,0
HB19-1179,2019_2020,2019-RS,m. gray,Public Fund Investments,1,1,1,1,1,H,0,0
HB19-1180,2019_2020,2019-RS,t. geitner,Correcting The Definition Of Police Working Horse,1,1,1,1,1,H,0,0
HB19-1181,2019_2020,2019-RS,m. gray,Livery Transportation Authority Service Regulation,1,1,0,0,0,H,0,0
HB19-1182,2019_2020,2019-RS,j. mccluskie,Attorney General Representation Of Department Of Revenue In License Appeals,1,1,0,0,0,H,0,0
HB19-1183,2019_2020,2019-RS,d. roberts,Automated External Defibrillators In Public Places,1,1,1,1,1,H,0,0
HB19-1184,2019_2020,2019-RS,l. herod,Demographic Notes For Certain Legislative Bills,1,1,1,1,1,H,0,0
HB19-1185,2019_2020,2019-RS,a. benavidez,Replace Columbus Day With New State Holiday,1,1,1,1,0,H,0,1
HB19-1186,2019_2020,2019-RS,b. mclachlan,School Employment Background Check Clarification,1,1,1,1,1,H,0,0
HB19-1187,2019_2020,2019-RS,j. coleman,Increase Student Aid Application Completion Rates,1,1,1,1,1,H,0,0
HB19-1188,2019_2020,2019-RS,e. sirota,Greenhouse Gas Pollution Impact In Fiscal Notes,1,1,1,1,1,H,0,0
HB19-1189,2019_2020,2019-RS,m. gray,Wage Garnishment Reform,1,1,1,1,1,H,0,0
HB19-1190,2019_2020,2019-RS,c. kipp,Repeal Of Mill Levy Equalization Fund,1,1,0,0,0,H,0,0
HB19-1191,2019_2020,2019-RS,j. arndt,Allow Farm Stands On Any Size Principal Use Site,1,1,1,1,1,H,0,0
HB19-1192,2019_2020,2019-RS,s. gonzales-gutierrez,Inclusion Of American Minorities In Teaching Civil Government,1,1,1,1,1,H,0,0
HB19-1193,2019_2020,2019-RS,l. herod,Behavioral Health Supports For High-risk Families,1,1,1,1,1,H,0,0
HB19-1194,2019_2020,2019-RS,s. lontine,School Discipline For Preschool Through Second Grade,1,1,1,1,1,H,0,0
HB19-1195,2019_2020,2019-RS,k. mullica,Restrict Election Communications County Candidates,1,1,0,0,0,H,0,0
HB19-1196,2019_2020,2019-RS,s. gonzales-gutierrez,Financial Aid For Students With In-state Tuition,1,1,1,1,1,H,0,0
HB19-1197,2019_2020,2019-RS,t. carver,Protect Social Workers' Personal Information On Internet,1,1,1,1,1,H,0,0
HB19-1198,2019_2020,2019-RS,a. valdez,Electric Vehicle Grant Fund,1,1,1,1,1,H,0,0
HB19-1199,2019_2020,2019-RS,a. valdez,Colorado Clean Pass Act,1,1,0,0,0,H,0,0
HB19-1200,2019_2020,2019-RS,j. arndt,Reclaimed Domestic Wastewater Point Of Compliance,1,1,1,1,1,H,0,0
HB19-1201,2019_2020,2019-RS,c. kipp,Board Of Education Executive Session Negotiations Strategy,1,1,1,1,1,H,0,0
HB19-1202,2019_2020,2019-RS,b. mclachlan,Food Systems Advisory Council,1,1,1,1,1,H,0,0
HB19-1203,2019_2020,2019-RS,k. mullica,School Nurse Grant Program,1,1,1,1,1,H,0,0
HB19-1204,2019_2020,2019-RS,s. beckman,Prohibit Camping Environmentally Sensitive Areas,1,1,0,0,0,H,0,0
HB19-1205,2019_2020,2019-RS,j. arndt,Reimburse Expenses Restorative Justice Council,1,1,1,1,1,H,0,0
HB19-1206,2019_2020,2019-RS,j. coleman,Higher Education Supplemental Academic Instruction,1,1,1,1,1,H,0,0
HB19-1207,2019_2020,2019-RS,d. roberts,Winter Conditions And Traction Control Requirements,1,1,1,1,1,H,0,0
HB19-1208,2019_2020,2019-RS,j. singer,Physical Therapists Youth Athletes Head Trauma,1,1,1,1,1,H,0,0
HB19-1209,2019_2020,2019-RS,m. froelich,Aeronautical Reporting Requirements,1,1,1,1,1,H,0,0
HB19-1210,2019_2020,2019-RS,j. melton,Local Government Minimum Wage,1,1,1,1,1,H,1,0
HB19-1211,2019_2020,2019-RS,d. michaelson jenet,Prior Authorization Requirements Health Care Service,1,1,1,1,1,H,0,0
HB19-1212,2019_2020,2019-RS,b. titone,Recreate Homeowners' Association Community Manager Licensing,1,1,1,1,0,H,0,0
HB19-1213,2019_2020,2019-RS,b. titone,Urban Drainage Flood Control District Director Compensation,1,1,1,1,1,H,0,0
HB19-1214,2019_2020,2019-RS,c. hansen,Joint Budget Committee Requirement To Recommend Capital Financing Methods,1,1,1,1,1,H,0,0
HB19-1215,2019_2020,2019-RS,j. singer,Child Support Commission Recommendations,1,1,1,1,1,H,0,0
HB19-1216,2019_2020,2019-RS,d. roberts,Reduce Insulin Prices,1,1,1,1,1,H,1,0
HB19-1217,2019_2020,2019-RS,k. becker,PERA Public Employees' Retirement Association Local Government Division Member Contribution Rate,1,1,1,1,1,H,0,0
HB19-1218,2019_2020,2019-RS,d. roberts,Loaned Water For Instream Flows To Improve Environment,1,1,1,1,0,H,0,0
HB19-1219,2019_2020,2019-RS,s. gonzales-gutierrez,Child Welfare Permanency Planning,1,1,1,1,1,H,0,0
HB19-1220,2019_2020,2019-RS,t. sullivan,Court Facility Dog During Witness Testimony,1,1,1,1,1,H,0,0
HB19-1221,2019_2020,2019-RS,j. coleman,Regulation Of Electric Scooters,1,1,1,1,1,H,0,0
HB19-1222,2019_2020,2019-RS,c. kipp,International Baccalaureate Exam Fee Grant,1,1,1,1,1,H,0,0
HB19-1223,2019_2020,2019-RS,d. michaelson jenet,Social Security Disability Application Assistance,1,1,1,1,1,H,0,0
HB19-1224,2019_2020,2019-RS,l. herod,Free Menstrual Hygiene Products In Custody,1,1,1,1,1,H,0,0
HB19-1225,2019_2020,2019-RS,l. herod,No Monetary Bail For Certain Low-level Offenses,1,1,1,1,1,H,0,0
HB19-1226,2019_2020,2019-RS,l. herod,Bond Reform,1,1,1,1,0,H,0,0
HB19-1227,2019_2020,2019-RS,a. benavidez,Prevailing Wage Working Group In Department of Personnel and Administration,1,1,1,1,0,H,0,0
HB19-1228,2019_2020,2019-RS,s. bird,Increase Tax Credit Allocation Affordable Housing,1,1,1,1,1,H,0,0
HB19-1229,2019_2020,2019-RS,d. roberts,Electronic Preservation Of Abandoned Estate Documents,1,1,1,1,1,H,0,0
HB19-1230,2019_2020,2019-RS,j. singer,Marijuana Hospitality Establishments,1,1,1,1,1,H,1,0
HB19-1231,2019_2020,2019-RS,m. froelich,New Appliance Energy And Water Efficiency Standards,1,1,1,1,1,H,0,0
HB19-1232,2019_2020,2019-RS,s. gonzales-gutierrez,Aligning Indian Child Welfare Act Requirements,1,1,1,1,1,H,0,0
HB19-1233,2019_2020,2019-RS,m. froelich,Investments In Primary Care To Reduce Health Costs,1,1,1,1,1,H,0,0
