term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2015_2016,House,lee p.,"lee, pete",,,283519,klarner_id,1.6926212357945256,0.020928841937412797,0.020928841937412797,0.025259239563945757,0.026163591297163315,0.03117692907248636,19,19,17,17,14,2,2,2,2,2,17,17,15,15,12,0,0,0,0,0,19,0.8947368421052632,0.7368421052631579,,10,1.7595956590638822
2015_2016,House,rankin b.,"rankin, bob",,,295881,klarner_id,1.5918975603531214,0.019932230416583617,0.019932230416583617,0.02260037224142515,0.02340952905535665,0.03117692907248636,19,19,16,16,15,1,1,1,1,1,18,18,15,15,14,0,0,0,0,0,19,0.8421052631578947,0.7894736842105263,,11,1.7464277827949255
2015_2016,House,esgar d.,"esgar, daneya",,,322643,klarner_id,1.2991783862154933,0.017939007374925254,0.017939007374925254,0.02260037224142515,0.02340952905535665,0.013639906469212782,14,14,13,13,6,4,4,4,4,1,10,10,9,9,5,0,0,0,0,0,14,0.9285714285714286,0.42857142857142855,,21,1.1869220913881486
2015_2016,House,coram d.,"coram, don",,,296024,klarner_id,1.0235077496028928,0.014949172812437711,0.014949172812437711,0.014623770273863334,0.015147342329936657,0.01558846453624318,14,14,10,10,8,1,1,1,1,0,13,13,9,9,8,0,0,0,0,0,14,0.7142857142857143,0.5714285714285714,,30,1.1172632519382637
2015_2016,House,williams a.,"williams, angela",,,295929,klarner_id,1.484681114196787,0.017939007374925254,0.017939007374925254,0.02260037224142515,0.02340952905535665,0.027279812938425563,14,14,13,13,11,4,4,4,4,3,10,10,9,9,8,0,0,0,0,0,14,0.9285714285714286,0.7857142857142857,,15,1.3376981446032263
2015_2016,House,salazar j.,"salazar, joseph a.",,,309363,klarner_id,1.4931000173485947,0.024117998804066176,0.024117998804066176,0.023929805902685456,0.02203249793445332,0.01558846453624318,19,19,15,13,6,6,6,3,3,2,12,12,12,10,4,1,1,0,0,0,19,0.6842105263157895,0.3157894736842105,,14,1.3876948551119952
2015_2016,House,moreno d.,"moreno, dominick",,,309366,klarner_id,1.4172048171138572,0.02491528802072952,0.02491528802072952,0.02260037224142515,0.02203249793445332,0.009742790335151987,21,21,13,12,5,4,4,4,4,0,17,17,9,8,5,0,0,0,0,0,21,0.5714285714285714,0.23809523809523808,,19,1.3561557570904332
2015_2016,House,tyler m.,"tyler, max",,,295958,klarner_id,1.4341382670696128,0.02013155272074945,0.02013155272074945,0.02552512629619782,0.023684935279537318,0.01597817614964926,18,18,17,15,8,3,3,3,3,1,14,14,13,11,6,1,1,1,1,1,18,0.8333333333333334,0.4444444444444444,,18,1.5030235432452261
2015_2016,House,fields r.,"fields, rhonda",,,295994,klarner_id,0.9970073598912794,0.014949172812437711,0.014949172812437711,0.014623770273863334,0.015147342329936657,0.013639906469212782,13,13,10,10,6,2,2,1,1,1,11,11,9,9,5,0,0,0,0,0,13,0.7692307692307693,0.46153846153846156,,31,1.0253249236754882
2015_2016,House,lebsock s.,"lebsock, steve",,,309371,klarner_id,1.288263411234741,0.016942395854096074,0.016942395854096074,0.02127093858016485,0.02203249793445332,0.017537022603273576,14,14,13,13,8,3,3,3,3,1,11,11,10,10,7,0,0,0,0,0,14,0.9285714285714286,0.5714285714285714,,22,1.24723251267418
2015_2016,House,mitsch bush d.,"bush, diane e. mitsch",,,309349,klarner_id,1.2237402131758213,0.014949172812437711,0.014949172812437711,0.019941504918904545,0.020655466813549985,0.019485580670303974,13,13,13,13,9,2,2,2,2,1,11,11,11,11,8,0,0,0,0,0,13,1.0,0.6923076923076923,,23,1.2457598163404513
2015_2016,House,pettersen b.,"pettersen, brittany",,,309355,klarner_id,1.3165861319111754,0.019932230416583617,0.019932230416583617,0.02127093858016485,0.02203249793445332,0.013639906469212782,19,19,15,15,7,1,1,1,1,0,18,18,14,14,7,0,0,0,0,0,19,0.7894736842105263,0.3684210526315789,,20,1.4618630107388295
2015_2016,House,duran c.,"duran, crisanta",,,295924,klarner_id,1.5214890352342125,0.017939007374925254,0.017939007374925254,0.023929805902685456,0.024786560176259985,0.027279812938425563,13,13,13,13,10,5,5,5,5,4,8,8,8,8,6,0,0,0,0,0,13,1.0,0.7692307692307693,,13,1.2759150269834667
2015_2016,House,garnett a.,"garnett, alec",,,322553,klarner_id,0.9951850289264584,0.01195933824995017,0.01195933824995017,0.014623770273863334,0.015147342329936657,0.019485580670303974,11,11,10,10,9,1,1,1,1,1,10,10,9,9,8,0,0,0,0,0,11,0.9090909090909091,0.8181818181818182,,32,1.0525347416510464
2015_2016,House,becker j.,"becker, jon",,,296036,klarner_id,0.6418355541438389,0.01195933824995017,0.01195933824995017,0.006647168306301516,0.006885155604516662,0.009742790335151987,10,10,5,5,5,2,2,0,0,0,8,8,5,5,5,0,0,0,0,0,10,0.5,0.5,,42,0.6836705575423798
2015_2016,House,lawrence p.,"lawrence, polly",,,309385,klarner_id,0.9601994388538541,0.014949172812437711,0.014949172812437711,0.013294336612603031,0.013770311209033324,0.013639906469212782,10,10,6,6,4,5,5,4,4,3,5,5,2,2,1,0,0,0,0,0,10,0.6,0.4,,34,0.6968384338113364
2015_2016,House,danielson j.,"danielson, jessie",,,322598,klarner_id,0.8897909137349452,0.01295594977077935,0.01295594977077935,0.014623770273863334,0.015147342329936657,0.009742790335151987,11,11,9,9,4,2,2,2,2,1,9,9,7,7,3,0,0,0,0,0,11,0.8181818181818182,0.36363636363636365,,35,0.8584356015239969
2015_2016,House,winter f.,"winter, faith",,,322621,klarner_id,1.4690558176697213,0.019932230416583617,0.019932230416583617,0.025259239563945757,0.02340952905535665,0.019485580670303974,15,15,14,13,8,5,5,5,4,2,10,10,9,9,6,0,0,0,0,0,15,0.8666666666666667,0.5333333333333333,,16,1.3001770340709866
2015_2016,House,court l.,"court, lois",,,283559,klarner_id,1.068655998966382,0.016942395854096074,0.016942395854096074,0.01728263759638394,0.013770311209033324,0.013639906469212782,12,12,9,7,5,5,5,4,3,2,7,7,5,4,3,0,0,0,0,0,12,0.5833333333333334,0.4166666666666667,,28,0.876205774159938
2015_2016,House,kagan d.,"kagan, daniel",,,295919,klarner_id,1.1248388686992377,0.016942395854096074,0.016942395854096074,0.01728263759638394,0.017901404571743322,0.013639906469212782,12,12,9,9,5,5,5,4,4,2,7,7,5,5,3,0,0,0,0,0,12,0.75,0.4166666666666667,,26,0.9202187191437566
2015_2016,House,ryden s.,"ryden, su",,,283621,klarner_id,1.458788168140114,0.018935618895754434,0.018935618895754434,0.02260037224142515,0.02340952905535665,0.02338269680436477,19,19,17,17,12,0,0,0,0,0,19,19,17,17,12,0,0,0,0,0,19,0.8947368421052632,0.631578947368421,,17,1.6992852377778513
2015_2016,House,rosenthal p.,"rosenthal, paul",,,309300,klarner_id,0.9608068825087945,0.015945784333266894,0.015945784333266894,0.013294336612603031,0.013770311209033324,0.011691348402182385,15,15,9,9,6,1,1,1,1,0,14,14,8,8,6,0,0,0,0,0,15,0.6,0.4,,33,1.0452576507170046
2015_2016,House,carver t.,"carver, terri",,,322588,klarner_id,0.7684521756419165,0.01195933824995017,0.01195933824995017,0.009306035628822122,0.009639217846323328,0.013639906469212782,11,11,7,7,7,1,1,0,0,0,10,10,7,7,7,0,0,0,0,0,11,0.6363636363636364,0.6363636363636364,,37,0.8622550596290992
2015_2016,House,foote m.,"foote, mike",,,309307,klarner_id,1.1235840995931523,0.015945784333266894,0.015945784333266894,0.018612071257644244,0.01652437345083999,0.01558846453624318,13,13,11,10,8,3,3,3,2,0,10,10,8,8,8,0,0,0,0,0,13,0.7692307692307693,0.6153846153846154,,27,1.106951959381582
2015_2016,House,vigil e.,"vigil, edward",,,283670,klarner_id,1.2037325941791377,0.015945784333266894,0.015945784333266894,0.01728263759638394,0.017901404571743322,0.021434138737334373,14,14,11,11,10,2,2,2,2,1,12,12,9,9,9,0,0,0,0,0,14,0.7857142857142857,0.7142857142857143,,24,1.2208967601362668
2015_2016,House,lontine s.,"lontine, susan",,,322551,klarner_id,1.1333240690602289,0.013952561291608531,0.013952561291608531,0.018612071257644244,0.019278435692646655,0.017537022603273576,12,12,12,12,8,2,2,2,2,1,10,10,10,10,7,0,0,0,0,0,12,1.0,0.6666666666666666,,25,1.1406536118087194
2015_2016,House,landgraf l.,"landgraf, lois",,,309335,klarner_id,0.6876962374009907,0.010962726729120988,0.010962726729120988,0.010635469290082425,0.008262186725419994,0.009742790335151987,8,8,6,5,4,3,3,2,1,1,5,5,4,4,3,0,0,0,0,0,8,0.625,0.5,,39,0.6115761473659387
2015_2016,House,arndt j.,"arndt, jeni",,,322656,klarner_id,0.6715432608113944,0.009966115208291808,0.009966115208291808,0.010635469290082425,0.01101624896722666,0.00779423226812159,10,10,8,8,4,0,0,0,0,0,10,10,8,8,4,0,0,0,0,0,10,0.8,0.4,,41,0.7834846076352805
2015_2016,House,buckner j.,"buckner, john w.",,,309387,klarner_id,0.7716594925978587,0.009966115208291808,0.009966115208291808,0.013294336612603031,0.013770311209033324,0.009742790335151987,7,7,7,7,3,3,3,3,3,2,4,4,4,4,1,0,0,0,0,0,7,1.0,0.42857142857142855,,36,0.6151225891500605
2015_2016,House,saine l.,"saine, lori",,,309444,klarner_id,1.049400695659566,0.013952561291608531,0.013952561291608531,0.014623770273863334,0.015147342329936657,0.019485580670303974,13,13,10,10,9,1,1,1,1,1,12,12,9,9,8,0,0,0,0,0,13,0.7692307692307693,0.6923076923076923,,29,1.1157905556045349
2015_2016,House,delgrosso b.,"delgrosso, brian",,,296011,klarner_id,0.3537868197563195,0.007972892166633447,0.007972892166633447,0.003988300983780909,0.004131093362709997,0.0019485580670303975,7,7,2,2,1,1,1,1,1,0,6,6,1,1,1,0,0,0,0,0,7,0.2857142857142857,0.14285714285714285,,58,0.33819673330416894
2015_2016,House,dore t.,"dore, tim",,,309446,klarner_id,0.678036031526324,0.010962726729120988,0.010962726729120988,0.007976601967561819,0.008262186725419994,0.011691348402182385,10,10,5,5,5,1,1,1,1,1,9,9,4,4,4,0,0,0,0,0,10,0.5,0.5,,40,0.6836705575423798
2015_2016,House,nordberg d.,"nordberg, dan",,,309313,klarner_id,0.5605120540441778,0.008969503687462627,0.008969503687462627,0.006647168306301516,0.006885155604516662,0.009742790335151987,7,7,4,4,4,2,2,1,1,1,5,5,3,3,3,0,0,0,0,0,7,0.5714285714285714,0.5714285714285714,,46,0.5153085390571597
2015_2016,House,brown j.,"brown, j. paul",,,296026,klarner_id,0.6418355541438389,0.01195933824995017,0.01195933824995017,0.006647168306301516,0.006885155604516662,0.009742790335151987,12,12,5,5,5,0,0,0,0,0,12,12,5,5,5,0,0,0,0,0,12,0.4166666666666667,0.4166666666666667,,42,0.7469263714958682
2015_2016,House,hullinghorst d.,"hullinghorst, dickey lee",,,283566,klarner_id,0.6999310899303466,0.009966115208291808,0.009966115208291808,0.013294336612603031,0.012393280088129992,0.005845674201091193,6,6,6,5,2,4,4,4,4,1,2,2,2,1,1,0,0,0,0,0,6,0.8333333333333334,0.3333333333333333,,38,0.48800991212641925
2015_2016,House,buck p.,"buck, perry l.",,,309407,klarner_id,0.5611194976991181,0.009966115208291808,0.009966115208291808,0.006647168306301516,0.006885155604516662,0.00779423226812159,10,10,5,5,4,0,0,0,0,0,10,10,5,5,4,0,0,0,0,0,10,0.5,0.4,,45,0.6535153468993643
2015_2016,House,roupe c.,"roupe, catherine (kit)",,,283581,klarner_id,0.5514845184707642,0.007972892166633447,0.007972892166633447,0.007976601967561819,0.006885155604516662,0.009742790335151987,7,7,5,4,4,1,1,1,1,1,6,6,4,3,3,0,0,0,0,0,7,0.5714285714285714,0.5714285714285714,,47,0.5366251534772223
2015_2016,House,van winkle k.,"vanwinkle, kevin m.",,,322638,klarner_id,0.5345792261912997,0.010962726729120988,0.010962726729120988,0.007976601967561819,0.00550812448361333,0.003897116134060795,9,9,4,3,2,2,2,2,1,0,7,7,2,2,2,0,0,0,0,0,9,0.3333333333333333,0.2222222222222222,,48,0.4962474592327076
2015_2016,House,willett y.,"willett, yeulin",,,322659,klarner_id,0.6256426957580374,0.01195933824995017,0.01195933824995017,0.007976601967561819,0.008262186725419994,0.005845674201091193,9,9,5,5,2,3,3,1,1,1,6,6,4,4,1,0,0,0,0,0,9,0.5555555555555556,0.2222222222222222,,44,0.561577018636589
2015_2016,House,joshi j.,"joshi, janak",,,295942,klarner_id,0.3252940003986446,0.01195933824995017,0.01195933824995017,0.0,0.0,0.0,9,9,0,0,0,3,3,0,0,0,6,6,0,0,0,0,0,0,0,0,9,0.0,0.0,,59,0.2846511627906977
2015_2016,House,priola k.,"priola, kevin",,,283608,klarner_id,0.43389543254609997,0.008969503687462627,0.008969503687462627,0.003988300983780909,0.004131093362709997,0.005845674201091193,8,8,3,3,3,1,1,0,0,0,7,7,3,3,3,0,0,0,0,0,8,0.375,0.375,,50,0.4734581484789163
2015_2016,House,klingenschmitt g.,"klingenschmitt, gordon",,,322579,klarner_id,0.3886023111476835,0.01195933824995017,0.01195933824995017,0.0013294336612603031,0.0013770311209033324,0.0019485580670303975,10,10,1,1,1,2,2,0,0,0,8,8,1,1,1,0,0,0,0,0,10,0.1,0.1,,54,0.3897573673224295
2015_2016,House,neville p.,"neville, patrick",,,322642,klarner_id,0.3886023111476835,0.01195933824995017,0.01195933824995017,0.0013294336612603031,0.0013770311209033324,0.0019485580670303975,9,9,1,1,1,3,3,0,0,0,6,6,1,1,1,0,0,0,0,0,9,0.1111111111111111,0.1111111111111111,,54,0.35812946034568527
2015_2016,House,everett j.,"everett, justin",,,309338,klarner_id,0.37058712179706116,0.008969503687462627,0.008969503687462627,0.0026588673225206062,0.002754062241806665,0.003897116134060795,7,7,1,1,1,2,2,1,1,1,5,5,0,0,0,0,0,0,0,0,7,0.14285714285714285,0.14285714285714285,,56,0.29487364639219693
2015_2016,House,windholz j.,"windholz, joann",,,322612,klarner_id,0.37058712179706116,0.008969503687462627,0.008969503687462627,0.0026588673225206062,0.002754062241806665,0.003897116134060795,9,9,2,2,2,0,0,0,0,0,9,9,2,2,2,0,0,0,0,0,9,0.2222222222222222,0.2222222222222222,,56,0.4316077579006728
2015_2016,House,lundeen p.,"lundeen, paul",,,322587,klarner_id,0.5243115766616926,0.009966115208291808,0.009966115208291808,0.0053177346450412125,0.00550812448361333,0.00779423226812159,8,8,3,3,3,2,2,1,1,1,6,6,2,2,2,0,0,0,0,0,8,0.375,0.375,,49,0.4734581484789163
2015_2016,House,ransom k.,"ransom, kim",,,337406,klarner_id,0.43389543254609997,0.008969503687462627,0.008969503687462627,0.003988300983780909,0.004131093362709997,0.005845674201091193,9,9,3,3,3,0,0,0,0,0,9,9,3,3,3,0,0,0,0,0,9,0.3333333333333333,0.3333333333333333,,50,0.5050860554556605
2015_2016,House,wilson j.,"wilson, james d. (jim)",,,309435,klarner_id,0.4073950428344866,0.008969503687462627,0.008969503687462627,0.003988300983780909,0.004131093362709997,0.003897116134060795,9,9,3,3,2,0,0,0,0,0,9,9,3,3,2,0,0,0,0,0,9,0.3333333333333333,0.2222222222222222,,53,0.4749308448126449
2015_2016,House,keyser,"keyser, jon",,,322602,klarner_id,0.29835626571333146,0.003986446083316724,0.003986446083316724,0.003988300983780909,0.004131093362709997,0.005845674201091193,4,4,3,3,3,0,0,0,0,0,4,4,3,3,3,0,0,0,0,0,4,0.75,0.75,,60,0.3469465205719396
2015_2016,House,sias l.,"sias, l",,,,klarner_id,0.29835626571333146,0.003986446083316724,0.003986446083316724,0.003988300983780909,0.004131093362709997,0.005845674201091193,4,4,3,3,3,0,0,0,0,0,4,4,3,3,3,0,0,0,0,0,4,0.75,0.75,,60,0.3469465205719396
2015_2016,House,conti k.,"conti, kathleen",,,295987,klarner_id,0.271143442108055,0.006976280645804266,0.006976280645804266,0.0026588673225206062,0.0013770311209033324,0.0019485580670303975,7,7,2,1,1,0,0,0,0,0,7,7,2,1,1,0,0,0,0,0,7,0.14285714285714285,0.14285714285714285,,63,0.3161902608122596
2015_2016,House,tate j.,"tate, jack",,,322627,klarner_id,0.2892636216974,0.005979669124975085,0.005979669124975085,0.0026588673225206062,0.002754062241806665,0.003897116134060795,6,6,2,2,2,0,0,0,0,0,6,6,2,2,2,0,0,0,0,0,6,0.3333333333333333,0.3333333333333333,,62,0.3367240369704403
2015_2016,House,navarro c.,"navarroratzlaff, clarice",,,309403,klarner_id,0.2627632319857866,0.005979669124975085,0.005979669124975085,0.0026588673225206062,0.002754062241806665,0.0019485580670303975,6,6,2,2,1,0,0,0,0,0,6,6,2,2,1,0,0,0,0,0,6,0.3333333333333333,0.16666666666666666,,64,0.30656882632742477
2015_2016,House,humphrey s.,"humphrey, stephen",,,309405,klarner_id,0.18975483356587602,0.006976280645804266,0.006976280645804266,0.0,0.0,0.0,5,5,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0.0,0.0,,66,0.15813953488372093
2015_2016,House,wist c.,"wist, c",,,,klarner_id,0.23565539861923288,0.004983057604145904,0.004983057604145904,0.0026588673225206062,0.002754062241806665,0.0019485580670303975,5,5,2,2,1,0,0,0,0,0,5,5,2,2,1,0,0,0,0,0,5,0.4,0.2,,65,0.2749409193506806
2015_2016,House,thurlow d.,"thurlow, dan",,,322662,klarner_id,0.41588024319547773,0.005979669124975085,0.005979669124975085,0.0053177346450412125,0.00550812448361333,0.00779423226812159,6,6,4,4,4,0,0,0,0,0,6,6,4,4,4,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,,52,0.48368063208041545
2015_2016,House,leonard t.,"leonard, t",,,,klarner_id,0.09041614411559257,0.000996611520829181,0.000996611520829181,0.0013294336612603031,0.0013770311209033324,0.0019485580670303975,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1.0,1.0,,67,0.10510620453173179
2015_2016,House,szabo,"szabo, libby",,,283528,klarner_id,0.02710783336655372,0.000996611520829181,0.000996611520829181,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,,68,0.03162790697674418
2015_2016,Senate,lambert k.,"lambert, kent douglas",,,260065,klarner_id,4.444933466856866,0.10194174757281553,0.10194174757281553,0.12842105263157894,0.13186813186813187,0.1531791907514451,58,58,57,56,51,5,5,4,4,2,53,53,53,52,49,0,0,0,0,0,58,0.9655172413793104,0.8793103448275862,,1,5.00148326082392
2015_2016,Senate,steadman p.,"steadman, m. patrick",,,295908,klarner_id,3.034725409231203,0.07766990291262135,0.07766990291262135,0.07789473684210527,0.08131868131868132,0.1069364161849711,39,39,31,31,31,9,9,6,6,6,30,30,25,25,25,0,0,0,0,0,39,0.7948717948717948,0.7948717948717948,,2,3.021610307324593
2015_2016,Senate,sonnenberg j.,"sonnenberg, jerry",,,271478,klarner_id,1.6126976722522224,0.043689320388349516,0.043689320388349516,0.04421052631578947,0.046153846153846156,0.046242774566473986,23,23,19,19,14,4,4,2,2,2,19,19,17,17,12,0,0,0,0,0,23,0.8260869565217391,0.6086956521739131,,4,1.7046793321518594
2015_2016,Senate,grantham k.,"grantham, kevin j.",,,295877,klarner_id,1.7011240438402337,0.040453074433656956,0.040453074433656956,0.04631578947368421,0.04835164835164835,0.06069364161849711,23,23,20,20,19,2,2,2,2,2,21,21,18,18,17,0,0,0,0,0,23,0.8695652173913043,0.8260869565217391,,3,1.863715919759876
2015_2016,Senate,cooke j.,"cooke, john",,,322531,klarner_id,1.4235922502124458,0.03559870550161812,0.03559870550161812,0.042105263157894736,0.04395604395604396,0.04046242774566474,18,18,16,16,11,4,4,4,4,3,14,14,12,12,8,0,0,0,0,0,18,0.8888888888888888,0.6111111111111112,,5,1.3774496269001764
2015_2016,Senate,holbert c.,"holbert, chris",,,295999,klarner_id,1.3353718113550466,0.032362459546925564,0.032362459546925564,0.042105263157894736,0.04395604395604396,0.03468208092485549,15,15,15,15,11,5,5,5,5,1,10,10,10,10,10,0,0,0,0,0,15,1.0,0.7333333333333333,,7,1.254827560322066
2015_2016,Senate,hill o.,"hill, owen",,,295889,klarner_id,1.3342952928994798,0.042071197411003236,0.042071197411003236,0.04,0.035164835164835165,0.02601156069364162,20,20,15,13,8,6,6,4,3,1,14,14,11,10,7,0,0,0,0,0,20,0.65,0.4,,8,1.2857711835733814
2015_2016,Senate,baumgardner r.,"baumgardner, randy l.",,,283661,klarner_id,1.2494404182718903,0.030744336569579287,0.030744336569579287,0.04,0.03736263736263736,0.03468208092485549,14,14,14,13,10,5,5,5,4,2,9,9,9,9,8,0,0,0,0,0,14,0.9285714285714286,0.7142857142857143,,10,1.1456382840998227
2015_2016,Senate,roberts e.,"roberts, ellen",,,271468,klarner_id,1.4084359835685947,0.032362459546925564,0.032362459546925564,0.04,0.041758241758241756,0.049132947976878616,18,18,17,17,15,2,2,2,2,2,16,16,15,15,13,0,0,0,0,0,18,0.9444444444444444,0.8333333333333334,,6,1.5121618901838683
2015_2016,Senate,cadman b.,"cadman, bill",,,18265,klarner_id,0.8013784006524576,0.022653721682847898,0.022653721682847898,0.02736842105263158,0.024175824175824177,0.014450867052023121,10,10,9,8,4,4,4,4,3,1,6,6,5,5,3,0,0,0,0,0,10,0.8,0.4,,19,0.6990080407662825
2015_2016,Senate,neville t.,"neville, tim",,,322534,klarner_id,1.2046606615698745,0.03559870550161812,0.03559870550161812,0.042105263157894736,0.03956043956043956,0.014450867052023121,17,17,16,15,5,5,5,4,3,0,12,12,12,12,5,0,0,0,0,0,17,0.8823529411764706,0.29411764705882354,,11,1.184053695042706
2015_2016,Senate,martinez humenik b.,"humenik, beth",,,309362,klarner_id,1.0897492973736842,0.02750809061488673,0.02750809061488673,0.031578947368421054,0.03296703296703297,0.031791907514450865,13,13,11,11,9,4,4,4,4,2,9,9,7,7,7,0,0,0,0,0,13,0.8461538461538461,0.6923076923076923,,12,0.9997143140000284
2015_2016,Senate,crowder l.,"crowder, larry w.",,,309276,klarner_id,1.032306624439682,0.02750809061488673,0.02750809061488673,0.031578947368421054,0.03076923076923077,0.02601156069364162,16,16,14,13,9,1,1,1,1,0,15,15,13,12,9,0,0,0,0,0,16,0.8125,0.5625,,14,1.1781186935033088
2015_2016,Senate,woods l.,"woods, laura j.",,,322537,klarner_id,1.3225029623924476,0.03398058252427184,0.03398058252427184,0.037894736842105266,0.03736263736263736,0.04046242774566474,16,16,14,13,10,5,5,4,4,4,11,11,10,9,6,0,0,0,0,0,16,0.8125,0.625,,9,1.202443017827633
2015_2016,Senate,scott r.,"scott, ray",,,296017,klarner_id,0.9857030545991176,0.02750809061488673,0.02750809061488673,0.031578947368421054,0.03296703296703297,0.017341040462427744,13,13,12,12,6,4,4,3,3,0,9,9,9,9,6,0,0,0,0,0,13,0.9230769230769231,0.46153846153846156,,16,0.9641563070134497
2015_2016,Senate,aguilar i.,"aguilar, irene",,,309270,klarner_id,0.8907287251398949,0.025889967637540454,0.025889967637540454,0.021052631578947368,0.02197802197802198,0.028901734104046242,12,12,7,7,7,4,4,3,3,3,8,8,4,4,4,0,0,0,0,0,12,0.5833333333333334,0.5833333333333334,,17,0.773003434541896
2015_2016,Senate,newell l.,"newell, linda m.",,,283536,klarner_id,1.0485944048065616,0.02750809061488673,0.02750809061488673,0.02736842105263158,0.02857142857142857,0.03468208092485549,12,12,9,9,8,5,5,4,4,4,7,7,5,5,4,0,0,0,0,0,12,0.75,0.6666666666666666,,13,0.8721576908390095
2015_2016,Senate,balmer,"balmer, david g.",,,260109,klarner_id,0.8178704856569584,0.019417475728155338,0.019417475728155338,0.02526315789473684,0.026373626373626374,0.023121387283236993,10,10,10,10,7,2,2,2,2,1,8,8,8,8,6,0,0,0,0,0,10,1.0,0.7,,18,0.8284435987732692
