term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2015_2016,House,rankin b.,"rankin, bob",,,295881,klarner_id,1.7108046757657827,0.021654889446090723,0.021654889446090723,0.0243828101188662,0.025149324111914492,0.032952548330404216,19,19,16,16,15,0,0,0,0,0,19,19,16,16,15,0,0,0,0,0,19,0.8421052631578947,0.7894736842105263,,10,1.7464277827949255
2015_2016,House,esgar d.,"esgar, daneya",,,322643,klarner_id,1.2337045178429005,0.017095965352176886,0.017095965352176886,0.021334958854007924,0.022005658597925182,0.013181019332161687,14,14,13,13,6,1,1,1,1,0,13,13,12,12,6,0,0,0,0,0,14,0.9285714285714286,0.42857142857142855,,23,1.1869220913881486
2015_2016,House,coram d.,"coram, don",,,296024,klarner_id,1.0940485319254314,0.015956234328698426,0.015956234328698426,0.015239256324291375,0.01571832756994656,0.01757469244288225,14,14,10,10,8,0,0,0,0,0,14,14,10,10,8,0,0,0,0,0,14,0.7142857142857143,0.5714285714285714,,29,1.1172632519382637
2015_2016,House,williams a.,"williams, angela",,,295929,klarner_id,1.3830894036073995,0.017095965352176886,0.017095965352176886,0.021334958854007924,0.022005658597925182,0.024165202108963092,14,14,13,13,11,1,1,1,1,0,13,13,12,12,11,0,0,0,0,0,14,0.9285714285714286,0.7857142857142857,,18,1.3376981446032263
2015_2016,House,salazar j.,"salazar, joseph a.",,,309363,klarner_id,1.5083381422548297,0.023022566674264874,0.023022566674264874,0.025906735751295335,0.023577491354919836,0.015377855887521968,19,19,15,13,6,2,2,2,2,1,16,16,13,11,5,1,1,0,0,0,19,0.6842105263157895,0.3157894736842105,,14,1.3876948551119952
2015_2016,House,moreno d.,"moreno, dominick",,,309366,klarner_id,1.399455402065172,0.0250740825165261,0.0250740825165261,0.021334958854007924,0.020433825840930526,0.010984182776801407,21,21,13,12,5,1,1,1,1,0,20,20,12,11,5,0,0,0,0,0,21,0.5714285714285714,0.23809523809523808,,16,1.3561557570904332
2015_2016,House,tyler m.,"tyler, max",,,295958,klarner_id,1.3876296348926365,0.019603373603829497,0.019603373603829497,0.024687595245352027,0.022320025149324112,0.015817223198594025,18,18,17,15,8,0,0,0,0,0,17,17,16,14,7,1,1,1,1,1,18,0.8333333333333334,0.4444444444444444,,17,1.5030235432452261
2015_2016,House,fields r.,"fields, rhonda",,,295994,klarner_id,1.1062738688686955,0.015956234328698426,0.015956234328698426,0.01676318195672051,0.017290160326941213,0.015377855887521968,13,13,10,10,6,1,1,1,1,1,12,12,9,9,5,0,0,0,0,0,13,0.7692307692307693,0.46153846153846156,,28,1.0253249236754882
2015_2016,House,lebsock s.,"lebsock, steve",,,309371,klarner_id,1.3665614700834778,0.018235696375655346,0.018235696375655346,0.02285888448643706,0.023577491354919836,0.01757469244288225,14,14,13,13,8,2,2,2,2,0,12,12,11,11,8,0,0,0,0,0,14,0.9285714285714286,0.5714285714285714,,19,1.24723251267418
2015_2016,House,mitsch bush d.,"bush, diane e. mitsch",,,309349,klarner_id,1.3222117426158857,0.015956234328698426,0.015956234328698426,0.021334958854007924,0.022005658597925182,0.021968365553602813,13,13,13,13,9,1,1,1,1,1,12,12,12,12,8,0,0,0,0,0,13,1.0,0.6923076923076923,,21,1.2457598163404513
2015_2016,House,pettersen b.,"pettersen, brittany",,,309355,klarner_id,1.5027895423811977,0.02279462046956918,0.02279462046956918,0.0243828101188662,0.025149324111914492,0.015377855887521968,19,19,15,15,7,1,1,1,1,0,18,18,14,14,7,0,0,0,0,0,19,0.7894736842105263,0.3684210526315789,,15,1.4618630107388295
2015_2016,House,duran c.,"duran, crisanta",,,295924,klarner_id,1.249108744681108,0.014816503305219967,0.014816503305219967,0.019811033221578785,0.020433825840930526,0.021968365553602813,13,13,13,13,10,0,0,0,0,0,13,13,13,13,10,0,0,0,0,0,13,1.0,0.7692307692307693,,22,1.2759150269834667
2015_2016,House,garnett a.,"garnett, alec",,,322553,klarner_id,1.0309234575624893,0.01253704125826305,0.01253704125826305,0.015239256324291375,0.01571832756994656,0.01977152899824253,11,11,10,10,9,0,0,0,0,0,11,11,10,10,9,0,0,0,0,0,11,0.9090909090909091,0.8181818181818182,,31,1.0525347416510464
2015_2016,House,becker j.,"becker, jon",,,296036,klarner_id,0.669903294631458,0.01139731023478459,0.01139731023478459,0.007619628162145687,0.00785916378497328,0.010984182776801407,10,10,5,5,5,0,0,0,0,0,10,10,5,5,5,0,0,0,0,0,10,0.5,0.5,,40,0.6836705575423798
2015_2016,House,lawrence p.,"lawrence, polly",,,309385,klarner_id,0.6821286315747216,0.01139731023478459,0.01139731023478459,0.009143553794574825,0.009430996541967935,0.008787346221441126,10,10,6,6,4,0,0,0,0,0,10,10,6,6,4,0,0,0,0,0,10,0.6,0.4,,38,0.6968384338113364
2015_2016,House,danielson j.,"danielson, jessie",,,322598,klarner_id,0.9125392556366042,0.013676772281741509,0.013676772281741509,0.015239256324291375,0.01571832756994656,0.008787346221441126,11,11,9,9,4,1,1,1,1,0,10,10,8,8,4,0,0,0,0,0,11,0.8181818181818182,0.36363636363636365,,32,0.8584356015239969
2015_2016,House,winter f.,"winter, faith",,,322621,klarner_id,1.3451845445883504,0.018235696375655346,0.018235696375655346,0.02285888448643706,0.022005658597925182,0.01757469244288225,15,15,14,13,8,1,1,1,1,0,14,14,13,12,8,0,0,0,0,0,15,0.8666666666666667,0.5333333333333333,,20,1.3001770340709866
2015_2016,House,court l.,"court, lois",,,283559,klarner_id,0.8575600677030859,0.013676772281741509,0.013676772281741509,0.013715330691862237,0.011002829298962591,0.010984182776801407,12,12,9,7,5,0,0,0,0,0,12,12,9,7,5,0,0,0,0,0,12,0.5833333333333334,0.4166666666666667,,34,0.876205774159938
2015_2016,House,kagan d.,"kagan, daniel",,,295919,klarner_id,0.9003139186933405,0.013676772281741509,0.013676772281741509,0.013715330691862237,0.014146494812951903,0.010984182776801407,12,12,9,9,5,0,0,0,0,0,12,12,9,9,5,0,0,0,0,0,12,0.75,0.4166666666666667,,33,0.9202187191437566
2015_2016,House,ryden s.,"ryden, su",,,283621,klarner_id,1.6632760584032464,0.021654889446090723,0.021654889446090723,0.025906735751295335,0.02672115686890915,0.026362038664323375,19,19,17,17,12,0,0,0,0,0,19,19,17,17,12,0,0,0,0,0,19,0.8947368421052632,0.631578947368421,,11,1.6992852377778513
2015_2016,House,rosenthal p.,"rosenthal, paul",,,309300,klarner_id,1.1693989432316378,0.019375427399133803,0.019375427399133803,0.01676318195672051,0.017290160326941213,0.013181019332161687,15,15,9,9,6,2,2,2,2,0,13,13,7,7,6,0,0,0,0,0,15,0.6,0.4,,25,1.0452576507170046
2015_2016,House,carver t.,"carver, terri",,,322588,klarner_id,0.8448625609681989,0.01253704125826305,0.01253704125826305,0.010667479427003962,0.011002829298962591,0.015377855887521968,11,11,7,7,7,0,0,0,0,0,11,11,7,7,7,0,0,0,0,0,11,0.6363636363636364,0.6363636363636364,,35,0.8622550596290992
2015_2016,House,foote m.,"foote, mike",,,309307,klarner_id,1.1568762346226313,0.015956234328698426,0.015956234328698426,0.01828710758914965,0.017290160326941213,0.01757469244288225,13,13,11,10,8,1,1,1,1,0,12,12,10,9,8,0,0,0,0,0,13,0.7692307692307693,0.6153846153846154,,26,1.106951959381582
2015_2016,House,vigil e.,"vigil, edward",,,283670,klarner_id,1.1959048003273949,0.015956234328698426,0.015956234328698426,0.01676318195672051,0.017290160326941213,0.021968365553602813,14,14,11,11,10,0,0,0,0,0,14,14,11,11,10,0,0,0,0,0,14,0.7857142857142857,0.7142857142857143,,24,1.2208967601362668
2015_2016,House,lontine s.,"lontine, susan",,,322551,klarner_id,1.1162517924405306,0.013676772281741509,0.013676772281741509,0.01828710758914965,0.01886199308393587,0.01757469244288225,12,12,12,12,8,0,0,0,0,0,12,12,12,12,8,0,0,0,0,0,12,1.0,0.6666666666666666,,27,1.1406536118087194
2015_2016,House,landgraf l.,"landgraf, lois",,,309335,klarner_id,0.5987503384023662,0.009117848187827673,0.009117848187827673,0.009143553794574825,0.00785916378497328,0.008787346221441126,8,8,6,5,4,0,0,0,0,0,8,8,6,5,4,0,0,0,0,0,8,0.625,0.5,,43,0.6115761473659387
2015_2016,House,arndt j.,"arndt, jeni",,,322656,klarner_id,0.7663332597670488,0.01139731023478459,0.01139731023478459,0.0121914050594331,0.012574662055957246,0.008787346221441126,10,10,8,8,4,0,0,0,0,0,10,10,8,8,4,0,0,0,0,0,10,0.8,0.4,,36,0.7834846076352805
2015_2016,House,buckner j.,"buckner, john w.",,,309387,klarner_id,0.6744549149369208,0.009117848187827673,0.009117848187827673,0.0121914050594331,0.012574662055957246,0.006590509666080844,7,7,7,7,3,1,1,1,1,0,6,6,6,6,3,0,0,0,0,0,7,1.0,0.42857142857142855,,39,0.6151225891500605
2015_2016,House,saine l.,"saine, lori",,,309444,klarner_id,1.0929248252397175,0.014816503305219967,0.014816503305219967,0.015239256324291375,0.01571832756994656,0.01977152899824253,13,13,10,10,9,0,0,0,0,0,13,13,10,10,9,0,0,0,0,0,13,0.7692307692307693,0.6923076923076923,,30,1.1157905556045349
2015_2016,House,delgrosso b.,"delgrosso, brian",,,296011,klarner_id,0.3310863922155256,0.007978117164349213,0.007978117164349213,0.003047851264858275,0.0031436655139893115,0.0021968365553602814,7,7,2,2,1,0,0,0,0,0,7,7,2,2,1,0,0,0,0,0,7,0.2857142857142857,0.14285714285714285,,59,0.33819673330416894
2015_2016,House,dore t.,"dore, tim",,,309446,klarner_id,0.669903294631458,0.01139731023478459,0.01139731023478459,0.007619628162145687,0.00785916378497328,0.010984182776801407,10,10,5,5,5,0,0,0,0,0,10,10,5,5,5,0,0,0,0,0,10,0.5,0.5,,40,0.6836705575423798
2015_2016,House,nordberg d.,"nordberg, dan",,,309313,klarner_id,0.5049219518665522,0.007978117164349213,0.007978117164349213,0.00609570252971655,0.006287331027978623,0.008787346221441126,7,7,4,4,4,0,0,0,0,0,7,7,4,4,4,0,0,0,0,0,7,0.5714285714285714,0.5714285714285714,,47,0.5153085390571597
2015_2016,House,brown j.,"brown, j. paul",,,296026,klarner_id,0.7319046623086862,0.013676772281741509,0.013676772281741509,0.007619628162145687,0.00785916378497328,0.010984182776801407,12,12,5,5,5,0,0,0,0,0,12,12,5,5,5,0,0,0,0,0,12,0.4166666666666667,0.4166666666666667,,37,0.7469263714958682
2015_2016,House,hullinghorst d.,"hullinghorst, dickey lee",,,283566,klarner_id,0.4769950164193384,0.006838386140870754,0.006838386140870754,0.009143553794574825,0.00785916378497328,0.004393673110720563,6,6,6,5,2,0,0,0,0,0,6,6,6,5,2,0,0,0,0,0,6,0.8333333333333334,0.3333333333333333,,50,0.48800991212641925
2015_2016,House,buck p.,"buck, perry l.",,,309407,klarner_id,0.6400263174785581,0.01139731023478459,0.01139731023478459,0.007619628162145687,0.00785916378497328,0.008787346221441126,10,10,5,5,4,0,0,0,0,0,10,10,5,5,4,0,0,0,0,0,10,0.5,0.4,,42,0.6535153468993643
2015_2016,House,roupe c.,"roupe, catherine (kit)",,,283581,klarner_id,0.5256473404675885,0.007978117164349213,0.007978117164349213,0.007619628162145687,0.006287331027978623,0.008787346221441126,7,7,5,4,4,0,0,0,0,0,7,7,5,4,4,0,0,0,0,0,7,0.5714285714285714,0.5714285714285714,,46,0.5366251534772223
2015_2016,House,van winkle k.,"vanwinkle, kevin m.",,,322638,klarner_id,0.4857924397428535,0.010257579211306132,0.010257579211306132,0.00609570252971655,0.004715498270983967,0.004393673110720563,9,9,4,3,2,0,0,0,0,0,9,9,4,3,2,0,0,0,0,0,9,0.3333333333333333,0.2222222222222222,,49,0.4962474592327076
2015_2016,House,willett y.,"willett, yeulin",,,322659,klarner_id,0.5492716793341443,0.010257579211306132,0.010257579211306132,0.007619628162145687,0.00785916378497328,0.004393673110720563,9,9,5,5,2,0,0,0,0,0,9,9,5,5,2,0,0,0,0,0,9,0.5555555555555556,0.2222222222222222,,44,0.561577018636589
2015_2016,House,joshi j.,"joshi, janak",,,295942,klarner_id,0.27900615454752675,0.010257579211306132,0.010257579211306132,0.0,0.0,0.0,9,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,0.0,0.0,,64,0.2846511627906977
2015_2016,House,priola k.,"priola, kevin",,,283608,klarner_id,0.4639433444561029,0.009117848187827673,0.009117848187827673,0.004571776897287412,0.004715498270983967,0.006590509666080844,8,8,3,3,3,0,0,0,0,0,8,8,3,3,3,0,0,0,0,0,8,0.375,0.375,,53,0.4734581484789163
2015_2016,House,klingenschmitt g.,"klingenschmitt, gordon",,,322579,klarner_id,0.3819861296352043,0.01139731023478459,0.01139731023478459,0.0015239256324291375,0.0015718327569946558,0.0021968365553602814,10,10,1,1,1,0,0,0,0,0,10,10,1,1,1,0,0,0,0,0,10,0.1,0.1,,55,0.3897573673224295
2015_2016,House,neville p.,"neville, patrick",,,322642,klarner_id,0.35098544579659025,0.010257579211306132,0.010257579211306132,0.0015239256324291375,0.0015718327569946558,0.0021968365553602814,9,9,1,1,1,0,0,0,0,0,9,9,1,1,1,0,0,0,0,0,9,0.1111111111111111,0.1111111111111111,,56,0.35812946034568527
2015_2016,House,everett j.,"everett, justin",,,309338,klarner_id,0.288984078119362,0.007978117164349213,0.007978117164349213,0.0015239256324291375,0.0015718327569946558,0.0021968365553602814,7,7,1,1,1,0,0,0,0,0,7,7,1,1,1,0,0,0,0,0,7,0.14285714285714285,0.14285714285714285,,63,0.29487364639219693
2015_2016,House,windholz j.,"windholz, joann",,,322612,klarner_id,0.5259447121333312,0.01139731023478459,0.01139731023478459,0.004571776897287412,0.004715498270983967,0.006590509666080844,9,9,2,2,2,1,1,1,1,1,8,8,1,1,1,0,0,0,0,0,9,0.2222222222222222,0.2222222222222222,,45,0.4316077579006728
2015_2016,House,lundeen p.,"lundeen, paul",,,322587,klarner_id,0.4639433444561029,0.009117848187827673,0.009117848187827673,0.004571776897287412,0.004715498270983967,0.006590509666080844,8,8,3,3,3,0,0,0,0,0,8,8,3,3,3,0,0,0,0,0,8,0.375,0.375,,53,0.4734581484789163
2015_2016,House,ransom k.,"ransom, kim",,,337406,klarner_id,0.49494402829471695,0.010257579211306132,0.010257579211306132,0.004571776897287412,0.004715498270983967,0.006590509666080844,9,9,3,3,3,0,0,0,0,0,9,9,3,3,3,0,0,0,0,0,9,0.3333333333333333,0.3333333333333333,,48,0.5050860554556605
2015_2016,House,wilson j.,"wilson, james d. (jim)",,,309435,klarner_id,0.4650670511418171,0.010257579211306132,0.010257579211306132,0.004571776897287412,0.004715498270983967,0.004393673110720563,9,9,3,3,2,0,0,0,0,0,9,9,3,3,2,0,0,0,0,0,9,0.3333333333333333,0.2222222222222222,,52,0.4749308448126449
2015_2016,House,keyser,"keyser, jon",,,322602,klarner_id,0.3399406091016466,0.0045589240939138366,0.0045589240939138366,0.004571776897287412,0.004715498270983967,0.006590509666080844,4,4,3,3,3,0,0,0,0,0,4,4,3,3,3,0,0,0,0,0,4,0.75,0.75,,57,0.3469465205719396
2015_2016,House,sias l.,"sias, l",,,,klarner_id,0.3399406091016466,0.0045589240939138366,0.0045589240939138366,0.004571776897287412,0.004715498270983967,0.006590509666080844,4,4,3,3,3,0,0,0,0,0,4,4,3,3,3,0,0,0,0,0,4,0.75,0.75,,57,0.3469465205719396
2015_2016,House,conti k.,"conti, kathleen",,,295987,klarner_id,0.3097094667203983,0.007978117164349213,0.007978117164349213,0.003047851264858275,0.0015718327569946558,0.0021968365553602814,7,7,2,1,1,0,0,0,0,0,7,7,2,1,1,0,0,0,0,0,7,0.14285714285714285,0.14285714285714285,,61,0.3161902608122596
2015_2016,House,tate j.,"tate, jack",,,322627,klarner_id,0.3299626855298113,0.006838386140870754,0.006838386140870754,0.003047851264858275,0.0031436655139893115,0.004393673110720563,6,6,2,2,2,0,0,0,0,0,6,6,2,2,2,0,0,0,0,0,6,0.3333333333333333,0.3333333333333333,,60,0.3367240369704403
2015_2016,House,navarro c.,"navarroratzlaff, clarice",,,309403,klarner_id,0.3000857083769115,0.006838386140870754,0.006838386140870754,0.003047851264858275,0.0031436655139893115,0.0021968365553602814,6,6,2,2,1,0,0,0,0,0,6,6,2,2,1,0,0,0,0,0,6,0.3333333333333333,0.16666666666666666,,62,0.30656882632742477
2015_2016,House,humphrey s.,"humphrey, stephen",,,309405,klarner_id,0.15500341919307042,0.005698655117392295,0.005698655117392295,0.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0.0,0.0,,66,0.15813953488372093
2015_2016,House,wist c.,"wist, c",,,,klarner_id,0.2690850245382974,0.005698655117392295,0.005698655117392295,0.003047851264858275,0.0031436655139893115,0.0021968365553602814,5,5,2,2,1,0,0,0,0,0,5,5,2,2,1,0,0,0,0,0,5,0.4,0.2,,65,0.2749409193506806
2015_2016,House,thurlow d.,"thurlow, dan",,,322662,klarner_id,0.4739212680279382,0.006838386140870754,0.006838386140870754,0.00609570252971655,0.006287331027978623,0.008787346221441126,6,6,4,4,4,0,0,0,0,0,6,6,4,4,4,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,,51,0.48368063208041545
2015_2016,House,leonard t.,"leonard, t",,,,klarner_id,0.10297997508767749,0.0011397310234784591,0.0011397310234784591,0.0015239256324291375,0.0015718327569946558,0.0021968365553602814,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1.0,1.0,,67,0.10510620453173179
2015_2016,House,szabo,"szabo, libby",,,283528,klarner_id,0.03100068383861409,0.0011397310234784591,0.0011397310234784591,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,,68,0.03162790697674418
2015_2016,Senate,lambert k.,"lambert, kent douglas",,,260065,klarner_id,4.923519493717313,0.11298353121409421,0.11298353121409421,0.14243614931237722,0.14496439471007122,0.17045454545454544,58,58,57,56,51,1,1,1,1,0,57,57,56,55,51,0,0,0,0,0,58,0.9655172413793104,0.8793103448275862,,1,5.00148326082392
2015_2016,Senate,steadman p.,"steadman, m. patrick",,,295908,klarner_id,2.937222970112157,0.0746840291076216,0.0746840291076216,0.07612966601178782,0.07884028484231943,0.1036096256684492,39,39,31,31,31,0,0,0,0,0,39,39,31,31,31,0,0,0,0,0,39,0.7948717948717948,0.7948717948717948,,2,3.021610307324593
2015_2016,Senate,sonnenberg j.,"sonnenberg, jerry",,,271478,klarner_id,1.7185742089924636,0.04595940252776714,0.04595940252776714,0.04911591355599214,0.0508646998982706,0.04679144385026738,23,23,19,19,14,1,1,1,1,0,22,22,18,18,14,0,0,0,0,0,23,0.8260869565217391,0.6086956521739131,,4,1.7046793321518594
2015_2016,Senate,grantham k.,"grantham, kevin j.",,,295877,klarner_id,1.8113194230907768,0.04404442742244351,0.04404442742244351,0.04911591355599214,0.0508646998982706,0.06350267379679145,23,23,20,20,19,0,0,0,0,0,23,23,20,20,19,0,0,0,0,0,23,0.8695652173913043,0.8260869565217391,,3,1.863715919759876
2015_2016,Senate,cooke j.,"cooke, john",,,322531,klarner_id,1.4005244255095746,0.036384527001148984,0.036384527001148984,0.04174852652259332,0.04323499491353001,0.03676470588235294,18,18,16,16,11,1,1,1,1,0,17,17,15,15,11,0,0,0,0,0,18,0.8888888888888888,0.6111111111111112,,6,1.3774496269001764
2015_2016,Senate,holbert c.,"holbert, chris",,,295999,klarner_id,1.2182358177558643,0.028724626579854463,0.028724626579854463,0.03683693516699411,0.03814852492370295,0.03676470588235294,15,15,15,15,11,0,0,0,0,0,15,15,15,15,11,0,0,0,0,0,15,1.0,0.7333333333333333,,10,1.254827560322066
2015_2016,Senate,hill o.,"hill, owen",,,295889,klarner_id,1.2472989280434268,0.038299502106472615,0.038299502106472615,0.03683693516699411,0.03306205493387589,0.026737967914438502,20,20,15,13,8,0,0,0,0,0,20,20,15,13,8,0,0,0,0,0,20,0.65,0.4,,9,1.2857711835733814
2015_2016,Senate,baumgardner r.,"baumgardner, randy l.",,,283661,klarner_id,1.1122916923092974,0.02680965147453083,0.02680965147453083,0.0343811394891945,0.03306205493387589,0.03342245989304813,14,14,14,13,10,0,0,0,0,0,14,14,14,13,10,0,0,0,0,0,14,0.9285714285714286,0.7142857142857143,,12,1.1456382840998227
2015_2016,Senate,roberts e.,"roberts, ellen",,,271468,klarner_id,1.469205468484893,0.03446955189582535,0.03446955189582535,0.04174852652259332,0.04323499491353001,0.05013368983957219,18,18,17,17,15,0,0,0,0,0,18,18,17,17,15,0,0,0,0,0,18,0.9444444444444444,0.8333333333333334,,5,1.5121618901838683
2015_2016,Senate,cadman b.,"cadman, bill",,,18265,klarner_id,0.8288404911303997,0.02297970126388357,0.02297970126388357,0.027013752455795677,0.0254323499491353,0.016711229946524065,10,10,9,8,4,2,2,2,2,1,8,8,7,6,3,0,0,0,0,0,10,0.8,0.4,,18,0.6990080407662825
2015_2016,Senate,neville t.,"neville, tim",,,322534,klarner_id,1.337389790011959,0.038299502106472615,0.038299502106472615,0.046660117878192534,0.04577822990844354,0.016711229946524065,17,17,16,15,5,3,3,3,3,0,14,14,13,12,5,0,0,0,0,0,17,0.8823529411764706,0.29411764705882354,,7,1.184053695042706
2015_2016,Senate,martinez humenik b.,"humenik, beth",,,309362,klarner_id,0.9709841091024162,0.0248946763692072,0.0248946763692072,0.027013752455795677,0.02797558494404883,0.030080213903743314,13,13,11,11,9,0,0,0,0,0,13,13,11,11,9,0,0,0,0,0,13,0.8461538461538461,0.6923076923076923,,13,0.9997143140000284
2015_2016,Senate,crowder l.,"crowder, larry w.",,,309276,klarner_id,1.270516128940013,0.03446955189582535,0.03446955189582535,0.03929273084479371,0.03814852492370295,0.030080213903743314,16,16,14,13,9,2,2,2,2,0,14,14,12,11,9,0,0,0,0,0,16,0.8125,0.5625,,8,1.1781186935033088
2015_2016,Senate,woods l.,"woods, laura j.",,,322537,klarner_id,1.1674429753426179,0.030639601685178094,0.030639601685178094,0.0343811394891945,0.03306205493387589,0.03342245989304813,16,16,14,13,10,0,0,0,0,0,16,16,14,13,10,0,0,0,0,0,16,0.8125,0.625,,11,1.202443017827633
2015_2016,Senate,scott r.,"scott, ray",,,296017,klarner_id,0.9347846165769665,0.0248946763692072,0.0248946763692072,0.029469548133595286,0.030518819938962362,0.020053475935828877,13,13,12,12,6,0,0,0,0,0,13,13,12,12,6,0,0,0,0,0,13,0.9230769230769231,0.46153846153846156,,15,0.9641563070134497
2015_2016,Senate,aguilar i.,"aguilar, irene",,,309270,klarner_id,0.8389408754488176,0.0248946763692072,0.0248946763692072,0.019646365422396856,0.02034587995930824,0.026737967914438502,12,12,7,7,7,1,1,1,1,1,11,11,6,6,6,0,0,0,0,0,12,0.5833333333333334,0.5833333333333334,,17,0.773003434541896
2015_2016,Senate,newell l.,"newell, linda m.",,,283536,klarner_id,0.9349910882588814,0.0248946763692072,0.0248946763692072,0.02455795677799607,0.0254323499491353,0.030080213903743314,12,12,9,9,8,1,1,1,1,1,11,11,8,8,7,0,0,0,0,0,12,0.75,0.6666666666666666,,14,0.8721576908390095
2015_2016,Senate,balmer,"balmer, david g.",,,260109,klarner_id,0.8041358214629113,0.019149751053236307,0.019149751053236307,0.02455795677799607,0.0254323499491353,0.02339572192513369,10,10,10,10,7,0,0,0,0,0,10,10,10,10,7,0,0,0,0,0,10,1.0,0.7,,20,0.8284435987732692
